,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block,no_response
0,64185,1,0,1,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1500,1000,no_gain,0,59,0,3,2,,,0,0
1,64185,1,0,2,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,1000,1500,gain,0,100,0,3,2,,,0,0
2,64185,1,0,3,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,2000,1000,no_gain,0,90,0,3,2,,,0,0
3,64185,1,0,4,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1000,2000,gain,1,1204,0,3,2,,,0,0
4,64185,0,1,5,K,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,no_gain,4200,1800,gain,0,282,1,3,2,0.0,4.0,1,0
5,64185,0,1,6,B,13,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,gain,1200,2100,no_gain,0,84,0,3,2,1.0,5.0,1,0
6,64185,0,1,7,J,46,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,gain,1100,1900,no_gain,0,81,0,3,2,2.0,6.0,1,0
7,64185,0,1,8,D,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,no_gain,1000,1100,no_gain,1,18,0,3,2,3.0,7.0,1,0
8,64185,0,1,9,C,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,no_gain,2100,1400,gain,0,253,0,3,2,4.0,8.0,1,0
9,64185,0,1,10,E,44,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,gain,2000,2000,no_gain,0,60,0,3,2,5.0,9.0,1,0
