,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block,no_response
0,74897,1,0,1,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1500,1000,gain,1,830,0,3,2,,,0,0
1,74897,1,0,2,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,1000,1500,no_gain,0,1323,0,3,2,,,0,0
2,74897,1,0,3,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,2000,1000,no_gain,0,862,0,3,2,,,0,0
3,74897,1,0,4,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1000,2000,gain,1,960,0,3,2,,,0,0
4,74897,0,1,5,K,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,gain,4200,1800,no_gain,0,1020,1,3,2,0.0,4.0,1,0
5,74897,0,1,6,B,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,no_gain,1200,2100,gain,0,797,0,3,2,1.0,5.0,1,0
6,74897,0,1,7,J,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,no_gain,1100,1900,no_response,0,NaN,0,3,2,2.0,6.0,1,1
7,74897,0,1,8,D,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,gain,1000,1100,gain,1,779,0,3,2,3.0,7.0,1,0
8,74897,0,1,9,C,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,2100,1400,gain,1,903,0,3,2,4.0,8.0,1,0
9,74897,0,1,10,E,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,no_gain,2000,2000,no_response,0,NaN,0,3,2,5.0,9.0,1,1
10,74897,0,1,11,I,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,1300,2900,no_response,0,NaN,0,3,2,6.0,10.0,1,1
11,74897,0,1,12,H,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,gain,1100,1900,gain,1,878,0,3,2,7.0,11.0,1,0
