,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block,no_response
0,76661,1,0,1,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1500,1000,gain,1,1285,0,3,2,,,0,0
1,76661,1,0,2,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,1000,1500,no_gain,0,1027,0,3,2,,,0,0
2,76661,1,0,3,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,2000,1000,no_gain,0,1014,0,3,2,,,0,0
3,76661,1,0,4,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1000,2000,gain,1,816,0,3,2,,,0,0
4,76661,0,1,5,K,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,gain,4200,1800,gain,1,1129,1,3,2,0.0,4.0,1,0
5,76661,0,1,6,B,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,no_gain,1200,2100,no_gain,1,720,0,3,2,1.0,5.0,1,0
6,76661,0,1,7,J,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,gain,1100,1900,no_gain,0,1072,0,3,2,2.0,6.0,1,0
7,76661,0,1,8,D,13,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,gain,1000,1100,no_response,0,NaN,0,3,2,3.0,7.0,1,1
8,76661,0,1,9,C,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,2100,1400,gain,1,1170,0,3,2,4.0,8.0,1,0
9,76661,0,1,10,E,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,no_gain,2000,2000,no_gain,1,755,0,3,2,5.0,9.0,1,0
10,76661,0,1,11,I,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,no_gain,1300,2900,no_gain,1,1044,0,3,2,6.0,10.0,1,0
11,76661,0,1,12,H,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,no_gain,1100,1900,no_gain,1,808,0,3,2,7.0,11.0,1,0
12,76661,0,1,13,L,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,1100,1100,gain,1,905,0,3,2,8.0,12.0,1,0
13,76661,0,1,14,F,23,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,no_gain,4200,3200,no_gain,1,734,1,3,2,9.0,13.0,1,0
14,76661,0,1,15,G,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,gain,2700,1000,gain,1,1087,0,3,2,10.0,14.0,1,0
15,76661,0,1,16,A,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,1600,1700,no_gain,1,1003,0,3,2,11.0,15.0,1,0
16,76661,0,1,17,H,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,no_gain,1000,1500,no_gain,1,709,0,3,2,12.0,16.0,2,0
17,76661,0,1,18,A,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,2700,1700,no_gain,1,826,0,3,2,13.0,17.0,2,0
18,76661,0,1,19,I,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,no_gain,1600,1500,no_gain,1,1125,0,3,2,14.0,18.0,2,0
19,76661,0,1,20,J,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,gain,1100,2100,no_response,0,NaN,0,3,2,15.0,19.0,2,1
20,76661,0,1,21,E,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,no_gain,3000,2200,no_gain,1,991,1,3,2,16.0,20.0,2,0
21,76661,0,1,22,F,23,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,no_gain,1300,1700,no_gain,1,802,0,3,2,17.0,21.0,2,0
22,76661,0,1,23,K,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,gain,2700,1400,no_gain,0,764,0,3,2,18.0,22.0,2,0
23,76661,0,1,24,D,13,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,gain,2000,3100,gain,1,927,0,3,2,19.0,23.0,2,0
24,76661,0,1,25,B,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,no_gain,1300,1000,no_gain,1,899,0,3,2,20.0,24.0,2,0
25,76661,0,1,26,L,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,4100,1600,gain,1,822,1,3,2,21.0,25.0,2,0
26,76661,0,1,27,C,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,2800,1400,gain,1,915,0,3,2,22.0,26.0,2,0
27,76661,0,1,28,G,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,gain,1000,1200,gain,1,976,0,3,2,23.0,27.0,2,0
28,76661,0,1,29,C,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,1600,2100,gain,1,846,0,3,2,24.0,28.0,3,0
29,76661,0,1,30,A,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,1000,3200,no_gain,1,914,0,3,2,25.0,29.0,3,0
30,76661,0,1,31,G,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,gain,1400,1400,gain,1,921,0,3,2,26.0,30.0,3,0
31,76661,0,1,32,F,23,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,no_gain,3200,3100,no_gain,1,955,1,3,2,27.0,31.0,3,0
32,76661,0,1,33,I,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,no_gain,1700,2900,no_gain,1,918,0,3,2,28.0,32.0,3,0
33,76661,0,1,34,H,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,no_gain,2200,2900,no_gain,1,948,0,3,2,29.0,33.0,3,0
34,76661,0,1,35,B,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,no_gain,2800,1600,no_gain,1,911,0,3,2,30.0,34.0,3,0
35,76661,0,1,36,E,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,no_gain,1900,1500,no_gain,1,839,0,3,2,31.0,35.0,3,0
