,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block,no_response
0,47658,1,0,1,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1500,1000,gain,1,912,0,20,3,,,0,0
1,47658,1,0,2,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,1000,1500,gain,0,571,0,20,3,,,0,0
2,47658,1,0,3,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,2000,1000,gain,0,496,0,20,3,,,0,0
3,47658,1,0,4,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1000,2000,gain,1,603,0,20,3,,,0,0
4,47658,0,1,5,K,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,no_gain,1800,1900,no_gain,1,433,0,20,3,0.0,4.0,1,0
5,47658,0,1,6,B,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,no_gain,1200,1600,no_gain,1,453,0,20,3,1.0,5.0,1,0
6,47658,0,1,7,J,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,gain,1100,1800,gain,1,418,0,20,3,2.0,6.0,1,0
7,47658,0,1,8,D,46,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,no_gain,1700,1800,no_gain,1,617,0,20,3,3.0,7.0,1,0
8,47658,0,1,9,C,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,3300,1000,gain,1,403,1,20,3,4.0,8.0,1,0
9,47658,0,1,10,E,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,gain,1900,1100,gain,1,606,0,20,3,5.0,9.0,1,0
10,47658,0,1,11,I,10,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,no_gain,2500,1300,no_gain,1,576,0,20,3,6.0,10.0,1,0
11,47658,0,1,12,H,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1100,1900,gain,1,484,0,20,3,7.0,11.0,1,0
12,47658,0,1,13,L,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,no_gain,1800,3100,no_gain,1,711,0,20,3,8.0,12.0,1,0
13,47658,0,1,14,F,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,gain,1200,3500,gain,1,636,0,20,3,9.0,13.0,1,0
14,47658,0,1,15,G,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,no_gain,3000,1900,no_gain,1,638,1,20,3,10.0,14.0,1,0
15,47658,0,1,16,A,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,gain,2100,1600,gain,1,676,0,20,3,11.0,15.0,1,0
16,47658,0,1,17,H,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,2000,1500,gain,1,545,0,20,3,12.0,16.0,2,0
17,47658,0,1,18,A,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,gain,1800,2700,gain,1,445,0,20,3,13.0,17.0,2,0
18,47658,0,1,19,I,10,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,no_gain,1500,3300,no_gain,1,565,0,20,3,14.0,18.0,2,0
19,47658,0,1,20,J,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,gain,1100,1400,gain,1,533,0,20,3,15.0,19.0,2,0
