,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block,no_response
0,56445,1,0,1,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1500,1000,no_response,0,NaN,0,3,2,,,0,1
1,56445,1,0,2,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,1000,1500,no_response,0,NaN,0,3,2,,,0,1
2,56445,1,0,3,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,2000,1000,no_response,0,NaN,0,3,2,,,0,1
3,56445,1,0,4,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1000,2000,no_response,0,NaN,0,3,2,,,0,1
4,56445,0,1,5,K,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,no_gain,4200,1800,no_response,0,NaN,1,3,2,0.0,4.0,1,1
5,56445,0,1,6,B,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,gain,1200,2100,no_response,0,NaN,0,3,2,1.0,5.0,1,1
6,56445,0,1,7,J,13,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,no_gain,1100,1900,no_response,0,NaN,0,3,2,2.0,6.0,1,1
7,56445,0,1,8,D,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,gain,1000,1100,no_response,0,NaN,0,3,2,3.0,7.0,1,1
8,56445,0,1,9,C,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,2100,1400,no_response,0,NaN,0,3,2,4.0,8.0,1,1
9,56445,0,1,10,E,43,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,no_gain,2000,2000,gain,0,2,0,3,2,5.0,9.0,1,0
10,56445,0,1,11,I,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,gain,1300,2900,no_response,0,NaN,0,3,2,6.0,10.0,1,1
11,56445,0,1,12,H,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,1100,1900,gain,1,0,0,3,2,7.0,11.0,1,0
12,56445,0,1,13,L,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,1100,1100,gain,1,101,0,3,2,8.0,12.0,1,0
13,56445,0,1,14,F,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,no_gain,4200,3200,gain,0,31,1,3,2,9.0,13.0,1,0
14,56445,0,1,15,G,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,gain,2700,1000,no_response,0,NaN,0,3,2,10.0,14.0,1,1
15,56445,0,1,16,A,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,no_gain,1600,1700,gain,0,40,0,3,2,11.0,15.0,1,0
16,56445,0,1,17,H,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,1000,1500,no_response,0,NaN,0,3,2,12.0,16.0,2,1
17,56445,0,1,18,A,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,no_gain,2700,1700,no_response,0,NaN,0,3,2,13.0,17.0,2,1
18,56445,0,1,19,I,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,gain,1600,1500,no_response,0,NaN,0,3,2,14.0,18.0,2,1
19,56445,0,1,20,J,13,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,no_gain,1100,2100,no_response,0,NaN,0,3,2,15.0,19.0,2,1
20,56445,0,1,21,E,43,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,no_gain,3000,2200,no_response,0,NaN,1,3,2,16.0,20.0,2,1
21,56445,0,1,22,F,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,no_gain,1300,1700,no_response,0,NaN,0,3,2,17.0,21.0,2,1
22,56445,0,1,23,K,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,no_gain,2700,1400,no_response,0,NaN,0,3,2,18.0,22.0,2,1
23,56445,0,1,24,D,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,gain,2000,3100,no_response,0,NaN,0,3,2,19.0,23.0,2,1
24,56445,0,1,25,B,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,gain,1300,1000,no_response,0,NaN,0,3,2,20.0,24.0,2,1
25,56445,0,1,26,L,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,4100,1600,no_response,0,NaN,1,3,2,21.0,25.0,2,1
26,56445,0,1,27,C,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,2800,1400,no_response,0,NaN,0,3,2,22.0,26.0,2,1
27,56445,0,1,28,G,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,gain,1000,1200,no_response,0,NaN,0,3,2,23.0,27.0,2,1
28,56445,0,1,29,C,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,1600,2100,no_response,0,NaN,0,3,2,24.0,28.0,3,1
29,56445,0,1,30,A,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,no_gain,1000,3200,no_response,0,NaN,0,3,2,25.0,29.0,3,1
30,56445,0,1,31,G,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,gain,1400,1400,no_response,0,NaN,0,3,2,26.0,30.0,3,1
31,56445,0,1,32,F,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,no_gain,3200,3100,no_response,0,NaN,1,3,2,27.0,31.0,3,1
32,56445,0,1,33,I,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,gain,1700,2900,no_response,0,NaN,0,3,2,28.0,32.0,3,1
33,56445,0,1,34,H,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,2200,2900,no_response,0,NaN,0,3,2,29.0,33.0,3,1
34,56445,0,1,35,B,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,gain,2800,1600,no_response,0,NaN,0,3,2,30.0,34.0,3,1
35,56445,0,1,36,E,43,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,no_gain,1900,1500,no_response,0,NaN,0,3,2,31.0,35.0,3,1
