,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block
26,22695,0,1,27,C,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1200,3200,NaN,NaN,NaN,0,7,4,22.0,26.0,2
27,22695,0,1,28,G,,,no_gain,1500,2000,NaN,NaN,NaN,0,7,4,23.0,27.0,2
28,22695,0,1,29,C,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,3300,1800,NaN,NaN,NaN,1,7,4,24.0,28.0,3
29,22695,0,1,30,A,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,2700,2000,NaN,NaN,NaN,0,7,4,25.0,29.0,3
30,22695,0,1,31,G,,,no_gain,1400,2400,NaN,NaN,NaN,0,7,4,26.0,30.0,3
31,22695,0,1,32,F,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,1500,1700,NaN,NaN,NaN,0,7,4,27.0,31.0,3
32,22695,0,1,33,I,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,1900,1100,NaN,NaN,NaN,0,7,4,28.0,32.0,3
33,22695,0,1,34,H,,,gain,2900,1900,NaN,NaN,NaN,0,7,4,29.0,33.0,3
34,22695,0,1,35,B,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,no_gain,4300,1400,NaN,NaN,NaN,1,7,4,30.0,34.0,3
35,22695,0,1,36,E,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,no_gain,1200,2900,NaN,NaN,NaN,0,7,4,31.0,35.0,3
36,22695,0,1,37,L,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,gain,1100,2200,NaN,NaN,NaN,0,7,4,32.0,36.0,3
37,22695,0,1,38,J,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,gain,1200,2400,NaN,NaN,NaN,0,7,4,33.0,37.0,3
38,22695,0,1,39,D,,,gain,1600,2700,NaN,NaN,NaN,0,7,4,34.0,38.0,3
39,22695,0,1,40,K,,,no_gain,4600,1600,NaN,NaN,NaN,1,7,4,35.0,39.0,3
40,22695,0,2,41,C,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1100,1200,NaN,NaN,NaN,0,5,4,36.0,40.0,4
41,22695,0,2,42,D,,,gain,1100,1100,NaN,NaN,NaN,0,5,4,37.0,41.0,4
42,22695,0,2,43,H,,,gain,1300,2700,NaN,NaN,NaN,0,5,4,38.0,42.0,4
43,22695,0,2,44,K,,,no_gain,1100,1900,NaN,NaN,NaN,0,5,4,39.0,43.0,4
44,22695,0,2,45,F,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,4900,3100,NaN,NaN,NaN,1,5,4,40.0,44.0,4
45,22695,0,2,46,J,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,gain,1100,1200,NaN,NaN,NaN,0,5,4,41.0,45.0,4
46,22695,0,2,47,B,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,no_gain,2800,1700,NaN,NaN,NaN,0,5,4,42.0,46.0,4
47,22695,0,2,48,E,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,no_gain,1500,1300,NaN,NaN,NaN,0,5,4,43.0,47.0,4
48,22695,0,2,49,I,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,1300,3400,NaN,NaN,NaN,0,5,4,44.0,48.0,4
49,22695,0,2,50,A,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,1200,1400,NaN,NaN,NaN,0,5,4,45.0,49.0,4
50,22695,0,2,51,G,,,no_gain,1200,1300,NaN,NaN,NaN,0,5,4,46.0,50.0,4
51,22695,0,2,52,L,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,gain,1900,2400,NaN,NaN,NaN,0,5,4,47.0,51.0,4
52,22695,0,2,53,C,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,6000,3400,NaN,NaN,NaN,1,5,4,48.0,52.0,5
53,22695,0,2,54,F,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,1900,2100,NaN,NaN,NaN,0,5,4,49.0,53.0,5
54,22695,0,2,55,G,,,no_gain,1000,1700,NaN,NaN,NaN,0,5,4,50.0,54.0,5
55,22695,0,2,56,J,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,gain,2600,1700,NaN,NaN,NaN,0,5,4,51.0,55.0,5
56,22695,0,2,57,D,,,gain,1400,1100,NaN,NaN,NaN,0,5,4,52.0,56.0,5
57,22695,0,2,58,A,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,2800,2600,NaN,NaN,NaN,0,5,4,53.0,57.0,5
58,22695,0,2,59,E,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,no_gain,3500,1000,NaN,NaN,NaN,1,5,4,54.0,58.0,5
59,22695,0,2,60,H,,,gain,1400,1800,NaN,NaN,NaN,0,5,4,55.0,59.0,5
60,22695,0,2,61,L,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,gain,1200,2700,NaN,NaN,NaN,0,5,4,56.0,60.0,5
61,22695,0,2,62,K,,,no_gain,1200,2400,NaN,NaN,NaN,0,5,4,57.0,61.0,5
62,22695,0,2,63,B,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,no_gain,1300,1800,NaN,NaN,NaN,0,5,4,58.0,62.0,5
63,22695,0,2,64,I,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,4000,2900,NaN,NaN,NaN,1,5,4,59.0,63.0,5
64,22695,0,2,65,D,,,gain,2200,2200,NaN,NaN,NaN,0,5,4,60.0,64.0,6
65,22695,0,2,66,L,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,gain,2300,1500,NaN,NaN,NaN,0,5,4,61.0,65.0,6
66,22695,0,2,67,K,,,no_gain,1400,1400,NaN,NaN,NaN,0,5,4,62.0,66.0,6
67,22695,0,2,68,H,,,gain,1700,2100,NaN,NaN,NaN,0,5,4,63.0,67.0,6
68,22695,0,2,69,C,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1300,1100,NaN,NaN,NaN,0,5,4,64.0,68.0,6
69,22695,0,2,70,B,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,no_gain,2100,2100,NaN,NaN,NaN,0,5,4,65.0,69.0,6
70,22695,0,2,71,I,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,4200,1800,NaN,NaN,NaN,1,5,4,66.0,70.0,6
71,22695,0,2,72,J,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,gain,1700,2500,NaN,NaN,NaN,0,5,4,67.0,71.0,6
72,22695,0,2,73,G,,,no_gain,1400,1400,NaN,NaN,NaN,0,5,4,68.0,72.0,6
73,22695,0,2,74,A,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,1300,3400,NaN,NaN,NaN,0,5,4,69.0,73.0,6
74,22695,0,2,75,E,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,no_gain,1600,3000,NaN,NaN,NaN,0,5,4,70.0,74.0,6
75,22695,0,2,76,F,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,2000,1600,NaN,NaN,NaN,0,5,4,71.0,75.0,6
