,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block,no_response
0,15837,1,0,1,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1500,1000,gain,1,1248,0,3,2,,,0,0
1,15837,1,0,2,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,1000,1500,no_gain,0,568,0,3,2,,,0,0
2,15837,1,0,3,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,2000,1000,no_gain,0,593,0,3,2,,,0,0
3,15837,1,0,4,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1000,2000,gain,1,639,0,3,2,,,0,0
4,15837,0,1,5,K,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,no_gain,4200,1800,no_gain,1,528,1,3,2,0.0,4.0,1,0
5,15837,0,1,6,B,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,no_gain,1200,2100,no_gain,1,522,0,3,2,1.0,5.0,1,0
6,15837,0,1,7,J,44,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,gain,1100,1900,gain,1,512,0,3,2,2.0,6.0,1,0
7,15837,0,1,8,D,46,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,gain,1000,1100,gain,1,603,0,3,2,3.0,7.0,1,0
8,15837,0,1,9,C,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,gain,2100,1400,gain,1,553,0,3,2,4.0,8.0,1,0
9,15837,0,1,10,E,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,no_gain,2000,2000,no_gain,1,518,0,3,2,5.0,9.0,1,0
10,15837,0,1,11,I,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,1300,2900,no_gain,1,630,0,3,2,6.0,10.0,1,0
11,15837,0,1,12,H,10,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,gain,1100,1900,gain,1,661,0,3,2,7.0,11.0,1,0
12,15837,0,1,13,L,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,no_gain,1100,1100,no_gain,1,593,0,3,2,8.0,12.0,1,0
13,15837,0,1,14,F,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,gain,4200,3200,gain,1,619,1,3,2,9.0,13.0,1,0
14,15837,0,1,15,G,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,no_gain,2700,1000,no_gain,1,491,0,3,2,10.0,14.0,1,0
15,15837,0,1,16,A,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,gain,1600,1700,gain,1,551,0,3,2,11.0,15.0,1,0
16,15837,0,1,17,H,10,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,gain,1000,1500,gain,1,509,0,3,2,12.0,16.0,2,0
17,15837,0,1,18,A,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,gain,2700,1700,gain,1,625,0,3,2,13.0,17.0,2,0
