,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block,no_response
0,46596,1,0,1,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1500,1000,gain,1,381,0,19,1,,,0,0
1,46596,1,0,2,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,1000,1500,no_gain,0,2,0,19,1,,,0,0
2,46596,1,0,3,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,2000,1000,gain,0,158,0,19,1,,,0,0
3,46596,1,0,4,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1000,2000,no_gain,0,39,0,19,1,,,0,0
4,46596,0,1,5,K,46,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,no_gain,3200,1200,gain,0,1221,1,19,1,0.0,4.0,1,0
5,46596,0,1,6,B,12,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,gain,1300,2800,no_gain,0,756,0,19,1,1.0,5.0,1,0
6,46596,0,1,7,J,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,gain,1200,1500,no_response,0,NaN,0,19,1,2.0,6.0,1,1
7,46596,0,1,8,D,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,no_gain,1400,1300,no_response,0,NaN,0,19,1,3.0,7.0,1,1
8,46596,0,1,9,C,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,1400,1000,no_response,0,NaN,0,19,1,4.0,8.0,1,1
9,46596,0,1,10,E,34,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,gain,1200,1700,no_response,0,NaN,0,19,1,5.0,9.0,1,1
10,46596,0,1,11,I,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,no_gain,1200,1700,no_gain,1,174,0,19,1,6.0,10.0,1,0
11,46596,0,1,12,H,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,gain,1100,2200,no_gain,0,415,0,19,1,7.0,11.0,1,0
12,46596,0,1,13,L,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,no_gain,1200,1800,no_gain,1,31,0,19,1,8.0,12.0,1,0
13,46596,0,1,14,F,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,no_gain,3700,1600,no_gain,1,292,1,19,1,9.0,13.0,1,0
14,46596,0,1,15,G,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,no_gain,2300,1200,no_gain,1,195,0,19,1,10.0,14.0,1,0
15,46596,0,1,16,A,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,gain,1400,3500,no_gain,0,72,0,19,1,11.0,15.0,1,0
16,46596,0,1,17,H,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,gain,1900,1100,no_gain,0,1345,0,19,1,12.0,16.0,2,0
17,46596,0,1,18,A,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,gain,1700,1700,no_gain,0,60,0,19,1,13.0,17.0,2,0
18,46596,0,1,19,I,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,no_gain,1000,2400,no_response,0,NaN,0,19,1,14.0,18.0,2,1
19,46596,0,1,20,J,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,gain,5400,1200,no_gain,0,84,1,19,1,15.0,19.0,2,0
20,46596,0,1,21,E,34,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,gain,2500,2700,no_response,0,NaN,0,19,1,16.0,20.0,2,1
21,46596,0,1,22,F,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,no_gain,1600,1400,no_response,0,NaN,0,19,1,17.0,21.0,2,1
22,46596,0,1,23,K,46,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,no_gain,1100,2000,no_response,0,NaN,0,19,1,18.0,22.0,2,1
23,46596,0,1,24,D,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,no_gain,1800,1200,no_response,0,NaN,0,19,1,19.0,23.0,2,1
24,46596,0,1,25,B,12,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,gain,1500,2100,no_response,0,NaN,0,19,1,20.0,24.0,2,1
25,46596,0,1,26,L,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,no_gain,2300,1100,no_response,0,NaN,0,19,1,21.0,25.0,2,1
26,46596,0,1,27,C,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,3600,1900,no_response,0,NaN,1,19,1,22.0,26.0,2,1
27,46596,0,1,28,G,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,no_gain,1900,1500,no_response,0,NaN,0,19,1,23.0,27.0,2,1
28,46596,0,1,29,C,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,1700,2700,no_gain,0,126,0,19,1,24.0,28.0,3,0
29,46596,0,1,30,A,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,gain,1700,1900,no_gain,0,696,0,19,1,25.0,29.0,3,0
30,46596,0,1,31,G,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,no_gain,2300,2900,no_gain,1,99,0,19,1,26.0,30.0,3,0
31,46596,0,1,32,F,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,no_gain,1500,3100,no_gain,1,127,0,19,1,27.0,31.0,3,0
32,46596,0,1,33,I,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,no_gain,3800,2700,no_gain,1,1128,1,19,1,28.0,32.0,3,0
33,46596,0,1,34,H,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,gain,1800,2300,no_response,0,NaN,0,19,1,29.0,33.0,3,1
34,46596,0,1,35,B,12,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,gain,1500,1600,no_response,0,NaN,0,19,1,30.0,34.0,3,1
35,46596,0,1,36,E,34,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,gain,2700,3300,no_gain,0,134,0,19,1,31.0,35.0,3,0
36,46596,0,1,37,L,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,no_gain,2100,1100,no_gain,1,18,0,19,1,32.0,36.0,3,0
37,46596,0,1,38,J,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,gain,1400,2600,no_gain,0,64,0,19,1,33.0,37.0,3,0
38,46596,0,1,39,D,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,no_gain,1500,2900,no_gain,1,90,0,19,1,34.0,38.0,3,0
39,46596,0,1,40,K,46,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,no_gain,3100,3100,no_gain,1,6,1,19,1,35.0,39.0,3,0
40,46596,0,2,41,C,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,2600,2400,no_response,0,NaN,1,7,1,36.0,40.0,4,1
41,46596,0,2,42,D,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,no_gain,1200,2200,no_response,0,NaN,0,7,1,37.0,41.0,4,1
42,46596,0,2,43,H,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,gain,1000,1100,no_response,0,NaN,0,7,1,38.0,42.0,4,1
43,46596,0,2,44,K,46,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,no_gain,2000,1400,no_response,0,NaN,0,7,1,39.0,43.0,4,1
44,46596,0,2,45,F,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,no_gain,1400,1100,no_response,0,NaN,0,7,1,40.0,44.0,4,1
45,46596,0,2,46,J,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,gain,1700,2200,no_response,0,NaN,0,7,1,41.0,45.0,4,1
46,46596,0,2,47,B,12,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,gain,5600,2900,no_gain,0,1454,1,7,1,42.0,46.0,4,0
47,46596,0,2,48,E,34,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,gain,1600,1200,no_gain,0,281,0,7,1,43.0,47.0,4,0
48,46596,0,2,49,I,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,no_gain,1400,2200,no_gain,1,44,0,7,1,44.0,48.0,4,0
49,46596,0,2,50,A,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,gain,1300,1100,no_gain,0,103,0,7,1,45.0,49.0,4,0
50,46596,0,2,51,G,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,no_gain,1800,3100,no_gain,1,45,0,7,1,46.0,50.0,4,0
