,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block,no_response
0,40201,1,0,1,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1500,1000,gain,1,892,0,3,2,,,0,0
1,40201,1,0,2,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,1000,1500,gain,0,6,0,3,2,,,0,0
2,40201,1,0,3,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,2000,1000,no_gain,0,95,0,3,2,,,0,0
3,40201,1,0,4,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1000,2000,no_gain,0,19,0,3,2,,,0,0
4,40201,0,1,5,K,34,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,gain,4200,1800,no_gain,0,178,1,3,2,0.0,4.0,1,0
5,40201,0,1,6,B,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,no_gain,1200,2100,no_gain,1,90,0,3,2,1.0,5.0,1,0
6,40201,0,1,7,J,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,gain,1100,1900,no_gain,0,87,0,3,2,2.0,6.0,1,0
7,40201,0,1,8,D,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,gain,1000,1100,gain,1,26,0,3,2,3.0,7.0,1,0
8,40201,0,1,9,C,27,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,gain,2100,1400,gain,1,198,0,3,2,4.0,8.0,1,0
9,40201,0,1,10,E,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,no_gain,2000,2000,no_gain,1,133,0,3,2,5.0,9.0,1,0
10,40201,0,1,11,I,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,no_gain,1300,2900,no_gain,1,201,0,3,2,6.0,10.0,1,0
11,40201,0,1,12,H,23,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,no_gain,1100,1900,no_gain,1,181,0,3,2,7.0,11.0,1,0
12,40201,0,1,13,L,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,no_gain,1100,1100,no_gain,1,25,0,3,2,8.0,12.0,1,0
13,40201,0,1,14,F,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,4200,3200,no_gain,0,164,1,3,2,9.0,13.0,1,0
14,40201,0,1,15,G,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,no_gain,2700,1000,no_gain,1,87,0,3,2,10.0,14.0,1,0
15,40201,0,1,16,A,1,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,gain,1600,1700,no_gain,0,117,0,3,2,11.0,15.0,1,0
16,40201,0,1,17,H,23,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,no_gain,1000,1500,no_gain,1,236,0,3,2,12.0,16.0,2,0
17,40201,0,1,18,A,1,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,gain,2700,1700,gain,1,213,0,3,2,13.0,17.0,2,0
18,40201,0,1,19,I,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,no_gain,1600,1500,no_gain,1,241,0,3,2,14.0,18.0,2,0
19,40201,0,1,20,J,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,gain,1100,2100,gain,1,120,0,3,2,15.0,19.0,2,0
20,40201,0,1,21,E,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,no_gain,3000,2200,no_gain,1,269,1,3,2,16.0,20.0,2,0
21,40201,0,1,22,F,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,1300,1700,gain,1,24,0,3,2,17.0,21.0,2,0
22,40201,0,1,23,K,34,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,gain,2700,1400,gain,1,119,0,3,2,18.0,22.0,2,0
23,40201,0,1,24,D,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,gain,2000,3100,no_response,0,NaN,0,3,2,19.0,23.0,2,1
24,40201,0,1,25,B,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,no_gain,1300,1000,no_response,0,NaN,0,3,2,20.0,24.0,2,1
25,40201,0,1,26,L,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,no_gain,4100,1600,no_gain,1,73,1,3,2,21.0,25.0,2,0
