,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block
37,82292,0,1,38,J,13,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,no_gain,1400,2600,NaN,NaN,NaN,0,19,1,33.0,37.0,3
38,82292,0,1,39,D,37,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,gain,1500,2900,NaN,NaN,NaN,0,19,1,34.0,38.0,3
39,82292,0,1,40,K,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,no_gain,3100,3100,NaN,NaN,NaN,1,19,1,35.0,39.0,3
40,82292,0,2,41,C,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,2600,2400,NaN,NaN,NaN,1,7,1,36.0,40.0,4
41,82292,0,2,42,D,37,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,gain,1200,2200,NaN,NaN,NaN,0,7,1,37.0,41.0,4
42,82292,0,2,43,H,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,1000,1100,NaN,NaN,NaN,0,7,1,38.0,42.0,4
43,82292,0,2,44,K,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,no_gain,2000,1400,NaN,NaN,NaN,0,7,1,39.0,43.0,4
44,82292,0,2,45,F,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,no_gain,1400,1100,NaN,NaN,NaN,0,7,1,40.0,44.0,4
45,82292,0,2,46,J,13,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,no_gain,1700,2200,NaN,NaN,NaN,0,7,1,41.0,45.0,4
46,82292,0,2,47,B,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,5600,2900,NaN,NaN,NaN,1,7,1,42.0,46.0,4
47,82292,0,2,48,E,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,no_gain,1600,1200,NaN,NaN,NaN,0,7,1,43.0,47.0,4
48,82292,0,2,49,I,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,gain,1400,2200,NaN,NaN,NaN,0,7,1,44.0,48.0,4
49,82292,0,2,50,A,1,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,no_gain,1300,1100,NaN,NaN,NaN,0,7,1,45.0,49.0,4
50,82292,0,2,51,G,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,gain,1800,3100,NaN,NaN,NaN,0,7,1,46.0,50.0,4
51,82292,0,2,52,L,27,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,gain,2800,1100,NaN,NaN,NaN,1,7,1,47.0,51.0,4
52,82292,0,2,53,C,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,2200,3100,NaN,NaN,NaN,0,7,1,48.0,52.0,5
53,82292,0,2,54,F,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,no_gain,1200,1100,NaN,NaN,NaN,0,7,1,49.0,53.0,5
54,82292,0,2,55,G,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,gain,1800,1700,NaN,NaN,NaN,0,7,1,50.0,54.0,5
55,82292,0,2,56,J,13,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,no_gain,1500,2900,NaN,NaN,NaN,0,7,1,51.0,55.0,5
56,82292,0,2,57,D,37,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,gain,1300,3000,NaN,NaN,NaN,0,7,1,52.0,56.0,5
57,82292,0,2,58,A,1,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,no_gain,1900,2400,NaN,NaN,NaN,0,7,1,53.0,57.0,5
58,82292,0,2,59,E,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,no_gain,1100,2000,NaN,NaN,NaN,0,7,1,54.0,58.0,5
59,82292,0,2,60,H,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,1400,1200,NaN,NaN,NaN,0,7,1,55.0,59.0,5
60,82292,0,2,61,L,27,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,gain,4300,2200,NaN,NaN,NaN,1,7,1,56.0,60.0,5
61,82292,0,2,62,K,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,no_gain,2000,3100,NaN,NaN,NaN,0,7,1,57.0,61.0,5
62,82292,0,2,63,B,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1200,1100,NaN,NaN,NaN,0,7,1,58.0,62.0,5
63,82292,0,2,64,I,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,gain,1200,2400,NaN,NaN,NaN,0,7,1,59.0,63.0,5
64,82292,0,2,65,D,37,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,gain,2400,2900,NaN,NaN,NaN,0,7,1,60.0,64.0,6
65,82292,0,2,66,L,27,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,gain,1700,1800,NaN,NaN,NaN,0,7,1,61.0,65.0,6
66,82292,0,2,67,K,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,no_gain,4600,2300,NaN,NaN,NaN,1,7,1,62.0,66.0,6
67,82292,0,2,68,H,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,1900,3500,NaN,NaN,NaN,0,7,1,63.0,67.0,6
68,82292,0,2,69,C,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,1300,1600,NaN,NaN,NaN,0,7,1,64.0,68.0,6
69,82292,0,2,70,B,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1200,2000,NaN,NaN,NaN,0,7,1,65.0,69.0,6
70,82292,0,2,71,I,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,gain,1500,1700,NaN,NaN,NaN,0,7,1,66.0,70.0,6
71,82292,0,2,72,J,13,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,no_gain,1300,1100,NaN,NaN,NaN,0,7,1,67.0,71.0,6
72,82292,0,2,73,G,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,gain,1600,2900,NaN,NaN,NaN,0,7,1,68.0,72.0,6
73,82292,0,2,74,A,1,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,no_gain,2400,1200,NaN,NaN,NaN,0,7,1,69.0,73.0,6
74,82292,0,2,75,E,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,no_gain,2300,1200,NaN,NaN,NaN,0,7,1,70.0,74.0,6
75,82292,0,2,76,F,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,no_gain,4300,1600,NaN,NaN,NaN,1,7,1,71.0,75.0,6
