,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block,no_response
0,85508,1,0,1,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1500,1000,gain,1,1116,0,19,1,,,0,0
1,85508,1,0,2,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,1000,1500,no_gain,0,908,0,19,1,,,0,0
2,85508,1,0,3,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,2000,1000,no_gain,0,802,0,19,1,,,0,0
3,85508,1,0,4,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1000,2000,no_gain,0,832,0,19,1,,,0,0
4,85508,0,1,5,K,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,no_gain,3200,1200,no_gain,1,805,1,19,1,0.0,4.0,1,0
5,85508,0,1,6,B,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,gain,1300,2800,gain,1,644,0,19,1,1.0,5.0,1,0
6,85508,0,1,7,J,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,gain,1200,1500,gain,1,832,0,19,1,2.0,6.0,1,0
7,85508,0,1,8,D,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,no_gain,1400,1300,no_gain,1,734,0,19,1,3.0,7.0,1,0
8,85508,0,1,9,C,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,1400,1000,gain,1,847,0,19,1,4.0,8.0,1,0
9,85508,0,1,10,E,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,gain,1200,1700,gain,1,846,0,19,1,5.0,9.0,1,0
10,85508,0,1,11,I,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,gain,1200,1700,gain,1,1279,0,19,1,6.0,10.0,1,0
11,85508,0,1,12,H,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,no_gain,1100,2200,no_gain,1,1003,0,19,1,7.0,11.0,1,0
12,85508,0,1,13,L,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,no_gain,1200,1800,no_gain,1,962,0,19,1,8.0,12.0,1,0
13,85508,0,1,14,F,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,no_gain,3700,1600,no_gain,1,959,1,19,1,9.0,13.0,1,0
14,85508,0,1,15,G,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,no_gain,2300,1200,no_gain,1,821,0,19,1,10.0,14.0,1,0
15,85508,0,1,16,A,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,1400,3500,no_gain,0,719,0,19,1,11.0,15.0,1,0
16,85508,0,1,17,H,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,no_gain,1900,1100,no_gain,1,851,0,19,1,12.0,16.0,2,0
17,85508,0,1,18,A,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,1700,1700,gain,1,884,0,19,1,13.0,17.0,2,0
18,85508,0,1,19,I,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,gain,1000,2400,gain,1,802,0,19,1,14.0,18.0,2,0
19,85508,0,1,20,J,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,gain,5400,1200,gain,1,785,1,19,1,15.0,19.0,2,0
20,85508,0,1,21,E,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,gain,2500,2700,gain,1,728,0,19,1,16.0,20.0,2,0
21,85508,0,1,22,F,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,no_gain,1600,1400,no_gain,1,1262,0,19,1,17.0,21.0,2,0
22,85508,0,1,23,K,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,no_gain,1100,2000,no_gain,1,996,0,19,1,18.0,22.0,2,0
23,85508,0,1,24,D,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,no_gain,1800,1200,no_gain,1,770,0,19,1,19.0,23.0,2,0
24,85508,0,1,25,B,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,gain,1500,2100,gain,1,1062,0,19,1,20.0,24.0,2,0
25,85508,0,1,26,L,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,no_gain,2300,1100,no_gain,1,661,0,19,1,21.0,25.0,2,0
26,85508,0,1,27,C,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,3600,1900,gain,1,777,1,19,1,22.0,26.0,2,0
27,85508,0,1,28,G,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,no_gain,1900,1500,no_gain,1,907,0,19,1,23.0,27.0,2,0
28,85508,0,1,29,C,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,1700,2700,gain,1,949,0,19,1,24.0,28.0,3,0
29,85508,0,1,30,A,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,1700,1900,gain,1,1077,0,19,1,25.0,29.0,3,0
30,85508,0,1,31,G,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,no_gain,2300,2900,no_gain,1,907,0,19,1,26.0,30.0,3,0
31,85508,0,1,32,F,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,no_gain,1500,3100,no_gain,1,904,0,19,1,27.0,31.0,3,0
32,85508,0,1,33,I,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,gain,3800,2700,no_gain,0,1099,1,19,1,28.0,32.0,3,0
33,85508,0,1,34,H,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,no_gain,1800,2300,no_gain,1,850,0,19,1,29.0,33.0,3,0
34,85508,0,1,35,B,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,gain,1500,1600,gain,1,661,0,19,1,30.0,34.0,3,0
35,85508,0,1,36,E,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,gain,2700,3300,gain,1,721,0,19,1,31.0,35.0,3,0
36,85508,0,1,37,L,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,no_gain,2100,1100,no_gain,1,877,0,19,1,32.0,36.0,3,0
37,85508,0,1,38,J,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,gain,1400,2600,gain,1,806,0,19,1,33.0,37.0,3,0
38,85508,0,1,39,D,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,no_gain,1500,2900,no_gain,1,619,0,19,1,34.0,38.0,3,0
39,85508,0,1,40,K,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,no_gain,3100,3100,no_gain,1,867,1,19,1,35.0,39.0,3,0
40,85508,0,2,41,C,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,2600,2400,gain,1,609,1,7,1,36.0,40.0,4,0
41,85508,0,2,42,D,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,no_gain,1200,2200,no_gain,1,650,0,7,1,37.0,41.0,4,0
42,85508,0,2,43,H,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,no_gain,1000,1100,no_gain,1,1027,0,7,1,38.0,42.0,4,0
43,85508,0,2,44,K,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,no_gain,2000,1400,no_gain,1,718,0,7,1,39.0,43.0,4,0
44,85508,0,2,45,F,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,no_gain,1400,1100,no_gain,1,850,0,7,1,40.0,44.0,4,0
45,85508,0,2,46,J,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,gain,1700,2200,gain,1,838,0,7,1,41.0,45.0,4,0
46,85508,0,2,47,B,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,gain,5600,2900,gain,1,960,1,7,1,42.0,46.0,4,0
47,85508,0,2,48,E,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,gain,1600,1200,gain,1,839,0,7,1,43.0,47.0,4,0
48,85508,0,2,49,I,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,gain,1400,2200,gain,1,970,0,7,1,44.0,48.0,4,0
49,85508,0,2,50,A,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,1300,1100,gain,1,931,0,7,1,45.0,49.0,4,0
50,85508,0,2,51,G,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,no_gain,1800,3100,no_gain,1,881,0,7,1,46.0,50.0,4,0
51,85508,0,2,52,L,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,no_gain,2800,1100,no_response,0,NaN,1,7,1,47.0,51.0,4,1
52,85508,0,2,53,C,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,2200,3100,no_response,0,NaN,0,7,1,48.0,52.0,5,1
53,85508,0,2,54,F,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,no_gain,1200,1100,no_gain,1,1138,0,7,1,49.0,53.0,5,0
54,85508,0,2,55,G,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,no_gain,1800,1700,no_response,0,NaN,0,7,1,50.0,54.0,5,1
55,85508,0,2,56,J,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,gain,1500,2900,gain,1,981,0,7,1,51.0,55.0,5,0
56,85508,0,2,57,D,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,no_gain,1300,3000,no_gain,1,874,0,7,1,52.0,56.0,5,0
57,85508,0,2,58,A,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,1900,2400,gain,1,854,0,7,1,53.0,57.0,5,0
58,85508,0,2,59,E,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,gain,1100,2000,gain,1,1144,0,7,1,54.0,58.0,5,0
59,85508,0,2,60,H,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,no_gain,1400,1200,no_response,0,NaN,0,7,1,55.0,59.0,5,1
60,85508,0,2,61,L,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,no_gain,4300,2200,no_gain,1,975,1,7,1,56.0,60.0,5,0
61,85508,0,2,62,K,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,no_gain,2000,3100,no_response,0,NaN,0,7,1,57.0,61.0,5,1
