,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block,no_response
0,38808,1,0,1,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1500,1000,gain,1,1122,0,19,1,,,0,0
1,38808,1,0,2,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,1000,1500,no_gain,0,973,0,19,1,,,0,0
2,38808,1,0,3,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,2000,1000,no_gain,0,732,0,19,1,,,0,0
3,38808,1,0,4,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1000,2000,gain,1,947,0,19,1,,,0,0
4,38808,0,1,5,K,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,no_gain,3200,1200,no_gain,1,881,1,19,1,0.0,4.0,1,0
5,38808,0,1,6,B,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1300,2800,gain,1,1024,0,19,1,1.0,5.0,1,0
6,38808,0,1,7,J,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,gain,1200,1500,gain,1,987,0,19,1,2.0,6.0,1,0
7,38808,0,1,8,D,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,no_gain,1400,1300,gain,0,586,0,19,1,3.0,7.0,1,0
8,38808,0,1,9,C,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,no_gain,1400,1000,no_gain,1,1036,0,19,1,4.0,8.0,1,0
9,38808,0,1,10,E,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,gain,1200,1700,gain,1,1288,0,19,1,5.0,9.0,1,0
10,38808,0,1,11,I,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,1200,1700,gain,1,992,0,19,1,6.0,10.0,1,0
11,38808,0,1,12,H,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,1100,2200,no_gain,1,873,0,19,1,7.0,11.0,1,0
12,38808,0,1,13,L,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,gain,1200,1800,gain,1,1057,0,19,1,8.0,12.0,1,0
13,38808,0,1,14,F,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,no_gain,3700,1600,no_gain,1,897,1,19,1,9.0,13.0,1,0
14,38808,0,1,15,G,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,gain,2300,1200,gain,1,1050,0,19,1,10.0,14.0,1,0
15,38808,0,1,16,A,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,1400,3500,no_gain,1,840,0,19,1,11.0,15.0,1,0
16,38808,0,1,17,H,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,1900,1100,no_gain,1,1011,0,19,1,12.0,16.0,2,0
17,38808,0,1,18,A,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,1700,1700,no_gain,1,1227,0,19,1,13.0,17.0,2,0
18,38808,0,1,19,I,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,1000,2400,no_gain,0,351,0,19,1,14.0,18.0,2,0
19,38808,0,1,20,J,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,gain,5400,1200,gain,1,940,1,19,1,15.0,19.0,2,0
20,38808,0,1,21,E,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,gain,2500,2700,gain,1,842,0,19,1,16.0,20.0,2,0
21,38808,0,1,22,F,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,no_gain,1600,1400,no_gain,1,1040,0,19,1,17.0,21.0,2,0
22,38808,0,1,23,K,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,no_gain,1100,2000,no_gain,1,673,0,19,1,18.0,22.0,2,0
23,38808,0,1,24,D,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,no_gain,1800,1200,no_gain,1,650,0,19,1,19.0,23.0,2,0
24,38808,0,1,25,B,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1500,2100,gain,1,941,0,19,1,20.0,24.0,2,0
25,38808,0,1,26,L,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,gain,2300,1100,gain,1,872,0,19,1,21.0,25.0,2,0
26,38808,0,1,27,C,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,no_gain,3600,1900,no_gain,1,1001,1,19,1,22.0,26.0,2,0
27,38808,0,1,28,G,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,gain,1900,1500,gain,1,919,0,19,1,23.0,27.0,2,0
28,38808,0,1,29,C,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,no_gain,1700,2700,no_gain,1,903,0,19,1,24.0,28.0,3,0
29,38808,0,1,30,A,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,1700,1900,no_response,0,NaN,0,19,1,25.0,29.0,3,1
30,38808,0,1,31,G,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,gain,2300,2900,gain,1,1139,0,19,1,26.0,30.0,3,0
31,38808,0,1,32,F,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,no_gain,1500,3100,no_gain,1,813,0,19,1,27.0,31.0,3,0
32,38808,0,1,33,I,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,3800,2700,gain,1,1091,1,19,1,28.0,32.0,3,0
33,38808,0,1,34,H,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,1800,2300,no_gain,1,867,0,19,1,29.0,33.0,3,0
34,38808,0,1,35,B,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1500,1600,no_response,0,NaN,0,19,1,30.0,34.0,3,1
35,38808,0,1,36,E,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,gain,2700,3300,gain,1,1017,0,19,1,31.0,35.0,3,0
36,38808,0,1,37,L,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,gain,2100,1100,gain,1,826,0,19,1,32.0,36.0,3,0
37,38808,0,1,38,J,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,gain,1400,2600,gain,1,889,0,19,1,33.0,37.0,3,0
38,38808,0,1,39,D,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,no_gain,1500,2900,no_gain,1,864,0,19,1,34.0,38.0,3,0
39,38808,0,1,40,K,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,no_gain,3100,3100,gain,0,1064,1,19,1,35.0,39.0,3,0
40,38808,0,2,41,C,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,no_gain,2600,2400,no_gain,1,822,1,7,1,36.0,40.0,4,0
41,38808,0,2,42,D,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,no_gain,1200,2200,no_gain,1,993,0,7,1,37.0,41.0,4,0
42,38808,0,2,43,H,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,1000,1100,no_gain,1,900,0,7,1,38.0,42.0,4,0
43,38808,0,2,44,K,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,no_gain,2000,1400,no_gain,1,758,0,7,1,39.0,43.0,4,0
44,38808,0,2,45,F,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,no_gain,1400,1100,gain,0,1066,0,7,1,40.0,44.0,4,0
45,38808,0,2,46,J,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,gain,1700,2200,gain,1,1253,0,7,1,41.0,45.0,4,0
46,38808,0,2,47,B,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,5600,2900,gain,1,941,1,7,1,42.0,46.0,4,0
47,38808,0,2,48,E,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,gain,1600,1200,gain,1,979,0,7,1,43.0,47.0,4,0
48,38808,0,2,49,I,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,1400,2200,gain,1,787,0,7,1,44.0,48.0,4,0
49,38808,0,2,50,A,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,1300,1100,no_gain,1,918,0,7,1,45.0,49.0,4,0
50,38808,0,2,51,G,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,gain,1800,3100,gain,1,1102,0,7,1,46.0,50.0,4,0
51,38808,0,2,52,L,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,gain,2800,1100,gain,1,906,1,7,1,47.0,51.0,4,0
52,38808,0,2,53,C,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,no_gain,2200,3100,no_gain,1,914,0,7,1,48.0,52.0,5,0
53,38808,0,2,54,F,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,no_gain,1200,1100,no_gain,1,828,0,7,1,49.0,53.0,5,0
54,38808,0,2,55,G,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,gain,1800,1700,gain,1,1020,0,7,1,50.0,54.0,5,0
55,38808,0,2,56,J,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,gain,1500,2900,gain,1,765,0,7,1,51.0,55.0,5,0
56,38808,0,2,57,D,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,no_gain,1300,3000,no_gain,1,935,0,7,1,52.0,56.0,5,0
57,38808,0,2,58,A,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,1900,2400,no_gain,1,768,0,7,1,53.0,57.0,5,0
58,38808,0,2,59,E,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,gain,1100,2000,no_gain,0,326,0,7,1,54.0,58.0,5,0
59,38808,0,2,60,H,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,1400,1200,no_gain,1,886,0,7,1,55.0,59.0,5,0
60,38808,0,2,61,L,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,gain,4300,2200,gain,1,909,1,7,1,56.0,60.0,5,0
61,38808,0,2,62,K,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,no_gain,2000,3100,no_gain,1,1183,0,7,1,57.0,61.0,5,0
62,38808,0,2,63,B,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1200,1100,gain,1,1047,0,7,1,58.0,62.0,5,0
63,38808,0,2,64,I,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,1200,2400,gain,1,1044,0,7,1,59.0,63.0,5,0
64,38808,0,2,65,D,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,no_gain,2400,2900,no_gain,1,925,0,7,1,60.0,64.0,6,0
65,38808,0,2,66,L,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,gain,1700,1800,gain,1,1077,0,7,1,61.0,65.0,6,0
66,38808,0,2,67,K,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,no_gain,4600,2300,no_gain,1,835,1,7,1,62.0,66.0,6,0
67,38808,0,2,68,H,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,1900,3500,no_gain,1,737,0,7,1,63.0,67.0,6,0
68,38808,0,2,69,C,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,no_gain,1300,1600,no_gain,1,928,0,7,1,64.0,68.0,6,0
69,38808,0,2,70,B,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1200,2000,no_gain,0,247,0,7,1,65.0,69.0,6,0
70,38808,0,2,71,I,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,1500,1700,gain,1,763,0,7,1,66.0,70.0,6,0
71,38808,0,2,72,J,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,gain,1300,1100,gain,1,811,0,7,1,67.0,71.0,6,0
72,38808,0,2,73,G,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,gain,1600,2900,gain,1,768,0,7,1,68.0,72.0,6,0
73,38808,0,2,74,A,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,2400,1200,no_gain,1,806,0,7,1,69.0,73.0,6,0
74,38808,0,2,75,E,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,gain,2300,1200,no_response,0,NaN,0,7,1,70.0,74.0,6,1
75,38808,0,2,76,F,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,no_gain,4300,1600,no_gain,1,737,1,7,1,71.0,75.0,6,0
