,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block,no_response
0,70701,1,0,1,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1500,1000,gain,1,143,0,3,2,,,0,0
1,70701,1,0,2,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,1000,1500,no_gain,0,862,0,3,2,,,0,0
2,70701,1,0,3,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,2000,1000,gain,0,658,0,3,2,,,0,0
3,70701,1,0,4,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1000,2000,gain,1,843,0,3,2,,,0,0
4,70701,0,1,5,K,37,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,no_gain,4200,1800,no_gain,1,229,1,3,2,0.0,4.0,1,0
5,70701,0,1,6,B,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,no_gain,1200,2100,no_gain,1,1177,0,3,2,1.0,5.0,1,0
6,70701,0,1,7,J,47,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,gain,1100,1900,no_gain,0,690,0,3,2,2.0,6.0,1,0
7,70701,0,1,8,D,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,no_gain,1000,1100,no_gain,1,1300,0,3,2,3.0,7.0,1,0
8,70701,0,1,9,C,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,gain,2100,1400,gain,1,1070,0,3,2,4.0,8.0,1,0
9,70701,0,1,10,E,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,no_gain,2000,2000,no_gain,1,1088,0,3,2,5.0,9.0,1,0
