,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block,no_response
0,47210,1,0,1,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1500,1000,gain,1,695,0,20,3,,,0,0
1,47210,1,0,2,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,1000,1500,no_gain,0,915,0,20,3,,,0,0
2,47210,1,0,3,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,2000,1000,gain,0,362,0,20,3,,,0,0
3,47210,1,0,4,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1000,2000,gain,1,1342,0,20,3,,,0,0
4,47210,0,1,5,K,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,gain,1800,1900,no_gain,0,871,0,20,3,0.0,4.0,1,0
5,47210,0,1,6,B,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,1200,1600,gain,1,898,0,20,3,1.0,5.0,1,0
6,47210,0,1,7,J,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,gain,1100,1800,gain,1,861,0,20,3,2.0,6.0,1,0
7,47210,0,1,8,D,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,gain,1700,1800,gain,1,744,0,20,3,3.0,7.0,1,0
8,47210,0,1,9,C,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,3300,1000,gain,1,785,1,20,3,4.0,8.0,1,0
9,47210,0,1,10,E,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,no_gain,1900,1100,no_gain,1,704,0,20,3,5.0,9.0,1,0
10,47210,0,1,11,I,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,no_gain,2500,1300,no_gain,1,922,0,20,3,6.0,10.0,1,0
11,47210,0,1,12,H,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,1100,1900,no_gain,1,772,0,20,3,7.0,11.0,1,0
12,47210,0,1,13,L,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,no_gain,1800,3100,no_gain,1,976,0,20,3,8.0,12.0,1,0
13,47210,0,1,14,F,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,gain,1200,3500,gain,1,798,0,20,3,9.0,13.0,1,0
14,47210,0,1,15,G,44,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,no_gain,3000,1900,no_response,0,NaN,1,20,3,10.0,14.0,1,1
15,47210,0,1,16,A,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,no_gain,2100,1600,no_response,0,NaN,0,20,3,11.0,15.0,1,1
16,47210,0,1,17,H,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,2000,1500,no_gain,1,1474,0,20,3,12.0,16.0,2,0
17,47210,0,1,18,A,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,no_gain,1800,2700,no_gain,1,921,0,20,3,13.0,17.0,2,0
18,47210,0,1,19,I,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,no_gain,1500,3300,no_gain,1,883,0,20,3,14.0,18.0,2,0
19,47210,0,1,20,J,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,gain,1100,1400,no_gain,0,720,0,20,3,15.0,19.0,2,0
20,47210,0,1,21,E,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,no_gain,1700,2200,no_gain,1,649,0,20,3,16.0,20.0,2,0
21,47210,0,1,22,F,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,gain,1900,1400,gain,1,808,0,20,3,17.0,21.0,2,0
22,47210,0,1,23,K,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,gain,4600,1900,gain,1,1140,1,20,3,18.0,22.0,2,0
23,47210,0,1,24,D,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,gain,1200,2200,gain,1,835,0,20,3,19.0,23.0,2,0
24,47210,0,1,25,B,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,1100,1800,gain,1,754,0,20,3,20.0,24.0,2,0
25,47210,0,1,26,L,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,no_gain,1700,1100,no_gain,1,894,0,20,3,21.0,25.0,2,0
26,47210,0,1,27,C,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,1100,1300,gain,1,947,0,20,3,22.0,26.0,2,0
27,47210,0,1,28,G,44,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,no_gain,4500,2300,no_gain,1,833,1,20,3,23.0,27.0,2,0
28,47210,0,1,29,C,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,2100,3000,gain,1,897,0,20,3,24.0,28.0,3,0
29,47210,0,1,30,A,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,no_gain,1400,3100,gain,0,717,0,20,3,25.0,29.0,3,0
30,47210,0,1,31,G,44,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,no_gain,1600,1300,no_gain,1,818,0,20,3,26.0,30.0,3,0
31,47210,0,1,32,F,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,gain,1700,1200,no_gain,0,677,0,20,3,27.0,31.0,3,0
32,47210,0,1,33,I,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,no_gain,4100,1600,no_gain,1,662,1,20,3,28.0,32.0,3,0
33,47210,0,1,34,H,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,2200,1900,no_gain,1,938,0,20,3,29.0,33.0,3,0
34,47210,0,1,35,B,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,2500,1700,gain,1,1072,0,20,3,30.0,34.0,3,0
35,47210,0,1,36,E,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,no_gain,1100,3100,no_gain,1,754,0,20,3,31.0,35.0,3,0
36,47210,0,1,37,L,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,no_gain,1000,3300,no_gain,1,793,0,20,3,32.0,36.0,3,0
37,47210,0,1,38,J,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,gain,2400,3300,gain,1,1029,0,20,3,33.0,37.0,3,0
38,47210,0,1,39,D,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,gain,1300,1200,gain,1,1017,0,20,3,34.0,38.0,3,0
39,47210,0,1,40,K,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,gain,3700,1700,gain,1,925,1,20,3,35.0,39.0,3,0
40,47210,0,2,41,C,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,1500,2500,no_gain,0,746,0,16,3,36.0,40.0,4,0
41,47210,0,2,42,D,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,gain,1100,1600,gain,1,866,0,16,3,37.0,41.0,4,0
42,47210,0,2,43,H,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,3000,1100,no_gain,1,943,0,16,3,38.0,42.0,4,0
43,47210,0,2,44,K,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,gain,1400,2700,gain,1,839,0,16,3,39.0,43.0,4,0
44,47210,0,2,45,F,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,gain,3600,1600,gain,1,779,1,16,3,40.0,44.0,4,0
45,47210,0,2,46,J,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,gain,1700,3000,gain,1,877,0,16,3,41.0,45.0,4,0
46,47210,0,2,47,B,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,1300,1300,gain,1,951,0,16,3,42.0,46.0,4,0
47,47210,0,2,48,E,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,no_gain,1600,1900,no_gain,1,1087,0,16,3,43.0,47.0,4,0
48,47210,0,2,49,I,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,no_gain,3000,2100,no_gain,1,824,0,16,3,44.0,48.0,4,0
49,47210,0,2,50,A,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,no_gain,1300,1300,no_gain,1,996,0,16,3,45.0,49.0,4,0
50,47210,0,2,51,G,44,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,no_gain,1300,1400,no_gain,1,819,0,16,3,46.0,50.0,4,0
51,47210,0,2,52,L,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,no_gain,3800,1200,no_gain,1,899,1,16,3,47.0,51.0,4,0
52,47210,0,2,53,C,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,1700,1700,gain,1,958,0,16,3,48.0,52.0,5,0
53,47210,0,2,54,F,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,gain,1000,3500,gain,1,915,0,16,3,49.0,53.0,5,0
54,47210,0,2,55,G,44,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,no_gain,1500,2500,no_gain,1,798,0,16,3,50.0,54.0,5,0
55,47210,0,2,56,J,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,gain,1200,1200,gain,1,859,0,16,3,51.0,55.0,5,0
56,47210,0,2,57,D,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,gain,1700,1400,gain,1,759,0,16,3,52.0,56.0,5,0
57,47210,0,2,58,A,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,no_gain,2500,2400,no_gain,1,987,0,16,3,53.0,57.0,5,0
58,47210,0,2,59,E,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,no_gain,1000,2400,no_gain,1,760,0,16,3,54.0,58.0,5,0
59,47210,0,2,60,H,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,2100,1100,no_gain,1,856,0,16,3,55.0,59.0,5,0
60,47210,0,2,61,L,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,no_gain,3600,1000,no_gain,1,917,1,16,3,56.0,60.0,5,0
61,47210,0,2,62,K,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,gain,1100,2200,no_gain,0,806,0,16,3,57.0,61.0,5,0
62,47210,0,2,63,B,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,1300,1200,gain,1,832,0,16,3,58.0,62.0,5,0
63,47210,0,2,64,I,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,no_gain,1800,3100,no_gain,1,902,0,16,3,59.0,63.0,5,0
64,47210,0,2,65,D,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,gain,1500,1900,gain,1,1369,0,16,3,60.0,64.0,6,0
65,47210,0,2,66,L,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,no_gain,5000,3500,no_gain,1,720,1,16,3,61.0,65.0,6,0
66,47210,0,2,67,K,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,gain,1700,1100,gain,1,1245,0,16,3,62.0,66.0,6,0
67,47210,0,2,68,H,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,1400,1500,gain,0,842,0,16,3,63.0,67.0,6,0
68,47210,0,2,69,C,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,1300,2300,gain,1,1025,0,16,3,64.0,68.0,6,0
69,47210,0,2,70,B,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,1800,1000,gain,1,1425,0,16,3,65.0,69.0,6,0
70,47210,0,2,71,I,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,no_gain,1800,3000,no_gain,1,892,0,16,3,66.0,70.0,6,0
71,47210,0,2,72,J,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,gain,4900,3300,gain,1,871,1,16,3,67.0,71.0,6,0
72,47210,0,2,73,G,44,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,no_gain,2100,2800,no_gain,1,827,0,16,3,68.0,72.0,6,0
73,47210,0,2,74,A,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,no_gain,2600,1400,no_gain,1,809,0,16,3,69.0,73.0,6,0
74,47210,0,2,75,E,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,no_gain,1700,1600,no_gain,1,866,0,16,3,70.0,74.0,6,0
75,47210,0,2,76,F,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,gain,1100,3200,no_response,0,NaN,0,16,3,71.0,75.0,6,1
