,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block,no_response
0,17620,1,0,1,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1500,1000,gain,1,65,0,19,1,,,0,0
1,17620,1,0,2,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,1000,1500,gain,0,286,0,19,1,,,0,0
2,17620,1,0,3,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,2000,1000,gain,0,79,0,19,1,,,0,0
3,17620,1,0,4,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1000,2000,gain,1,1188,0,19,1,,,0,0
4,17620,0,1,5,K,43,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,no_gain,3200,1200,gain,0,524,1,19,1,0.0,4.0,1,0
5,17620,0,1,6,B,10,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,no_gain,1300,2800,gain,0,357,0,19,1,1.0,5.0,1,0
6,17620,0,1,7,J,22,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,gain,1200,1500,gain,1,399,0,19,1,2.0,6.0,1,0
7,17620,0,1,8,D,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,no_gain,1400,1300,no_response,0,NaN,0,19,1,3.0,7.0,1,1
8,17620,0,1,9,C,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,1400,1000,no_response,0,NaN,0,19,1,4.0,8.0,1,1
9,17620,0,1,10,E,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,no_gain,1200,1700,no_response,0,NaN,0,19,1,5.0,9.0,1,1
10,17620,0,1,11,I,1,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,no_gain,1200,1700,no_response,0,NaN,0,19,1,6.0,10.0,1,1
11,17620,0,1,12,H,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,no_gain,1100,2200,no_response,0,NaN,0,19,1,7.0,11.0,1,1
12,17620,0,1,13,L,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,gain,1200,1800,gain,1,255,0,19,1,8.0,12.0,1,0
13,17620,0,1,14,F,12,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,gain,3700,1600,gain,1,545,1,19,1,9.0,13.0,1,0
14,17620,0,1,15,G,46,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,gain,2300,1200,gain,1,60,0,19,1,10.0,14.0,1,0
15,17620,0,1,16,A,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,1400,3500,gain,1,3,0,19,1,11.0,15.0,1,0
16,17620,0,1,17,H,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,no_gain,1900,1100,no_response,0,NaN,0,19,1,12.0,16.0,2,1
17,17620,0,1,18,A,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,1700,1700,no_response,0,NaN,0,19,1,13.0,17.0,2,1
18,17620,0,1,19,I,1,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,no_gain,1000,2400,gain,0,637,0,19,1,14.0,18.0,2,0
19,17620,0,1,20,J,22,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,gain,5400,1200,gain,1,1356,1,19,1,15.0,19.0,2,0
20,17620,0,1,21,E,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,no_gain,2500,2700,gain,0,732,0,19,1,16.0,20.0,2,0
21,17620,0,1,22,F,12,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,gain,1600,1400,gain,1,1488,0,19,1,17.0,21.0,2,0
22,17620,0,1,23,K,43,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,no_gain,1100,2000,gain,0,815,0,19,1,18.0,22.0,2,0
23,17620,0,1,24,D,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,no_gain,1800,1200,no_response,0,NaN,0,19,1,19.0,23.0,2,1
