,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block,no_response
0,50734,1,0,1,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1500,1000,gain,1,616,0,20,3,,,0,0
1,50734,1,0,2,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,1000,1500,no_gain,0,1373,0,20,3,,,0,0
2,50734,1,0,3,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,2000,1000,no_gain,0,662,0,20,3,,,0,0
3,50734,1,0,4,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1000,2000,no_gain,0,816,0,20,3,,,0,0
4,50734,0,1,5,K,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,gain,1800,1900,no_gain,0,981,0,20,3,0.0,4.0,1,0
5,50734,0,1,6,B,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,no_gain,1200,1600,no_gain,1,1474,0,20,3,1.0,5.0,1,0
6,50734,0,1,7,J,47,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,no_gain,1100,1800,no_gain,1,1232,0,20,3,2.0,6.0,1,0
7,50734,0,1,8,D,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,1700,1800,gain,1,1009,0,20,3,3.0,7.0,1,0
8,50734,0,1,9,C,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,3300,1000,gain,1,977,1,20,3,4.0,8.0,1,0
9,50734,0,1,10,E,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,gain,1900,1100,gain,1,800,0,20,3,5.0,9.0,1,0
10,50734,0,1,11,I,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,no_gain,2500,1300,no_gain,1,768,0,20,3,6.0,10.0,1,0
11,50734,0,1,12,H,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,gain,1100,1900,gain,1,862,0,20,3,7.0,11.0,1,0
12,50734,0,1,13,L,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,no_gain,1800,3100,no_gain,1,1180,0,20,3,8.0,12.0,1,0
13,50734,0,1,14,F,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,no_gain,1200,3500,no_response,0,NaN,0,20,3,9.0,13.0,1,1
14,50734,0,1,15,G,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,3000,1900,no_gain,1,1055,1,20,3,10.0,14.0,1,0
15,50734,0,1,16,A,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,2100,1600,gain,1,863,0,20,3,11.0,15.0,1,0
16,50734,0,1,17,H,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,gain,2000,1500,no_response,0,NaN,0,20,3,12.0,16.0,2,1
17,50734,0,1,18,A,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,1800,2700,gain,1,1018,0,20,3,13.0,17.0,2,0
18,50734,0,1,19,I,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,no_gain,1500,3300,no_gain,1,696,0,20,3,14.0,18.0,2,0
19,50734,0,1,20,J,47,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,no_gain,1100,1400,no_gain,1,1090,0,20,3,15.0,19.0,2,0
20,50734,0,1,21,E,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,gain,1700,2200,gain,1,963,0,20,3,16.0,20.0,2,0
21,50734,0,1,22,F,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,no_gain,1900,1400,no_gain,1,827,0,20,3,17.0,21.0,2,0
22,50734,0,1,23,K,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,gain,4600,1900,gain,1,990,1,20,3,18.0,22.0,2,0
23,50734,0,1,24,D,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,1200,2200,gain,1,999,0,20,3,19.0,23.0,2,0
24,50734,0,1,25,B,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,no_gain,1100,1800,no_gain,1,857,0,20,3,20.0,24.0,2,0
25,50734,0,1,26,L,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,no_gain,1700,1100,no_gain,1,1060,0,20,3,21.0,25.0,2,0
26,50734,0,1,27,C,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1100,1300,gain,1,1098,0,20,3,22.0,26.0,2,0
27,50734,0,1,28,G,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,4500,2300,no_gain,1,876,1,20,3,23.0,27.0,2,0
28,50734,0,1,29,C,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,2100,3000,gain,1,912,0,20,3,24.0,28.0,3,0
29,50734,0,1,30,A,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,1400,3100,gain,1,884,0,20,3,25.0,29.0,3,0
30,50734,0,1,31,G,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,1600,1300,no_gain,1,1319,0,20,3,26.0,30.0,3,0
31,50734,0,1,32,F,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,no_gain,1700,1200,no_gain,1,856,0,20,3,27.0,31.0,3,0
32,50734,0,1,33,I,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,no_gain,4100,1600,no_gain,1,836,1,20,3,28.0,32.0,3,0
33,50734,0,1,34,H,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,gain,2200,1900,gain,1,848,0,20,3,29.0,33.0,3,0
34,50734,0,1,35,B,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,no_gain,2500,1700,no_gain,1,741,0,20,3,30.0,34.0,3,0
35,50734,0,1,36,E,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,gain,1100,3100,gain,1,782,0,20,3,31.0,35.0,3,0
36,50734,0,1,37,L,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,no_gain,1000,3300,no_gain,1,767,0,20,3,32.0,36.0,3,0
37,50734,0,1,38,J,47,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,no_gain,2400,3300,no_gain,1,918,0,20,3,33.0,37.0,3,0
38,50734,0,1,39,D,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,1300,1200,gain,1,893,0,20,3,34.0,38.0,3,0
39,50734,0,1,40,K,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,gain,3700,1700,no_gain,0,1040,1,20,3,35.0,39.0,3,0
40,50734,0,2,41,C,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1500,2500,gain,1,895,0,16,3,36.0,40.0,4,0
41,50734,0,2,42,D,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,1100,1600,gain,1,769,0,16,3,37.0,41.0,4,0
42,50734,0,2,43,H,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,gain,3000,1100,gain,1,797,0,16,3,38.0,42.0,4,0
43,50734,0,2,44,K,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,gain,1400,2700,gain,1,790,0,16,3,39.0,43.0,4,0
44,50734,0,2,45,F,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,no_gain,3600,1600,no_gain,1,835,1,16,3,40.0,44.0,4,0
45,50734,0,2,46,J,47,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,no_gain,1700,3000,no_gain,1,779,0,16,3,41.0,45.0,4,0
46,50734,0,2,47,B,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,no_gain,1300,1300,no_gain,1,797,0,16,3,42.0,46.0,4,0
47,50734,0,2,48,E,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,gain,1600,1900,gain,1,1093,0,16,3,43.0,47.0,4,0
48,50734,0,2,49,I,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,no_gain,3000,2100,no_gain,1,1057,0,16,3,44.0,48.0,4,0
49,50734,0,2,50,A,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,1300,1300,gain,1,836,0,16,3,45.0,49.0,4,0
50,50734,0,2,51,G,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,1300,1400,no_gain,1,1119,0,16,3,46.0,50.0,4,0
51,50734,0,2,52,L,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,no_gain,3800,1200,no_gain,1,900,1,16,3,47.0,51.0,4,0
52,50734,0,2,53,C,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1700,1700,gain,1,987,0,16,3,48.0,52.0,5,0
53,50734,0,2,54,F,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,no_gain,1000,3500,no_gain,1,873,0,16,3,49.0,53.0,5,0
