,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block,no_response
0,70197,1,0,1,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1500,1000,gain,1,725,0,3,2,,,0,0
1,70197,1,0,2,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,1000,1500,no_gain,0,854,0,3,2,,,0,0
2,70197,1,0,3,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,2000,1000,no_gain,0,608,0,3,2,,,0,0
3,70197,1,0,4,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1000,2000,gain,1,859,0,3,2,,,0,0
4,70197,0,1,5,K,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,gain,4200,1800,gain,1,474,1,3,2,0.0,4.0,1,0
5,70197,0,1,6,B,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,gain,1200,2100,gain,1,711,0,3,2,1.0,5.0,1,0
6,70197,0,1,7,J,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,no_gain,1100,1900,no_gain,1,618,0,3,2,2.0,6.0,1,0
7,70197,0,1,8,D,21,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,no_gain,1000,1100,no_gain,1,459,0,3,2,3.0,7.0,1,0
8,70197,0,1,9,C,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,2100,1400,gain,1,506,0,3,2,4.0,8.0,1,0
9,70197,0,1,10,E,47,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,gain,2000,2000,gain,1,536,0,3,2,5.0,9.0,1,0
10,70197,0,1,11,I,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,1300,2900,no_gain,1,548,0,3,2,6.0,10.0,1,0
11,70197,0,1,12,H,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,gain,1100,1900,gain,1,413,0,3,2,7.0,11.0,1,0
12,70197,0,1,13,L,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,no_gain,1100,1100,no_gain,1,605,0,3,2,8.0,12.0,1,0
13,70197,0,1,14,F,23,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,gain,4200,3200,gain,1,669,1,3,2,9.0,13.0,1,0
14,70197,0,1,15,G,10,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,no_gain,2700,1000,no_gain,1,584,0,3,2,10.0,14.0,1,0
15,70197,0,1,16,A,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,no_gain,1600,1700,no_gain,1,605,0,3,2,11.0,15.0,1,0
16,70197,0,1,17,H,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,gain,1000,1500,gain,1,551,0,3,2,12.0,16.0,2,0
17,70197,0,1,18,A,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,no_gain,2700,1700,no_gain,1,1038,0,3,2,13.0,17.0,2,0
18,70197,0,1,19,I,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,1600,1500,no_gain,1,495,0,3,2,14.0,18.0,2,0
19,70197,0,1,20,J,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,no_gain,1100,2100,no_gain,1,551,0,3,2,15.0,19.0,2,0
20,70197,0,1,21,E,47,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,gain,3000,2200,gain,1,572,1,3,2,16.0,20.0,2,0
21,70197,0,1,22,F,23,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,gain,1300,1700,gain,1,533,0,3,2,17.0,21.0,2,0
22,70197,0,1,23,K,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,gain,2700,1400,gain,1,373,0,3,2,18.0,22.0,2,0
23,70197,0,1,24,D,21,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,no_gain,2000,3100,no_gain,1,534,0,3,2,19.0,23.0,2,0
24,70197,0,1,25,B,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,gain,1300,1000,gain,1,529,0,3,2,20.0,24.0,2,0
25,70197,0,1,26,L,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,no_gain,4100,1600,no_gain,1,395,1,3,2,21.0,25.0,2,0
26,70197,0,1,27,C,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,2800,1400,gain,1,584,0,3,2,22.0,26.0,2,0
27,70197,0,1,28,G,10,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,no_gain,1000,1200,no_gain,1,549,0,3,2,23.0,27.0,2,0
28,70197,0,1,29,C,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1600,2100,gain,1,573,0,3,2,24.0,28.0,3,0
29,70197,0,1,30,A,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,no_gain,1000,3200,no_gain,1,563,0,3,2,25.0,29.0,3,0
