"A21QADI77PVFJS",3.18
"A2JWAD9JQNA5ON",4.42
"APGX2WZ59OWDN",4.98
"A7OZPNXIVO1FX",4.54
"AN7B5L7H2UEUK",2.79
"A3DW6KSQPG6GVQ",4.9
"ALV4DAF8DIJ37",4.71
"A2Q8HV5LC6GBNA",3.18
"A1OFFNJXVHVI64",3.25
"A2QQ8A4PVVQ8F9",2.86
