"event","trial","time","PID"
"focus","0","0","CdjSZ"
"blur","0","1465","CdjSZ"
"focus","0","2171","CdjSZ"
"blur","0","3368","CdjSZ"
"focus","0","12554","CdjSZ"
"blur","0","17685","CdjSZ"
"focus","0","29287","CdjSZ"
"blur","0","30473","CdjSZ"
"focus","0","47857","CdjSZ"
"fullscreenexit","0","53412","CdjSZ"
"fullscreenexit","1320","2544503","CdjSZ"
"blur","1320","2545468","CdjSZ"
