"event","trial","time","PID"
"blur","0","24296","Aefo0"
"focus","0","31179","Aefo0"
"blur","0","338962","Aefo0"
"focus","0","764680","Aefo0"
"blur","0","766869","Aefo0"
"focus","0","787214","Aefo0"
"blur","0","789140","Aefo0"
"focus","0","791721","Aefo0"
"fullscreenenter","0","793336","Aefo0"
"fullscreenexit","1338","3841178","Aefo0"
"blur","1338","3843690","Aefo0"
"focus","1338","3853989","Aefo0"
