"event","trial","time","PID"
"focus","0","2811","JAECO"
"fullscreenenter","0","3023","JAECO"
"blur","54","218144","JAECO"
"focus","54","326805","JAECO"
"blur","91","656286","JAECO"
"focus","91","685177","JAECO"
"blur","186","979704","JAECO"
"focus","186","992319","JAECO"
"blur","186","992917","JAECO"
"focus","186","1000452","JAECO"
"blur","186","1049824","JAECO"
"focus","186","1058172","JAECO"
