"event","trial","time","PID"
"blur","0","14048","AnZ4v"
"focus","0","28646","AnZ4v"
"fullscreenenter","0","31188","AnZ4v"
"blur","1316","4181462","AnZ4v"
"focus","1316","4181605","AnZ4v"
"blur","1316","4181851","AnZ4v"
"focus","1316","4186940","AnZ4v"
