"event","trial","time","PID"
"blur","0","0","E7AW5"
"focus","0","0","E7AW5"
"blur","0","7187","E7AW5"
"focus","0","199040","E7AW5"
"blur","0","209183","E7AW5"
"focus","0","759093","E7AW5"
"blur","0","763780","E7AW5"
"focus","0","765082","E7AW5"
"fullscreenenter","0","768861","E7AW5"
"blur","1332","3546070","E7AW5"
"focus","1332","3551990","E7AW5"
