"event","trial","time","PID"
"focus","0","17782","1K9vK"
"fullscreenenter","0","20755","1K9vK"
"blur","1217","2038629","1K9vK"
"focus","1217","2040061","1K9vK"
"blur","1319","2208634","1K9vK"
"focus","1319","2209569","1K9vK"
"fullscreenexit","1333","2823628","1K9vK"
"blur","1333","2824835","1K9vK"
"focus","1333","2839082","1K9vK"
"blur","1333","2843847","1K9vK"
"focus","1333","21273279","1K9vK"
"blur","1333","21275286","1K9vK"
"focus","1333","21275667","1K9vK"
