,PID,practice,trial,block,run,gain_left,left_item_id,right_item_id,left_pair_id,right_pair_id,left_stimulus,right_stimulus,left_category,right_category,left_rating,right_rating,left_path,right_path,no_response,left_chosen,rt,higher_outcome_chosen,choice_type,chosen_stimulus,unchosen_stimulus,chosen_category,unchosen_category,iti,long_iti,simulation,version
0,53808,1,1,0,0,0,,,,,,,,,,,Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg,Stimuli/Practice_stims/Final_decisions/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg,0,1,1346,0,,,,,,3000,0,6,1
1,53808,1,2,0,0,0,,,,,,,,,,,Stimuli/Practice_stims/Final_decisions/florian-wehde-iVW7mZPwd4g-unsplash.jpg,Stimuli/Practice_stims/Final_decisions/patrick-perkins-3wylDrjxH-E-unsplash.jpg,0,1,1017,0,,,,,,1500,0,6,1
2,53808,1,3,0,0,0,,,,,,,,,,,Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg,Stimuli/Practice_stims/Final_decisions/florian-wehde-iVW7mZPwd4g-unsplash.jpg,0,0,1320,1,,,,,,2000,0,6,1
3,53808,1,4,0,0,0,,,,,,,,,,,Stimuli/Practice_stims/Final_decisions/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg,Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg,0,0,972,1,,,,,,1000,0,6,1
4,53808,0,5,1,1,0,no_gain4,gain5,E,L,46,26,objects,body_parts,99,100,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,1,NaN,,NaN,chosen,NaN,NaN,NaN,NaN,1800,0,6,1
5,53808,0,6,1,1,1,gain3,no_gain6,I,F,30,19,body_parts,faces,100,100,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,0,0,463,0,chosen,19,30,faces,body_parts,1700,0,6,1
6,53808,0,7,1,1,1,gain6,no_gain3,G,A,4,42,outdoor_scenes,objects,100,99,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,0,1,221,1,unchosen,4,42,outdoor_scenes,objects,2300,0,6,1
7,53808,0,8,1,1,0,no_gain2,gain3,J,I,22,30,faces,body_parts,100,100,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,0,0,274,1,chosen,30,22,body_parts,faces,1700,0,6,1
8,53808,0,9,1,1,1,gain4,no_gain5,B,K,17,36,faces,objects,99,100,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,0,1,524,1,unchosen,17,36,faces,objects,3900,1,6,1
9,53808,0,10,1,1,1,gain2,no_gain5,H,K,7,36,outdoor_scenes,objects,100,100,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,0,1,564,1,unchosen,7,36,outdoor_scenes,objects,1200,0,6,1
10,53808,0,11,1,1,1,gain2,no_gain5,H,K,21,25,faces,body_parts,100,100,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,0,1,241,1,chosen,21,25,faces,body_parts,1200,0,6,1
11,53808,0,12,1,1,0,no_gain5,gain5,K,L,25,26,body_parts,body_parts,100,100,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,0,1,521,0,chosen,25,26,body_parts,body_parts,2600,0,6,1
