,PID,practice,trial,block,run,gain_left,left_item_id,right_item_id,left_pair_id,right_pair_id,left_stimulus,right_stimulus,left_category,right_category,left_rating,right_rating,left_path,right_path,no_response,left_chosen,rt,higher_outcome_chosen,choice_type,chosen_stimulus,unchosen_stimulus,chosen_category,unchosen_category,iti,long_iti,simulation,version
0,59186,1,1,0,0,0,,,,,,,,,,,Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg,Stimuli/Practice_stims/Final_decisions/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg,0,1,550,0,,,,,,3000,0,9,3
1,59186,1,2,0,0,0,,,,,,,,,,,Stimuli/Practice_stims/Final_decisions/florian-wehde-iVW7mZPwd4g-unsplash.jpg,Stimuli/Practice_stims/Final_decisions/patrick-perkins-3wylDrjxH-E-unsplash.jpg,0,0,922,1,,,,,,1500,0,9,3
2,59186,1,3,0,0,0,,,,,,,,,,,Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg,Stimuli/Practice_stims/Final_decisions/florian-wehde-iVW7mZPwd4g-unsplash.jpg,0,0,1142,1,,,,,,2000,0,9,3
3,59186,1,4,0,0,0,,,,,,,,,,,Stimuli/Practice_stims/Final_decisions/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg,Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg,0,1,988,0,,,,,,1000,0,9,3
4,59186,0,5,1,1,1,gain5,no_gain5,A,L,42,21,objects,faces,34,29,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,0,0,1473,0,unchosen,21,42,faces,objects,4700,1,9,3
5,59186,0,6,1,1,1,gain3,no_gain2,K,I,44,35,objects,body_parts,27,22,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,0,1,1170,1,unchosen,44,35,objects,body_parts,2300,0,9,3
6,59186,0,7,1,1,1,gain1,no_gain2,C,I,30,35,body_parts,body_parts,26,22,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,0,0,1140,0,unchosen,35,30,body_parts,body_parts,1100,0,9,3
7,59186,0,8,1,1,0,no_gain4,gain5,B,A,11,5,outdoor_scenes,outdoor_scenes,66,68,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,0,0,1212,1,chosen,5,11,outdoor_scenes,outdoor_scenes,1600,0,9,3
8,59186,0,9,1,1,0,no_gain5,gain1,L,C,21,30,faces,body_parts,29,26,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,0,1,940,0,unchosen,21,30,faces,body_parts,2300,0,9,3
9,59186,0,10,1,1,0,no_gain4,gain1,B,C,11,9,outdoor_scenes,outdoor_scenes,66,36,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,0,0,822,1,chosen,9,11,outdoor_scenes,outdoor_scenes,1500,0,9,3
