,PID,practice,trial,block,run,gain_left,left_item_id,right_item_id,left_pair_id,right_pair_id,left_stimulus,right_stimulus,left_category,right_category,left_rating,right_rating,left_path,right_path,no_response,left_chosen,rt,higher_outcome_chosen,choice_type,chosen_stimulus,unchosen_stimulus,chosen_category,unchosen_category,iti,long_iti,simulation,version
0,15966,1,1,0,0,0,,,,,,,,,,,Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg,Stimuli/Practice_stims/Final_decisions/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg,0,1,1392,0,,,,,,3000,0,9,3
1,15966,1,2,0,0,0,,,,,,,,,,,Stimuli/Practice_stims/Final_decisions/florian-wehde-iVW7mZPwd4g-unsplash.jpg,Stimuli/Practice_stims/Final_decisions/patrick-perkins-3wylDrjxH-E-unsplash.jpg,0,1,578,0,,,,,,1500,0,9,3
2,15966,1,3,0,0,0,,,,,,,,,,,Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg,Stimuli/Practice_stims/Final_decisions/florian-wehde-iVW7mZPwd4g-unsplash.jpg,0,0,581,1,,,,,,2000,0,9,3
3,15966,1,4,0,0,0,,,,,,,,,,,Stimuli/Practice_stims/Final_decisions/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg,Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg,0,0,694,1,,,,,,1000,0,9,3
4,15966,0,5,1,1,1,gain5,no_gain5,A,B,43,19,objects,faces,36,61,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,0,0,692,0,unchosen,19,43,faces,objects,4700,1,9,3
5,15966,0,6,1,1,1,gain3,no_gain2,E,I,39,8,objects,outdoor_scenes,59,72,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,0,0,848,0,unchosen,8,39,outdoor_scenes,objects,2300,0,9,3
6,15966,0,7,1,1,1,gain1,no_gain2,D,I,12,8,faces,outdoor_scenes,46,72,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,0,0,778,0,unchosen,8,12,outdoor_scenes,faces,1100,0,9,3
7,15966,0,8,1,1,0,no_gain4,gain5,H,A,23,3,faces,outdoor_scenes,81,45,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,0,0,942,1,chosen,3,23,outdoor_scenes,faces,1600,0,9,3
8,15966,0,9,1,1,0,no_gain5,gain1,B,D,19,12,faces,faces,61,46,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,0,1,802,0,unchosen,19,12,faces,faces,2300,0,9,3
9,15966,0,10,1,1,0,no_gain4,gain1,H,D,23,45,faces,objects,81,32,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,0,1,748,0,chosen,23,45,faces,objects,1500,0,9,3
10,15966,0,11,1,1,1,gain1,no_gain3,D,L,45,33,objects,body_parts,32,61,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,0,1,685,1,chosen,45,33,objects,body_parts,1500,0,9,3
11,15966,0,12,1,1,0,no_gain1,gain1,G,D,11,45,outdoor_scenes,objects,79,32,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,0,0,605,1,chosen,45,11,objects,outdoor_scenes,1200,0,9,3
12,15966,0,13,1,1,1,gain6,no_gain1,F,G,34,47,body_parts,objects,48,60,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,0,0,1044,0,unchosen,47,34,objects,body_parts,1300,0,9,3
13,15966,0,14,1,1,0,no_gain1,gain4,G,K,11,28,outdoor_scenes,body_parts,79,73,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,0,0,769,1,chosen,28,11,body_parts,outdoor_scenes,1200,0,9,3
14,15966,0,15,1,1,1,gain6,no_gain4,F,H,34,9,body_parts,outdoor_scenes,48,82,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,0,0,973,0,unchosen,9,34,outdoor_scenes,body_parts,4100,1,9,3
15,15966,0,16,1,1,1,gain4,no_gain4,K,H,38,9,objects,outdoor_scenes,67,82,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,0,0,798,0,unchosen,9,38,outdoor_scenes,objects,1200,0,9,3
