,PID,trial,pair_id,stim_type,practice,run,block,left_category,right_category,left_stimulus,right_stimulus,left_path,right_path,left_rating,right_rating,iti,scramble_screen_time,scramble_instructed_side,scramble_acc,no_response,rt,left_chosen,chosen_stimulus,unchosen_stimulus,chosen_category,unchosen_category,chosen_path,unchosen_path,long_iti,simulation,version,chosen_rating,unchosen_rating
27,67183,28,F,scramble,0,1,1,faces,body_parts,13,32,Stimuli/Experimental_stims/scramble/faces/scrambled_daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,NaN,2200,1100,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,29,4
28,67183,29,K,original,0,1,2,body_parts,objects,34,45,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,50,50,3200,0,,NaN,0,206,1,34,45,body_parts,objects,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,1,29,4,50,50
29,67183,30,I,original,0,1,2,body_parts,outdoor_scenes,26,6,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,50,50,2900,0,,NaN,0,286,1,26,6,body_parts,outdoor_scenes,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,0,29,4,50,50
30,67183,31,C,scramble,0,1,2,outdoor_scenes,body_parts,7,31,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg,NaN,NaN,1300,1600,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,29,4
31,67183,32,H,scramble,0,1,2,faces,outdoor_scenes,20,10,Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_shannon-kunkle-dM8INmkyDas-unsplash.jpg,NaN,NaN,1000,700,left,1,0,243,1,20,10,faces,outdoor_scenes,Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_shannon-kunkle-dM8INmkyDas-unsplash.jpg,0,29,4
32,67183,33,E,original,0,1,2,objects,body_parts,38,25,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,50,50,1000,0,,NaN,0,82,1,38,25,objects,body_parts,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,0,29,4,50,50
33,67183,34,F,scramble,0,1,2,faces,body_parts,13,32,Stimuli/Experimental_stims/scramble/faces/scrambled_daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,NaN,1300,1800,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,29,4
34,67183,35,D,scramble,0,1,2,objects,faces,42,17,Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg,NaN,NaN,2500,1900,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,29,4
35,67183,36,C,original,0,1,2,outdoor_scenes,body_parts,7,31,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,50,50,1700,0,,NaN,0,21,1,7,31,outdoor_scenes,body_parts,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,0,29,4,50,50
36,67183,37,B,scramble,0,1,2,outdoor_scenes,faces,11,19,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/scramble/faces/scrambled_joel-mott-LaK153ghdig-unsplash.jpg,NaN,NaN,3800,1700,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,29,4
37,67183,38,A,original,0,1,2,outdoor_scenes,objects,1,43,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,50,50,2400,0,,NaN,0,32,1,1,43,outdoor_scenes,objects,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,0,29,4,50,50
38,67183,39,F,original,0,1,2,faces,body_parts,13,32,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,50,50,2000,0,,NaN,0,229,1,13,32,faces,body_parts,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,0,29,4,50,50
39,67183,40,K,scramble,0,1,2,body_parts,objects,34,45,Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_leohoho-rngTKHXumy0-unsplash.jpg,NaN,NaN,1800,1400,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,29,4
40,67183,41,L,original,0,1,2,body_parts,faces,24,12,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,50,50,1700,0,,NaN,0,7,1,24,12,body_parts,faces,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,0,29,4,50,50
41,67183,42,D,original,0,1,2,objects,faces,42,17,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,50,50,1500,0,,NaN,0,77,1,42,17,objects,faces,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,0,29,4,50,50
42,67183,43,A,scramble,0,1,2,outdoor_scenes,objects,1,43,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,NaN,NaN,2400,1200,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,29,4
43,67183,44,G,original,0,1,2,objects,outdoor_scenes,41,4,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,50,50,3600,0,,NaN,0,35,1,41,4,objects,outdoor_scenes,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,1,29,4,50,50
44,67183,45,G,scramble,0,1,2,objects,outdoor_scenes,41,4,Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,NaN,NaN,1300,1800,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,29,4
45,67183,46,J,scramble,0,1,2,faces,objects,14,39,Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,NaN,NaN,1000,1800,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,29,4
46,67183,47,B,original,0,1,2,outdoor_scenes,faces,11,19,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,50,50,1700,0,,NaN,0,23,1,11,19,outdoor_scenes,faces,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,0,29,4,50,50
47,67183,48,I,scramble,0,1,2,body_parts,outdoor_scenes,26,6,Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,NaN,1200,1300,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,29,4
48,67183,49,H,original,0,1,2,faces,outdoor_scenes,20,10,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,50,50,2800,0,,NaN,1,16,1,20,10,faces,outdoor_scenes,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,0,29,4,50,50
49,67183,50,L,scramble,0,1,2,body_parts,faces,24,12,Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg,NaN,NaN,1400,1300,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,29,4
50,67183,51,E,scramble,0,1,2,objects,body_parts,38,25,Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg,NaN,NaN,1300,1000,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,29,4
51,67183,52,J,original,0,1,2,faces,objects,14,39,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,50,50,4900,0,,NaN,0,1,1,14,39,faces,objects,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,1,29,4,50,50
52,67183,53,E,scramble,0,2,3,objects,body_parts,38,25,Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg,NaN,NaN,3800,900,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,4
53,67183,54,J,original,0,2,3,faces,objects,14,39,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,50,50,2100,0,,NaN,1,,,,,,,,,0,1,4,,
54,67183,55,K,original,0,2,3,body_parts,objects,34,45,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,50,50,1500,0,,NaN,1,,,,,,,,,0,1,4,,
55,67183,56,K,scramble,0,2,3,body_parts,objects,34,45,Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_leohoho-rngTKHXumy0-unsplash.jpg,NaN,NaN,2100,900,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,4
56,67183,57,E,original,0,2,3,objects,body_parts,38,25,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,50,50,1400,0,,NaN,1,,,,,,,,,0,1,4,,
57,67183,58,L,scramble,0,2,3,body_parts,faces,24,12,Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg,NaN,NaN,2400,1200,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,4
58,67183,59,A,original,0,2,3,outdoor_scenes,objects,1,43,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,50,50,1400,0,,NaN,1,,,,,,,,,0,1,4,,
59,67183,60,H,original,0,2,3,faces,outdoor_scenes,20,10,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,50,50,1400,0,,NaN,1,,,,,,,,,0,1,4,,
60,67183,61,A,scramble,0,2,3,outdoor_scenes,objects,1,43,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,NaN,NaN,1500,1400,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,4
