,PID,trial,pair_id,stim_type,practice,run,block,left_category,right_category,left_stimulus,right_stimulus,left_path,right_path,left_rating,right_rating,iti,scramble_screen_time,scramble_instructed_side,scramble_acc,no_response,rt,left_chosen,chosen_stimulus,unchosen_stimulus,chosen_category,unchosen_category,chosen_path,unchosen_path,long_iti,simulation,version,chosen_rating,unchosen_rating
10,19377,11,H,scramble,0,1,1,faces,outdoor_scenes,12,6,Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,NaN,2900,2000,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,9,2
11,19377,12,F,original,0,1,1,faces,body_parts,16,29,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,50,50,1200,0,,NaN,0,195,1,16,29,faces,body_parts,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,0,9,2,50,50
12,19377,13,B,scramble,0,1,1,outdoor_scenes,faces,9,18,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg,NaN,NaN,1100,1500,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
13,19377,14,I,original,0,1,1,body_parts,outdoor_scenes,34,1,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,50,50,2500,0,,NaN,0,221,1,34,1,body_parts,outdoor_scenes,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,0,9,2,50,50
14,19377,15,K,scramble,0,1,1,body_parts,objects,33,45,Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_leohoho-rngTKHXumy0-unsplash.jpg,NaN,NaN,1100,1800,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
15,19377,16,J,original,0,1,1,faces,objects,15,37,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,50,50,1500,0,,NaN,0,24,1,15,37,faces,objects,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,0,9,2,50,50
16,19377,17,E,scramble,0,1,1,objects,body_parts,44,31,Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg,NaN,NaN,1800,1300,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
17,19377,18,B,original,0,1,1,outdoor_scenes,faces,9,18,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,50,50,3600,0,,NaN,0,0,1,9,18,outdoor_scenes,faces,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,1,9,2,50,50
18,19377,19,A,scramble,0,1,1,outdoor_scenes,objects,5,46,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg,NaN,NaN,1300,1900,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
19,19377,20,C,original,0,1,1,outdoor_scenes,body_parts,3,35,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,50,50,1900,0,,NaN,0,214,1,3,35,outdoor_scenes,body_parts,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,0,9,2,50,50
20,19377,21,L,scramble,0,1,1,body_parts,faces,32,19,Stimuli/Experimental_stims/scramble/body_parts/scrambled_towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/scramble/faces/scrambled_joel-mott-LaK153ghdig-unsplash.jpg,NaN,NaN,1400,700,left,1,0,239,1,32,19,body_parts,faces,Stimuli/Experimental_stims/scramble/body_parts/scrambled_towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/scramble/faces/scrambled_joel-mott-LaK153ghdig-unsplash.jpg,0,9,2
21,19377,22,F,scramble,0,1,1,faces,body_parts,16,29,Stimuli/Experimental_stims/scramble/faces/scrambled_freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,NaN,NaN,1200,1100,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
22,19377,23,K,original,0,1,1,body_parts,objects,33,45,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,50,50,2200,0,,NaN,0,13,1,33,45,body_parts,objects,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,0,9,2,50,50
23,19377,24,D,original,0,1,1,objects,faces,41,13,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,50,50,1300,0,,NaN,0,200,1,41,13,objects,faces,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,0,9,2,50,50
24,19377,25,G,scramble,0,1,1,objects,outdoor_scenes,39,8,Stimuli/Experimental_stims/scramble/objects/scrambled_charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg,NaN,NaN,1300,1000,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
25,19377,26,D,scramble,0,1,1,objects,faces,41,13,Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/scramble/faces/scrambled_daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,NaN,NaN,2400,1300,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
26,19377,27,G,original,0,1,1,objects,outdoor_scenes,39,8,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,50,50,2900,0,,NaN,0,40,1,39,8,objects,outdoor_scenes,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,1,9,2,50,50
27,19377,28,A,original,0,1,1,outdoor_scenes,objects,5,46,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,50,50,1000,0,,NaN,0,158,1,5,46,outdoor_scenes,objects,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,0,9,2,50,50
28,19377,29,H,scramble,0,1,2,faces,outdoor_scenes,12,6,Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,NaN,1800,700,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
29,19377,30,E,original,0,1,2,objects,body_parts,44,31,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,50,50,2800,0,,NaN,0,110,1,44,31,objects,body_parts,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,0,9,2,50,50
30,19377,31,A,scramble,0,1,2,outdoor_scenes,objects,5,46,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg,NaN,NaN,2100,1200,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
31,19377,32,I,original,0,1,2,body_parts,outdoor_scenes,34,1,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,50,50,3100,0,,NaN,0,184,1,34,1,body_parts,outdoor_scenes,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,1,9,2,50,50
32,19377,33,L,scramble,0,1,2,body_parts,faces,32,19,Stimuli/Experimental_stims/scramble/body_parts/scrambled_towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/scramble/faces/scrambled_joel-mott-LaK153ghdig-unsplash.jpg,NaN,NaN,2300,1300,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
33,19377,34,J,original,0,1,2,faces,objects,15,37,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,50,50,1900,0,,NaN,0,151,1,15,37,faces,objects,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,0,9,2,50,50
34,19377,35,G,scramble,0,1,2,objects,outdoor_scenes,39,8,Stimuli/Experimental_stims/scramble/objects/scrambled_charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg,NaN,NaN,2700,1800,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
35,19377,36,F,original,0,1,2,faces,body_parts,16,29,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,50,50,1000,0,,NaN,0,40,1,16,29,faces,body_parts,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,0,9,2,50,50
36,19377,37,C,original,0,1,2,outdoor_scenes,body_parts,3,35,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,50,50,2400,0,,NaN,0,145,1,3,35,outdoor_scenes,body_parts,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,0,9,2,50,50
37,19377,38,I,scramble,0,1,2,body_parts,outdoor_scenes,34,1,Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,NaN,NaN,3400,1300,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,9,2
38,19377,39,J,scramble,0,1,2,faces,objects,15,37,Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-VLGWE_SumrA-unsplash.jpg,NaN,NaN,1200,1800,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
39,19377,40,G,original,0,1,2,objects,outdoor_scenes,39,8,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,50,50,2000,0,,NaN,0,67,1,39,8,objects,outdoor_scenes,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,0,9,2,50,50
40,19377,41,L,original,0,1,2,body_parts,faces,32,19,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,50,50,1600,0,,NaN,0,272,1,32,19,body_parts,faces,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,0,9,2,50,50
41,19377,42,D,scramble,0,1,2,objects,faces,41,13,Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/scramble/faces/scrambled_daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,NaN,NaN,2800,1900,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
42,19377,43,K,scramble,0,1,2,body_parts,objects,33,45,Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_leohoho-rngTKHXumy0-unsplash.jpg,NaN,NaN,1600,1400,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
43,19377,44,D,original,0,1,2,objects,faces,41,13,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,50,50,1400,0,,NaN,0,31,1,41,13,objects,faces,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,0,9,2,50,50
44,19377,45,K,original,0,1,2,body_parts,objects,33,45,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,50,50,1900,0,,NaN,0,445,1,33,45,body_parts,objects,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,0,9,2,50,50
45,19377,46,B,scramble,0,1,2,outdoor_scenes,faces,9,18,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg,NaN,NaN,3000,1700,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,9,2
46,19377,47,B,original,0,1,2,outdoor_scenes,faces,9,18,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,50,50,1100,0,,NaN,0,43,1,9,18,outdoor_scenes,faces,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,0,9,2,50,50
47,19377,48,E,scramble,0,1,2,objects,body_parts,44,31,Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg,NaN,NaN,2000,1000,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
48,19377,49,A,original,0,1,2,outdoor_scenes,objects,5,46,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,50,50,1100,0,,NaN,0,55,1,5,46,outdoor_scenes,objects,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,0,9,2,50,50
49,19377,50,F,scramble,0,1,2,faces,body_parts,16,29,Stimuli/Experimental_stims/scramble/faces/scrambled_freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,NaN,NaN,2400,1800,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
50,19377,51,C,scramble,0,1,2,outdoor_scenes,body_parts,3,35,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_wc-so-KH4AAPjb-tI-unsplash.jpg,NaN,NaN,2100,1600,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,2
51,19377,52,H,original,0,1,2,faces,outdoor_scenes,12,6,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,50,50,3100,0,,NaN,0,21,1,12,6,faces,outdoor_scenes,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,1,9,2,50,50
52,19377,53,K,scramble,0,2,3,body_parts,objects,33,45,Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_leohoho-rngTKHXumy0-unsplash.jpg,NaN,NaN,1500,900,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,2
53,19377,54,H,scramble,0,2,3,faces,outdoor_scenes,12,6,Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,NaN,1300,1100,left,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,2
54,19377,55,F,original,0,2,3,faces,body_parts,16,29,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,50,50,2300,0,,NaN,0,206,1,16,29,faces,body_parts,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,0,6,2,50,50
55,19377,56,L,original,0,2,3,body_parts,faces,32,19,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,50,50,1400,0,,NaN,0,166,1,32,19,body_parts,faces,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,0,6,2,50,50
56,19377,57,G,scramble,0,2,3,objects,outdoor_scenes,39,8,Stimuli/Experimental_stims/scramble/objects/scrambled_charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg,NaN,NaN,3100,1300,right,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,2
57,19377,58,J,original,0,2,3,faces,objects,15,37,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,50,50,1500,0,,NaN,0,194,1,15,37,faces,objects,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,0,6,2,50,50
58,19377,59,G,original,0,2,3,objects,outdoor_scenes,39,8,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,50,50,1200,0,,NaN,0,1,1,39,8,objects,outdoor_scenes,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,0,6,2,50,50
