,PID,trial,pair_id,stim_type,practice,run,block,left_category,right_category,left_stimulus,right_stimulus,left_path,right_path,left_rating,right_rating,iti,scramble_screen_time,scramble_instructed_side,scramble_acc,no_response,rt,left_chosen,chosen_stimulus,unchosen_stimulus,chosen_category,unchosen_category,chosen_path,unchosen_path,long_iti,simulation,version,version
27,90129,28,J,scramble,0,1,1,faces,objects,19,46,Stimuli/Experimental_stims/scramble/faces/scrambled_joel-mott-LaK153ghdig-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg,NaN,NaN,2200,1300,right,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
28,90129,29,K,original,0,1,2,body_parts,objects,35,42,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,50,50,2400,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
29,90129,30,H,scramble,0,1,2,faces,outdoor_scenes,15,10,Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_shannon-kunkle-dM8INmkyDas-unsplash.jpg,NaN,NaN,1900,700,left,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
30,90129,31,A,original,0,1,2,outdoor_scenes,objects,7,47,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,50,50,3300,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,28,2,NaN
31,90129,32,L,scramble,0,1,2,body_parts,faces,24,17,Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg,NaN,NaN,1200,1300,left,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
32,90129,33,B,original,0,1,2,outdoor_scenes,faces,4,16,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,50,50,1300,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
33,90129,34,I,scramble,0,1,2,body_parts,outdoor_scenes,31,0,Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,NaN,NaN,1300,1300,right,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
34,90129,35,C,original,0,1,2,outdoor_scenes,body_parts,5,27,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,50,50,1100,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
35,90129,36,A,scramble,0,1,2,outdoor_scenes,objects,7,47,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,NaN,NaN,4200,1200,left,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,28,2,NaN
36,90129,37,H,original,0,1,2,faces,outdoor_scenes,15,10,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,50,50,1200,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
37,90129,38,G,scramble,0,1,2,objects,outdoor_scenes,44,2,Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,NaN,NaN,1300,1800,right,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
38,90129,39,D,scramble,0,1,2,objects,faces,36,18,Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg,NaN,NaN,2000,1900,left,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
39,90129,40,I,original,0,1,2,body_parts,outdoor_scenes,31,0,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,50,50,1600,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
40,90129,41,C,scramble,0,1,2,outdoor_scenes,body_parts,5,27,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg,NaN,NaN,3700,1600,right,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,28,2,NaN
41,90129,42,B,scramble,0,1,2,outdoor_scenes,faces,4,16,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,Stimuli/Experimental_stims/scramble/faces/scrambled_freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,NaN,2800,1700,right,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
42,90129,43,J,original,0,1,2,faces,objects,19,46,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,50,50,1000,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
43,90129,44,D,original,0,1,2,objects,faces,36,18,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,50,50,2400,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
44,90129,45,F,scramble,0,1,2,faces,body_parts,23,33,Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg,NaN,NaN,1300,1800,right,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
45,90129,46,K,scramble,0,1,2,body_parts,objects,35,42,Stimuli/Experimental_stims/scramble/body_parts/scrambled_wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,NaN,1100,1400,right,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
46,90129,47,F,original,0,1,2,faces,body_parts,23,33,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,50,50,1200,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
47,90129,48,J,scramble,0,1,2,faces,objects,19,46,Stimuli/Experimental_stims/scramble/faces/scrambled_joel-mott-LaK153ghdig-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg,NaN,NaN,3500,1800,left,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,28,2,NaN
48,90129,49,E,original,0,1,2,objects,body_parts,40,30,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,50,50,1300,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
49,90129,50,L,original,0,1,2,body_parts,faces,24,17,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,50,50,1100,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
50,90129,51,E,scramble,0,1,2,objects,body_parts,40,30,Stimuli/Experimental_stims/scramble/objects/scrambled_fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_mika-korhonen-Xodzxosar18-unsplash.jpg,NaN,NaN,1300,1000,left,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
51,90129,52,G,original,0,1,2,objects,outdoor_scenes,44,2,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,50,50,1500,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,28,2,NaN
52,90129,53,G,original,0,2,3,objects,outdoor_scenes,44,2,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,50,50,4300,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,38,2,NaN
53,90129,54,B,scramble,0,2,3,outdoor_scenes,faces,4,16,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,Stimuli/Experimental_stims/scramble/faces/scrambled_freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,NaN,1600,1400,right,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,38,2,NaN
54,90129,55,L,original,0,2,3,body_parts,faces,24,17,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,50,50,1400,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,38,2,NaN
55,90129,56,C,original,0,2,3,outdoor_scenes,body_parts,5,27,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,50,50,2600,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,38,2,NaN
56,90129,57,I,scramble,0,2,3,body_parts,outdoor_scenes,31,0,Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,NaN,NaN,1400,1100,right,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,38,2,NaN
57,90129,58,I,original,0,2,3,body_parts,outdoor_scenes,31,0,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,50,50,1900,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,38,2,NaN
58,90129,59,A,scramble,0,2,3,outdoor_scenes,objects,7,47,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,NaN,NaN,1100,1400,left,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,38,2,NaN
59,90129,60,H,original,0,2,3,faces,outdoor_scenes,15,10,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,50,50,3000,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,38,2,NaN
60,90129,61,F,scramble,0,2,3,faces,body_parts,23,33,Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg,NaN,NaN,1900,1100,left,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,38,2,NaN
61,90129,62,F,original,0,2,3,faces,body_parts,23,33,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,50,50,2200,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,38,2,NaN
62,90129,63,G,scramble,0,2,3,objects,outdoor_scenes,44,2,Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,NaN,NaN,2600,1300,right,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,38,2,NaN
63,90129,64,K,original,0,2,3,body_parts,objects,35,42,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,50,50,1900,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,38,2,NaN
64,90129,65,B,original,0,2,3,outdoor_scenes,faces,4,16,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,50,50,2800,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,38,2,NaN
65,90129,66,E,scramble,0,2,3,objects,body_parts,40,30,Stimuli/Experimental_stims/scramble/objects/scrambled_fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_mika-korhonen-Xodzxosar18-unsplash.jpg,NaN,NaN,2700,900,right,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,38,2,NaN
66,90129,67,C,scramble,0,2,3,outdoor_scenes,body_parts,5,27,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg,NaN,NaN,2200,1000,left,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,38,2,NaN
67,90129,68,D,original,0,2,3,objects,faces,36,18,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,50,50,2300,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,38,2,NaN
68,90129,69,J,original,0,2,3,faces,objects,19,46,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,50,50,1000,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,38,2,NaN
