PID,trial,rt,old_rating,new_rating,stimulus_index,type,category,stimulus,path,iti,stim_type,deliberated_stim,choice,outcome
38479,1,3899,NA,0,77,scramble,body_parts,scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,,scramble,deliberated,chosen,no_gain
38479,2,2458,85,100,4,original,outdoor_scenes,jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,,original,deliberated,chosen,no_gain
38479,3,2546,69,75,45,original,objects,leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,,original,deliberated,unchosen,no_gain
38479,4,2643,93,100,12,original,faces,aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,,original,deliberated,chosen,no_gain
38479,6,2074,0,64,28,original,body_parts,ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,,original,not_deliberated,NaN,NaN
38479,7,1721,78,79,16,original,faces,freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,,original,deliberated,chosen,gain
38479,8,2177,NA,0,84,scramble,objects,scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg,,scramble,deliberated,chosen,no_gain
38479,9,2859,0,28,32,original,body_parts,towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,,original,deliberated,chosen,gain
38479,10,2985,0,55,42,original,objects,jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,,original,deliberated,unchosen,no_gain
38479,11,2011,0,0,35,original,body_parts,wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,,original,not_deliberated,NaN,NaN
38479,13,1858,0,58,40,original,objects,fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,,original,deliberated,unchosen,no_gain
38479,14,1825,NA,0,56,scramble,outdoor_scenes,scrambled_samsommer-vddccTqwal8-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg,,scramble,deliberated,chosen,no_gain
38479,15,2177,67,54,5,original,outdoor_scenes,jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,,original,deliberated,chosen,gain
38479,16,2433,100,100,11,original,outdoor_scenes,stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,,original,not_deliberated,NaN,NaN
38479,17,3051,NA,0,79,scramble,body_parts,scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg,,scramble,deliberated,chosen,no_gain
38479,19,2057,19,24,21,original,faces,leilani-angel-K84vnnzxmTQ-unsplash.jpg,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,,original,not_deliberated,NaN,NaN
38479,20,2200,0,0,24,original,body_parts,clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,,original,not_deliberated,NaN,NaN
38479,23,1994,0,0,47,original,objects,ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,,original,not_deliberated,NaN,NaN
38479,24,1866,NA,0,81,scramble,body_parts,scrambled_tucker-good-36skLT5jZcc-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg,,scramble,deliberated,chosen,no_gain
38479,25,2505,81,87,19,original,faces,joel-mott-LaK153ghdig-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,,original,not_deliberated,NaN,NaN
38479,26,3338,62,52,7,original,outdoor_scenes,petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,,original,not_deliberated,NaN,NaN
