PID,trial,rt,old_rating,new_rating,stimulus_index,type,category,stimulus,path,iti,stim_type,deliberated_stim,choice,outcome
46835,1,,NA,,77,scramble,body_parts,scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,,scramble,deliberated,unchosen,no_gain
46835,2,,50,,4,original,outdoor_scenes,jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,,original,not_deliberated,NaN,NaN
46835,3,,50,,45,original,objects,leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,,original,deliberated,unchosen,no_gain
46835,4,,50,,12,original,faces,aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,,original,deliberated,unchosen,no_gain
46835,6,,50,,28,original,body_parts,ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,,original,deliberated,chosen,gain
46835,7,,50,,16,original,faces,freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,,original,not_deliberated,NaN,NaN
46835,9,,50,,32,original,body_parts,towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,,original,not_deliberated,NaN,NaN
46835,10,,50,,42,original,objects,jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,,original,deliberated,chosen,no_gain
46835,11,,50,,35,original,body_parts,wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,,original,deliberated,unchosen,no_gain
46835,12,,NA,,86,scramble,objects,scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg,,scramble,deliberated,unchosen,no_gain
46835,13,,50,,40,original,objects,fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,,original,not_deliberated,NaN,NaN
46835,14,,NA,,56,scramble,outdoor_scenes,scrambled_samsommer-vddccTqwal8-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg,,scramble,deliberated,unchosen,no_gain
46835,15,,50,,5,original,outdoor_scenes,jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,,original,deliberated,chosen,gain
46835,16,,50,,11,original,outdoor_scenes,stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,,original,deliberated,chosen,no_gain
46835,19,,50,,21,original,faces,leilani-angel-K84vnnzxmTQ-unsplash.jpg,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,,original,not_deliberated,NaN,NaN
46835,20,,50,,24,original,body_parts,clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,,original,not_deliberated,NaN,NaN
46835,21,,NA,,59,scramble,outdoor_scenes,scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg,,scramble,deliberated,unchosen,no_gain
46835,23,,50,,47,original,objects,ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,,original,not_deliberated,NaN,NaN
46835,25,,50,,19,original,faces,joel-mott-LaK153ghdig-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,,original,not_deliberated,NaN,NaN
46835,26,,50,,7,original,outdoor_scenes,petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,,original,not_deliberated,NaN,NaN
