,PID,practice,run,block,trial,iti,pair_id,choice_type,reward_type,stimulus_id,path,outcome_response,outcome_rt,outcome_acc,long_iti,simulation,version,no_response
0,74897,1,0,0,1,1500,,,,,Stimuli/Practice_stims/Outcome_estimation/becca-tapert-sY5RjMB1KkE-unsplash.jpg,gain,1389,0,0,31,2,0
1,74897,1,0,0,2,1000,,,,,Stimuli/Practice_stims/Outcome_estimation/clay-banks-1KPfcPdbWFM-unsplash.jpg,gain,164,0,0,31,2,0
2,74897,1,0,0,3,3000,,,,,Stimuli/Practice_stims/Outcome_estimation/melissa-keizer-sV4Pd8wq5_o-unsplash.jpg,gain,181,0,0,31,2,0
3,74897,0,1,1,4,2300,E,unchosen,no_gain,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,no_response,NaN,0,0,31,2,1
4,74897,0,1,1,5,2500,B,chosen,no_gain,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,gain,1025,0,0,31,2,0
5,74897,0,1,1,6,1600,A,unchosen,gain,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,no_gain,164,0,0,31,2,0
6,74897,0,1,1,7,1000,L,unchosen,no_gain,27,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,gain,162,0,0,31,2,0
7,74897,0,1,1,8,2800,F,chosen,gain,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,gain,122,1,0,31,2,0
8,74897,0,1,1,9,1200,F,unchosen,gain,21,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,gain,84,1,0,31,2,0
9,74897,0,1,1,10,1000,C,unchosen,gain,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,gain,62,1,0,31,2,0
10,74897,0,1,1,11,3400,J,chosen,no_gain,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,gain,1,0,1,31,2,0
11,74897,0,1,1,12,2900,I,unchosen,no_gain,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,gain,96,0,0,31,2,0
12,74897,0,1,1,13,2700,D,chosen,gain,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,gain,69,1,0,31,2,0
13,74897,0,1,1,14,2200,B,unchosen,no_gain,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,gain,165,0,0,31,2,0
14,74897,0,1,1,15,1400,H,chosen,gain,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,gain,409,1,0,31,2,0
15,74897,0,1,1,16,2200,L,chosen,no_gain,22,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,gain,141,0,0,31,2,0
16,74897,0,1,1,17,3200,D,unchosen,gain,43,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,gain,208,1,1,31,2,0
17,74897,0,1,1,18,2500,C,chosen,gain,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,124,1,0,31,2,0
18,74897,0,1,1,19,1100,G,unchosen,no_gain,46,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,gain,112,0,0,31,2,0
19,74897,0,1,1,20,2100,I,chosen,no_gain,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,gain,203,0,0,31,2,0
20,74897,0,1,1,21,2600,E,chosen,no_gain,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,gain,173,0,0,31,2,0
21,74897,0,1,1,22,3300,H,unchosen,gain,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,gain,17,1,1,31,2,0
22,74897,0,1,1,23,1900,G,chosen,no_gain,1,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,gain,143,0,0,31,2,0
23,74897,0,1,1,24,1200,J,unchosen,no_gain,23,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,gain,190,0,0,31,2,0
24,74897,0,1,1,25,2400,K,chosen,gain,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,gain,36,1,0,31,2,0
25,74897,0,1,1,26,1300,A,chosen,gain,37,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,gain,62,1,0,31,2,0
26,74897,0,1,1,27,1800,K,unchosen,gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,gain,37,1,0,31,2,0
27,74897,0,1,2,28,4200,E,unchosen,no_gain,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,gain,213,0,1,31,2,0
28,74897,0,1,2,29,1300,K,chosen,gain,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,gain,22,1,0,31,2,0
29,74897,0,1,2,30,1900,F,chosen,gain,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,gain,284,1,0,31,2,0
30,74897,0,1,2,31,1400,L,unchosen,no_gain,27,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,gain,265,0,0,31,2,0
31,74897,0,1,2,32,1300,J,unchosen,no_gain,23,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,gain,29,0,0,31,2,0
32,74897,0,1,2,33,1500,D,chosen,gain,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,gain,4,1,0,31,2,0
33,74897,0,1,2,34,1300,D,unchosen,gain,43,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,gain,161,1,0,31,2,0
34,74897,0,1,2,35,1700,J,chosen,no_gain,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,gain,102,0,0,31,2,0
35,74897,0,1,2,36,1100,H,chosen,gain,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,gain,15,1,0,31,2,0
36,74897,0,1,2,37,3000,B,unchosen,no_gain,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,gain,111,0,1,31,2,0
37,74897,0,1,2,38,1700,A,chosen,gain,37,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,gain,468,1,0,31,2,0
38,74897,0,1,2,39,2900,B,chosen,no_gain,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,gain,395,0,0,31,2,0
