,PID,practice,run,block,trial,iti,pair_id,choice_type,reward_type,stimulus_id,path,outcome_response,outcome_rt,outcome_acc,confidence_response,confidence_rt,long_iti,simulation,version,no_response
16,1,0,1,1,17,3200,D,unchosen,no_gain,18,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,31,2,1
17,1,0,1,1,18,2500,C,chosen,no_gain,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,gain,406,0,NaN,NaN,0,31,2,0
18,1,0,1,1,19,1100,G,unchosen,no_gain,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
19,1,0,1,1,20,2100,I,chosen,gain,27,Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
20,1,0,1,1,21,2600,E,chosen,gain,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
21,1,0,1,1,22,3300,H,unchosen,no_gain,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,31,2,1
22,1,0,1,1,23,1900,G,chosen,no_gain,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
23,1,0,1,1,24,1200,J,unchosen,gain,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
24,1,0,1,1,25,2400,K,chosen,gain,43,Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
25,1,0,1,1,26,1300,A,chosen,no_gain,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
26,1,0,1,1,27,1800,K,unchosen,gain,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
27,1,0,1,2,28,4200,E,unchosen,gain,24,Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,31,2,1
28,1,0,1,2,29,1300,K,chosen,gain,43,Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
29,1,0,1,2,30,1900,F,chosen,gain,13,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
30,1,0,1,2,31,1400,L,unchosen,no_gain,16,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
31,1,0,1,2,32,1300,J,unchosen,gain,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
32,1,0,1,2,33,1500,D,chosen,no_gain,37,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
33,1,0,1,2,34,1300,D,unchosen,no_gain,18,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
34,1,0,1,2,35,1700,J,chosen,gain,17,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
35,1,0,1,2,36,1100,H,chosen,no_gain,15,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
36,1,0,1,2,37,3000,B,unchosen,gain,19,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,31,2,1
37,1,0,1,2,38,1700,A,chosen,no_gain,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
38,1,0,1,2,39,2900,B,chosen,gain,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
39,1,0,1,2,40,1100,I,unchosen,gain,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
40,1,0,1,2,41,1800,E,chosen,gain,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
41,1,0,1,2,42,1100,G,unchosen,no_gain,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
42,1,0,1,2,43,2200,L,chosen,no_gain,29,Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
43,1,0,1,2,44,1700,H,unchosen,no_gain,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
44,1,0,1,2,45,1100,C,unchosen,no_gain,34,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,31,2,1
45,1,0,1,2,46,3600,G,chosen,no_gain,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,31,2,1
46,1,0,1,2,47,1800,K,unchosen,gain,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,1938,1,NaN,NaN,0,31,2,0
47,1,0,1,2,48,1500,A,unchosen,no_gain,44,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,gain,444,0,NaN,NaN,0,31,2,0
48,1,0,1,2,49,1700,I,chosen,gain,27,Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg,gain,391,1,NaN,NaN,0,31,2,0
49,1,0,1,2,50,1400,F,unchosen,gain,30,Stimuli/Experimental_stims/body_parts/lucrezia-carnelos-kn6QrWtnAtY-unsplash.jpg,gain,21,1,NaN,NaN,0,31,2,0
50,1,0,1,2,51,3100,C,chosen,no_gain,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,gain,656,0,NaN,NaN,1,31,2,0
51,1,0,2,3,52,2900,L,chosen,no_gain,29,Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg,gain,1625,0,NaN,NaN,1,21,2,0
52,1,0,2,3,53,1500,C,unchosen,no_gain,34,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
53,1,0,2,3,54,1700,F,chosen,gain,13,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
54,1,0,2,3,55,2000,A,chosen,no_gain,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
55,1,0,2,3,56,2000,J,unchosen,gain,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
56,1,0,2,3,57,2900,E,unchosen,gain,24,Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,21,2,1
57,1,0,2,3,58,2000,G,chosen,no_gain,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
58,1,0,2,3,59,1000,K,unchosen,gain,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
59,1,0,2,3,60,1100,H,chosen,no_gain,15,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
60,1,0,2,3,61,1800,H,unchosen,no_gain,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
61,1,0,2,3,62,3200,F,unchosen,gain,30,Stimuli/Experimental_stims/body_parts/lucrezia-carnelos-kn6QrWtnAtY-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,21,2,1
62,1,0,2,3,63,1400,B,chosen,gain,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
63,1,0,2,3,64,2100,G,unchosen,no_gain,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
64,1,0,2,3,65,1200,K,chosen,gain,43,Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
65,1,0,2,3,66,1100,I,unchosen,gain,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
66,1,0,2,3,67,4300,I,chosen,gain,27,Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,21,2,1
67,1,0,2,3,68,2300,A,unchosen,no_gain,44,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
68,1,0,2,3,69,1300,D,chosen,no_gain,37,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
69,1,0,2,3,70,2000,D,unchosen,no_gain,18,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
70,1,0,2,3,71,1900,C,chosen,no_gain,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
71,1,0,2,3,72,2800,E,chosen,gain,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,21,2,1
72,1,0,2,3,73,1500,L,unchosen,no_gain,16,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
73,1,0,2,3,74,2100,B,unchosen,gain,19,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
74,1,0,2,3,75,1500,J,chosen,gain,17,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
75,1,0,2,4,76,1400,C,unchosen,no_gain,34,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
76,1,0,2,4,77,4100,F,chosen,gain,13,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,21,2,1
77,1,0,2,4,78,1000,A,unchosen,no_gain,44,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
78,1,0,2,4,79,2200,L,unchosen,no_gain,16,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
79,1,0,2,4,80,1500,L,chosen,no_gain,29,Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
80,1,0,2,4,81,1300,C,chosen,no_gain,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
81,1,0,2,4,82,2700,J,unchosen,gain,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
82,1,0,2,4,83,1300,B,chosen,gain,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,gain,985,1,NaN,NaN,0,21,2,0
83,1,0,2,4,84,2600,J,chosen,gain,17,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,gain,31,1,NaN,NaN,0,21,2,0
84,1,0,2,4,85,2900,I,unchosen,gain,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1136,1,NaN,NaN,1,21,2,0
85,1,0,2,4,86,1800,E,chosen,gain,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,gain,333,1,NaN,NaN,0,21,2,0
86,1,0,2,4,87,1700,G,unchosen,no_gain,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,gain,586,0,NaN,NaN,0,21,2,0
87,1,0,2,4,88,1800,B,unchosen,gain,19,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,339,1,NaN,NaN,0,21,2,0
88,1,0,2,4,89,1900,D,chosen,no_gain,37,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,gain,188,0,NaN,NaN,0,21,2,0
89,1,0,2,4,90,3600,I,chosen,gain,27,Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg,gain,88,1,NaN,NaN,1,21,2,0
90,1,0,2,4,91,2300,E,unchosen,gain,24,Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg,gain,438,1,NaN,NaN,0,21,2,0
91,1,0,2,4,92,1400,A,chosen,no_gain,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,1241,0,NaN,NaN,0,21,2,0
92,1,0,2,4,93,2600,H,unchosen,no_gain,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,gain,2,0,NaN,NaN,0,21,2,0
93,1,0,2,4,94,2600,D,unchosen,no_gain,18,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,gain,520,0,NaN,NaN,0,21,2,0
94,1,0,2,4,95,1000,H,chosen,no_gain,15,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,gain,117,0,NaN,NaN,0,21,2,0
95,1,0,2,4,96,1200,K,chosen,gain,43,Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg,gain,92,1,NaN,NaN,0,21,2,0
96,1,0,2,4,97,1500,F,unchosen,gain,30,Stimuli/Experimental_stims/body_parts/lucrezia-carnelos-kn6QrWtnAtY-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
97,1,0,2,4,98,2200,K,unchosen,gain,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
98,1,0,2,4,99,1800,G,chosen,no_gain,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,21,2,1
