,PID,practice,run,block,trial,iti,pair_id,choice_type,reward_type,stimulus_id,path,outcome_response,outcome_rt,outcome_acc,long_iti,simulation,version
78,53725,0,1,4,79,2200,L,unchosen,gain,,,NaN,NaN,NaN,0,21,2
79,53725,0,1,4,80,1500,L,chosen,gain,,,NaN,NaN,NaN,0,21,2
80,53725,0,1,4,81,1300,C,chosen,gain,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,NaN,NaN,NaN,0,21,2
81,53725,0,1,4,82,2700,J,unchosen,no_gain,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,NaN,NaN,NaN,0,21,2
82,53725,0,1,4,83,1300,B,chosen,no_gain,,,NaN,NaN,NaN,0,21,2
83,53725,0,1,4,84,2600,J,chosen,no_gain,20,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,NaN,NaN,NaN,0,21,2
84,53725,0,1,4,85,2900,I,unchosen,no_gain,,,NaN,NaN,NaN,1,21,2
85,53725,0,1,4,86,1800,E,chosen,no_gain,,,NaN,NaN,NaN,0,21,2
86,53725,0,1,4,87,1700,G,unchosen,no_gain,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,NaN,NaN,0,21,2
87,53725,0,1,4,88,1800,B,unchosen,no_gain,,,NaN,NaN,NaN,0,21,2
88,53725,0,1,4,89,1900,D,chosen,gain,,,NaN,NaN,NaN,0,21,2
89,53725,0,1,4,90,3600,I,chosen,no_gain,,,NaN,NaN,NaN,1,21,2
90,53725,0,1,4,91,2300,E,unchosen,no_gain,,,NaN,NaN,NaN,0,21,2
91,53725,0,1,4,92,1400,A,chosen,gain,,,NaN,NaN,NaN,0,21,2
92,53725,0,1,4,93,2600,H,unchosen,gain,,,NaN,NaN,NaN,0,21,2
93,53725,0,1,4,94,2600,D,unchosen,gain,,,NaN,NaN,NaN,0,21,2
94,53725,0,1,4,95,1000,H,chosen,gain,,,NaN,NaN,NaN,0,21,2
95,53725,0,1,4,96,1200,K,chosen,no_gain,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,NaN,NaN,NaN,0,21,2
96,53725,0,1,4,97,1500,F,unchosen,gain,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,NaN,NaN,0,21,2
97,53725,0,1,4,98,2200,K,unchosen,no_gain,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,NaN,NaN,NaN,0,21,2
98,53725,0,1,4,99,1800,G,chosen,no_gain,1,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,NaN,NaN,NaN,0,21,2
