,PID,practice,run,block,trial,iti,pair_id,choice_type,reward_type,stimulus_id,path,outcome_response,outcome_rt,outcome_acc,long_iti,simulation,version,no_response
0,39660,1,0,0,1,1500,,,,,Stimuli/Practice_stims/Outcome_estimation/becca-tapert-sY5RjMB1KkE-unsplash.jpg,gain,944,0,0,34,1,0
1,39660,1,0,0,2,1000,,,,,Stimuli/Practice_stims/Outcome_estimation/clay-banks-1KPfcPdbWFM-unsplash.jpg,no_gain,550,0,0,34,1,0
2,39660,1,0,0,3,3000,,,,,Stimuli/Practice_stims/Outcome_estimation/melissa-keizer-sV4Pd8wq5_o-unsplash.jpg,gain,474,0,0,34,1,0
3,39660,0,1,1,4,3300,K,chosen,gain,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,gain,599,1,1,34,1,0
4,39660,0,1,1,5,2000,C,chosen,gain,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,gain,726,1,0,34,1,0
5,39660,0,1,1,6,2200,J,unchosen,gain,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,no_gain,581,0,0,34,1,0
6,39660,0,1,1,7,2600,D,unchosen,gain,44,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,gain,567,1,0,34,1,0
7,39660,0,1,1,8,2500,I,chosen,no_gain,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,gain,523,0,0,34,1,0
8,39660,0,1,1,9,1300,H,unchosen,no_gain,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,gain,678,0,0,34,1,0
9,39660,0,1,1,10,1700,G,unchosen,no_gain,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,no_response,NaN,0,0,34,1,1
10,39660,0,1,1,11,1000,L,chosen,no_gain,20,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,gain,565,0,0,34,1,0
11,39660,0,1,1,12,2900,B,unchosen,no_gain,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,gain,1173,0,0,34,1,0
12,39660,0,1,1,13,2100,E,unchosen,gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,no_gain,594,0,0,34,1,0
13,39660,0,1,1,14,3000,H,chosen,no_gain,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,gain,553,0,1,34,1,0
14,39660,0,1,1,15,1300,L,unchosen,no_gain,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,gain,511,0,0,34,1,0
15,39660,0,1,1,16,2800,G,chosen,no_gain,43,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,no_gain,877,1,0,34,1,0
16,39660,0,1,1,17,1300,K,unchosen,gain,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,gain,820,1,0,34,1,0
17,39660,0,1,1,18,1200,J,chosen,gain,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,no_gain,715,0,0,34,1,0
18,39660,0,1,1,19,3300,B,chosen,no_gain,22,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,gain,684,0,1,34,1,0
19,39660,0,1,1,20,2200,C,unchosen,gain,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,gain,420,1,0,34,1,0
20,39660,0,1,1,21,2700,I,unchosen,no_gain,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,no_gain,382,1,0,34,1,0
21,39660,0,1,1,22,1200,E,chosen,gain,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,gain,822,1,0,34,1,0
22,39660,0,1,1,23,1200,D,chosen,gain,13,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,gain,475,1,0,34,1,0
23,39660,0,1,1,24,4500,A,unchosen,no_gain,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,gain,970,0,1,34,1,0
24,39660,0,1,1,25,1100,A,chosen,no_gain,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,no_gain,482,1,0,34,1,0
25,39660,0,1,1,26,1100,F,unchosen,gain,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,gain,534,1,0,34,1,0
26,39660,0,1,1,27,2900,F,chosen,gain,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,no_gain,518,0,0,34,1,0
27,39660,0,1,2,28,2900,F,chosen,gain,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,gain,449,1,0,34,1,0
28,39660,0,1,2,29,1000,L,unchosen,no_gain,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,gain,527,0,0,34,1,0
29,39660,0,1,2,30,1800,A,chosen,no_gain,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,gain,1210,0,0,34,1,0
30,39660,0,1,2,31,1400,J,unchosen,gain,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,no_response,NaN,0,0,34,1,1
31,39660,0,1,2,32,1000,C,chosen,gain,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,gain,891,1,0,34,1,0
32,39660,0,1,2,33,2200,B,chosen,no_gain,22,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,no_response,NaN,0,0,34,1,1
33,39660,0,1,2,34,1200,A,unchosen,no_gain,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,no_gain,1466,1,0,34,1,0
34,39660,0,1,2,35,1200,D,unchosen,gain,44,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,no_response,NaN,0,0,34,1,1
35,39660,0,1,2,36,4500,L,chosen,no_gain,20,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,no_response,NaN,0,1,34,1,1
36,39660,0,1,2,37,1100,I,unchosen,no_gain,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,gain,405,0,0,34,1,0
37,39660,0,1,2,38,1600,B,unchosen,no_gain,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,gain,1407,0,0,34,1,0
38,39660,0,1,2,39,1700,H,chosen,no_gain,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,gain,1313,0,0,34,1,0
39,39660,0,1,2,40,1800,G,unchosen,no_gain,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,gain,92,0,0,34,1,0
40,39660,0,1,2,41,1000,F,unchosen,gain,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,no_gain,584,0,0,34,1,0
41,39660,0,1,2,42,2000,K,chosen,gain,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,no_gain,992,0,0,34,1,0
42,39660,0,1,2,43,1800,C,unchosen,gain,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,no_gain,384,0,0,34,1,0
43,39660,0,1,2,44,1300,J,chosen,gain,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,no_gain,352,0,0,34,1,0
44,39660,0,1,2,45,1100,I,chosen,no_gain,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,gain,1081,0,0,34,1,0
45,39660,0,1,2,46,4500,H,unchosen,no_gain,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,gain,1407,0,1,34,1,0
46,39660,0,1,2,47,1300,E,chosen,gain,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,gain,653,1,0,34,1,0
47,39660,0,1,2,48,1500,K,unchosen,gain,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,no_response,NaN,0,0,34,1,1
48,39660,0,1,2,49,2400,G,chosen,no_gain,43,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,gain,123,0,0,34,1,0
49,39660,0,1,2,50,2900,E,unchosen,gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,gain,359,1,0,34,1,0
50,39660,0,1,2,51,1400,D,chosen,gain,13,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,no_gain,391,0,0,34,1,0
51,39660,0,1,3,52,1900,D,chosen,gain,13,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,gain,532,1,0,10,1,0
52,39660,0,1,3,53,1900,E,unchosen,gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,gain,483,1,0,10,1,0
53,39660,0,1,3,54,2100,D,unchosen,gain,44,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,no_gain,256,0,0,10,1,0
54,39660,0,1,3,55,1000,F,chosen,gain,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,gain,224,1,0,10,1,0
55,39660,0,1,3,56,3200,F,unchosen,gain,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,gain,459,1,1,10,1,0
56,39660,0,1,3,57,2400,H,chosen,no_gain,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,no_gain,472,1,0,10,1,0
