,PID,practice,run,block,trial,iti,pair_id,choice_type,reward_type,stimulus_id,path,outcome_response,outcome_rt,outcome_acc,long_iti,simulation,version,no_response
0,39781,1,0,0,1,1500,,,,,Stimuli/Practice_stims/Outcome_estimation/becca-tapert-sY5RjMB1KkE-unsplash.jpg,gain,1453,0,0,31,2,0
1,39781,1,0,0,2,1000,,,,,Stimuli/Practice_stims/Outcome_estimation/clay-banks-1KPfcPdbWFM-unsplash.jpg,gain,1060,0,0,31,2,0
2,39781,1,0,0,3,3000,,,,,Stimuli/Practice_stims/Outcome_estimation/melissa-keizer-sV4Pd8wq5_o-unsplash.jpg,no_gain,953,0,0,31,2,0
3,39781,0,1,1,4,2300,E,unchosen,gain,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,no_gain,1020,0,0,31,2,0
4,39781,0,1,1,5,2500,B,chosen,no_gain,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,901,1,0,31,2,0
5,39781,0,1,1,6,1600,A,unchosen,gain,46,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,no_gain,717,0,0,31,2,0
6,39781,0,1,1,7,1000,L,unchosen,no_gain,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,gain,874,0,0,31,2,0
7,39781,0,1,1,8,2800,F,chosen,no_gain,21,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,no_gain,1174,1,0,31,2,0
8,39781,0,1,1,9,1200,F,unchosen,no_gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,gain,642,0,0,31,2,0
9,39781,0,1,1,10,1000,C,unchosen,gain,34,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,no_gain,991,0,0,31,2,0
10,39781,0,1,1,11,3400,J,chosen,gain,13,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,gain,680,1,1,31,2,0
11,39781,0,1,1,12,2900,I,unchosen,no_gain,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,gain,708,0,0,31,2,0
12,39781,0,1,1,13,2700,D,chosen,gain,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,gain,573,1,0,31,2,0
13,39781,0,1,1,14,2200,B,unchosen,no_gain,20,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,gain,557,0,0,31,2,0
14,39781,0,1,1,15,1400,H,chosen,gain,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,gain,577,1,0,31,2,0
15,39781,0,1,1,16,2200,L,chosen,no_gain,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,no_gain,688,1,0,31,2,0
16,39781,0,1,1,17,3200,D,unchosen,gain,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,no_gain,851,0,1,31,2,0
17,39781,0,1,1,18,2500,C,chosen,gain,10,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,gain,648,1,0,31,2,0
18,39781,0,1,1,19,1100,G,unchosen,no_gain,37,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,gain,809,0,0,31,2,0
19,39781,0,1,1,20,2100,I,chosen,no_gain,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,969,1,0,31,2,0
20,39781,0,1,1,21,2600,E,chosen,gain,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,gain,609,1,0,31,2,0
