,PID,practice,run,block,trial,iti,pair_id,choice_type,reward_type,stimulus_id,path,outcome_response,outcome_rt,outcome_acc,long_iti,simulation,version,no_response
0,64283,1,0,0,1,1500,,,,,Stimuli/Practice_stims/Outcome_estimation/becca-tapert-sY5RjMB1KkE-unsplash.jpg,no_gain,1049,0,0,44,4,0
1,64283,1,0,0,2,1000,,,,,Stimuli/Practice_stims/Outcome_estimation/clay-banks-1KPfcPdbWFM-unsplash.jpg,gain,432,0,0,44,4,0
2,64283,1,0,0,3,3000,,,,,Stimuli/Practice_stims/Outcome_estimation/melissa-keizer-sV4Pd8wq5_o-unsplash.jpg,gain,754,0,0,44,4,0
3,64283,0,1,1,4,3100,B,unchosen,gain,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,no_response,NaN,0,1,44,4,1
4,64283,0,1,1,5,1400,I,unchosen,no_gain,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,no_gain,894,1,0,44,4,0
5,64283,0,1,1,6,1200,L,chosen,no_gain,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,no_gain,757,1,0,44,4,0
6,64283,0,1,1,7,1800,G,unchosen,no_gain,44,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,gain,1043,0,0,44,4,0
7,64283,0,1,1,8,1000,E,chosen,no_gain,34,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,no_gain,822,1,0,44,4,0
8,64283,0,1,1,9,3200,L,unchosen,no_gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,no_gain,777,1,1,44,4,0
9,64283,0,1,1,10,1700,D,chosen,no_gain,21,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,no_gain,765,1,0,44,4,0
10,64283,0,1,1,11,1500,E,unchosen,no_gain,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,gain,831,0,0,44,4,0
11,64283,0,1,1,12,1100,K,chosen,no_gain,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,no_gain,844,1,0,44,4,0
12,64283,0,1,1,13,2200,C,chosen,gain,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,gain,659,1,0,44,4,0
13,64283,0,1,1,14,2200,H,unchosen,gain,12,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,no_gain,751,0,0,44,4,0
14,64283,0,1,1,15,1500,B,chosen,gain,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,gain,947,1,0,44,4,0
15,64283,0,1,1,16,3000,H,chosen,gain,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,549,1,0,44,4,0
16,64283,0,1,1,17,1400,F,unchosen,gain,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,gain,994,1,0,44,4,0
17,64283,0,1,1,18,1700,A,chosen,gain,1,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,gain,613,1,0,44,4,0
18,64283,0,1,1,19,1400,J,unchosen,gain,40,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,no_gain,1489,0,0,44,4,0
19,64283,0,1,1,20,3200,J,chosen,gain,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,479,1,1,44,4,0
