,PID,practice,run,block,trial,iti,pair_id,choice_type,reward_type,stimulus_id,path,outcome_response,outcome_rt,outcome_acc,long_iti,simulation,version,no_response
0,76661,1,0,0,1,1500,,,,,Stimuli/Practice_stims/Outcome_estimation/becca-tapert-sY5RjMB1KkE-unsplash.jpg,no_gain,1528,0,0,31,2,0
1,76661,1,0,0,2,1000,,,,,Stimuli/Practice_stims/Outcome_estimation/clay-banks-1KPfcPdbWFM-unsplash.jpg,no_gain,1380,0,0,31,2,0
2,76661,1,0,0,3,3000,,,,,Stimuli/Practice_stims/Outcome_estimation/melissa-keizer-sV4Pd8wq5_o-unsplash.jpg,gain,932,0,0,31,2,0
3,76661,0,1,1,4,2300,E,unchosen,no_gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,gain,1164,0,0,31,2,0
4,76661,0,1,1,5,2500,B,chosen,no_gain,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,gain,879,0,0,31,2,0
5,76661,0,1,1,6,1600,A,unchosen,no_gain,46,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,gain,1228,0,0,31,2,0
6,76661,0,1,1,7,1000,L,unchosen,gain,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,gain,890,1,0,31,2,0
7,76661,0,1,1,8,2800,F,chosen,no_gain,23,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,gain,736,0,0,31,2,0
8,76661,0,1,1,9,1200,F,unchosen,no_gain,34,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,gain,1017,0,0,31,2,0
9,76661,0,1,1,10,1000,C,unchosen,gain,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,1217,1,0,31,2,0
10,76661,0,1,1,11,3400,J,chosen,gain,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,no_gain,1028,0,1,31,2,0
11,76661,0,1,1,12,2900,I,unchosen,no_gain,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,gain,1029,0,0,31,2,0
12,76661,0,1,1,13,2700,D,chosen,gain,13,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,gain,987,1,0,31,2,0
13,76661,0,1,1,14,2200,B,unchosen,no_gain,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,gain,887,0,0,31,2,0
14,76661,0,1,1,15,1400,H,chosen,no_gain,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,1009,0,0,31,2,0
15,76661,0,1,1,16,2200,L,chosen,gain,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,no_gain,999,0,0,31,2,0
16,76661,0,1,1,17,3200,D,unchosen,gain,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,gain,948,1,1,31,2,0
17,76661,0,1,1,18,2500,C,chosen,gain,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,748,1,0,31,2,0
18,76661,0,1,1,19,1100,G,unchosen,gain,44,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,gain,854,1,0,31,2,0
19,76661,0,1,1,20,2100,I,chosen,no_gain,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,gain,787,0,0,31,2,0
20,76661,0,1,1,21,2600,E,chosen,no_gain,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,gain,740,0,0,31,2,0
21,76661,0,1,1,22,3300,H,unchosen,no_gain,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,gain,727,0,1,31,2,0
22,76661,0,1,1,23,1900,G,chosen,gain,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,gain,761,1,0,31,2,0
23,76661,0,1,1,24,1200,J,unchosen,gain,21,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,gain,1018,1,0,31,2,0
24,76661,0,1,1,25,2400,K,chosen,gain,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,no_response,NaN,0,0,31,2,1
25,76661,0,1,1,26,1300,A,chosen,no_gain,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,gain,928,0,0,31,2,0
26,76661,0,1,1,27,1800,K,unchosen,gain,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,gain,803,1,0,31,2,0
27,76661,0,1,2,28,4200,E,unchosen,no_gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,gain,1131,0,1,31,2,0
28,76661,0,1,2,29,1300,K,chosen,gain,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,gain,972,1,0,31,2,0
29,76661,0,1,2,30,1900,F,chosen,no_gain,23,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,gain,928,0,0,31,2,0
30,76661,0,1,2,31,1400,L,unchosen,gain,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,no_gain,1111,0,0,31,2,0
31,76661,0,1,2,32,1300,J,unchosen,gain,21,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,gain,812,1,0,31,2,0
32,76661,0,1,2,33,1500,D,chosen,gain,13,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,gain,920,1,0,31,2,0
33,76661,0,1,2,34,1300,D,unchosen,gain,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,gain,949,1,0,31,2,0
34,76661,0,1,2,35,1700,J,chosen,gain,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,gain,657,1,0,31,2,0
35,76661,0,1,2,36,1100,H,chosen,no_gain,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,651,0,0,31,2,0
36,76661,0,1,2,37,3000,B,unchosen,no_gain,2,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,no_gain,634,1,1,31,2,0
