,PID,practice,run,block,trial,iti,pair_id,choice_type,reward_type,stimulus_id,path,outcome_response,outcome_rt,outcome_acc,long_iti,simulation,version,no_response
0,17620,1,0,0,1,1500,,,,,Stimuli/Practice_stims/Outcome_estimation/becca-tapert-sY5RjMB1KkE-unsplash.jpg,no_gain,303,0,0,34,1,0
1,17620,1,0,0,2,1000,,,,,Stimuli/Practice_stims/Outcome_estimation/clay-banks-1KPfcPdbWFM-unsplash.jpg,gain,183,0,0,34,1,0
2,17620,1,0,0,3,3000,,,,,Stimuli/Practice_stims/Outcome_estimation/melissa-keizer-sV4Pd8wq5_o-unsplash.jpg,gain,54,0,0,34,1,0
3,17620,0,1,1,4,3300,K,chosen,no_gain,43,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,no_response,NaN,0,1,34,1,1
4,17620,0,1,1,5,2000,C,chosen,gain,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,1254,1,0,34,1,0
5,17620,0,1,1,6,2200,J,unchosen,gain,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,gain,130,1,0,34,1,0
6,17620,0,1,1,7,2600,D,unchosen,no_gain,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,gain,1490,0,0,34,1,0
7,17620,0,1,1,8,2500,I,chosen,no_gain,1,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,gain,320,0,0,34,1,0
8,17620,0,1,1,9,1300,H,unchosen,no_gain,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,gain,627,0,0,34,1,0
9,17620,0,1,1,10,1700,G,unchosen,gain,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,gain,75,1,0,34,1,0
10,17620,0,1,1,11,1000,L,chosen,gain,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,no_response,NaN,0,0,34,1,1
11,17620,0,1,1,12,2900,B,unchosen,no_gain,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,gain,435,0,0,34,1,0
12,17620,0,1,1,13,2100,E,unchosen,no_gain,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,647,0,0,34,1,0
13,17620,0,1,1,14,3000,H,chosen,no_gain,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,gain,135,0,1,34,1,0
14,17620,0,1,1,15,1300,L,unchosen,gain,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,152,1,0,34,1,0
15,17620,0,1,1,16,2800,G,chosen,gain,46,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,gain,358,1,0,34,1,0
16,17620,0,1,1,17,1300,K,unchosen,no_gain,27,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,gain,2,0,0,34,1,0
17,17620,0,1,1,18,1200,J,chosen,gain,22,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,gain,647,1,0,34,1,0
18,17620,0,1,1,19,3300,B,chosen,no_gain,10,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,gain,73,0,1,34,1,0
19,17620,0,1,1,20,2200,C,unchosen,gain,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,gain,117,1,0,34,1,0
20,17620,0,1,1,21,2700,I,unchosen,no_gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,gain,240,0,0,34,1,0
21,17620,0,1,1,22,1200,E,chosen,no_gain,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,gain,522,0,0,34,1,0
22,17620,0,1,1,23,1200,D,chosen,no_gain,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,no_response,NaN,0,0,34,1,1
23,17620,0,1,1,24,4500,A,unchosen,gain,47,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,gain,480,1,1,34,1,0
24,17620,0,1,1,25,1100,A,chosen,gain,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,no_response,NaN,0,0,34,1,1
25,17620,0,1,1,26,1100,F,unchosen,gain,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,no_response,NaN,0,0,34,1,1
26,17620,0,1,1,27,2900,F,chosen,gain,12,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,gain,151,1,0,34,1,0
27,17620,0,1,2,28,2900,F,chosen,gain,12,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,no_response,NaN,0,0,34,1,1
28,17620,0,1,2,29,1000,L,unchosen,gain,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,356,1,0,34,1,0
29,17620,0,1,2,30,1800,A,chosen,gain,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,434,1,0,34,1,0
30,17620,0,1,2,31,1400,J,unchosen,gain,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,gain,568,1,0,34,1,0
31,17620,0,1,2,32,1000,C,chosen,gain,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,280,1,0,34,1,0
32,17620,0,1,2,33,2200,B,chosen,no_gain,10,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,gain,1001,0,0,34,1,0
33,17620,0,1,2,34,1200,A,unchosen,gain,47,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,gain,1458,1,0,34,1,0
34,17620,0,1,2,35,1200,D,unchosen,no_gain,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,gain,656,0,0,34,1,0
35,17620,0,1,2,36,4500,L,chosen,gain,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,no_response,NaN,0,1,34,1,1
36,17620,0,1,2,37,1100,I,unchosen,no_gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,gain,917,0,0,34,1,0
37,17620,0,1,2,38,1600,B,unchosen,no_gain,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,no_response,NaN,0,0,34,1,1
38,17620,0,1,2,39,1700,H,chosen,no_gain,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,gain,325,0,0,34,1,0
39,17620,0,1,2,40,1800,G,unchosen,gain,4,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,gain,384,1,0,34,1,0
40,17620,0,1,2,41,1000,F,unchosen,gain,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,no_response,NaN,0,0,34,1,1
41,17620,0,1,2,42,2000,K,chosen,no_gain,43,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,no_response,NaN,0,0,34,1,1
42,17620,0,1,2,43,1800,C,unchosen,gain,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,gain,499,1,0,34,1,0
43,17620,0,1,2,44,1300,J,chosen,gain,22,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,gain,870,1,0,34,1,0
44,17620,0,1,2,45,1100,I,chosen,no_gain,1,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,gain,476,0,0,34,1,0
45,17620,0,1,2,46,4500,H,unchosen,no_gain,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,gain,52,0,1,34,1,0
46,17620,0,1,2,47,1300,E,chosen,no_gain,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,gain,921,0,0,34,1,0
47,17620,0,1,2,48,1500,K,unchosen,no_gain,27,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,gain,762,0,0,34,1,0
48,17620,0,1,2,49,2400,G,chosen,gain,46,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,gain,24,1,0,34,1,0
49,17620,0,1,2,50,2900,E,unchosen,no_gain,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,301,0,0,34,1,0
50,17620,0,1,2,51,1400,D,chosen,no_gain,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,gain,54,0,0,34,1,0
51,17620,0,1,3,52,1900,D,chosen,no_gain,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,gain,51,0,0,10,1,0
52,17620,0,1,3,53,1900,E,unchosen,no_gain,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,48,0,0,10,1,0
53,17620,0,1,3,54,2100,D,unchosen,no_gain,39,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,no_response,NaN,0,0,10,1,1
54,17620,0,1,3,55,1000,F,chosen,gain,12,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,gain,1270,1,0,10,1,0
55,17620,0,1,3,56,3200,F,unchosen,gain,24,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,gain,600,1,1,10,1,0
56,17620,0,1,3,57,2400,H,chosen,no_gain,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,gain,360,0,0,10,1,0
57,17620,0,1,3,58,1100,I,chosen,no_gain,1,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,gain,257,0,0,10,1,0
58,17620,0,1,3,59,1000,I,unchosen,no_gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,gain,40,0,0,10,1,0
59,17620,0,1,3,60,1000,L,chosen,gain,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,gain,536,1,0,10,1,0
60,17620,0,1,3,61,1100,C,unchosen,gain,31,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,gain,350,1,0,10,1,0
61,17620,0,1,3,62,1300,E,chosen,no_gain,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,gain,135,0,0,10,1,0
62,17620,0,1,3,63,1200,K,unchosen,no_gain,27,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,gain,11,0,0,10,1,0
63,17620,0,1,3,64,1800,H,unchosen,no_gain,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,gain,231,0,0,10,1,0
64,17620,0,1,3,65,1900,G,chosen,gain,46,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,gain,92,1,0,10,1,0
65,17620,0,1,3,66,4200,B,chosen,no_gain,10,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,gain,445,0,1,10,1,0
66,17620,0,1,3,67,3000,L,unchosen,gain,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,120,1,0,10,1,0
67,17620,0,1,3,68,1000,J,chosen,gain,22,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,gain,19,1,0,10,1,0
