,PID,practice,run,block,trial,iti,pair_id,choice_type,reward_type,stimulus_id,path,outcome_response,outcome_rt,outcome_acc,confidence_response,confidence_rt,long_iti,simulation,version,no_response
49,46835,0,1,2,50,1200,A,chosen,no_gain,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,44,4,1
50,46835,0,1,2,51,4400,J,unchosen,no_gain,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,44,4,1
51,46835,0,1,3,52,2800,E,chosen,no_gain,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,38,4,1
52,46835,0,1,3,53,2600,G,unchosen,gain,10,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
53,46835,0,1,3,54,1300,B,unchosen,gain,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
54,46835,0,1,3,55,2000,I,chosen,gain,27,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
55,46835,0,1,3,56,1200,F,unchosen,no_gain,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
56,46835,0,1,3,57,1800,L,chosen,gain,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
57,46835,0,1,3,58,3000,H,chosen,gain,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,38,4,1
58,46835,0,1,3,59,2000,E,unchosen,no_gain,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
59,46835,0,1,3,60,1800,K,chosen,no_gain,34,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
60,46835,0,1,3,61,1600,J,unchosen,no_gain,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
61,46835,0,1,3,62,1300,D,unchosen,gain,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
62,46835,0,1,3,63,1400,F,chosen,no_gain,23,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
63,46835,0,1,3,64,1800,A,chosen,no_gain,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
64,46835,0,1,3,65,3200,I,unchosen,gain,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,38,4,1
65,46835,0,1,3,66,2500,G,chosen,gain,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
66,46835,0,1,3,67,2700,C,chosen,no_gain,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
67,46835,0,1,3,68,1000,C,unchosen,no_gain,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
68,46835,0,1,3,69,2300,L,unchosen,gain,12,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
69,46835,0,1,3,70,1500,J,chosen,no_gain,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
70,46835,0,1,3,71,1700,K,unchosen,no_gain,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
71,46835,0,1,3,72,1100,D,chosen,gain,46,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
72,46835,0,1,3,73,4400,H,unchosen,gain,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,38,4,1
73,46835,0,1,3,74,1600,A,unchosen,no_gain,37,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
74,46835,0,1,3,75,1400,B,chosen,gain,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
75,46835,0,1,4,76,1100,F,chosen,no_gain,23,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
76,46835,0,1,4,77,2500,B,unchosen,gain,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
77,46835,0,1,4,78,1600,K,chosen,no_gain,34,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
78,46835,0,1,4,79,1900,H,unchosen,gain,8,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
79,46835,0,1,4,80,2800,L,unchosen,gain,12,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,38,4,1
80,46835,0,1,4,81,2000,G,chosen,gain,38,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
81,46835,0,1,4,82,1200,C,chosen,no_gain,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
82,46835,0,1,4,83,1500,A,unchosen,no_gain,37,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
83,46835,0,1,4,84,1600,C,unchosen,no_gain,29,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
84,46835,0,1,4,85,2300,H,chosen,gain,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
85,46835,0,1,4,86,4800,D,chosen,gain,46,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,38,4,1
86,46835,0,1,4,87,2400,E,unchosen,no_gain,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
87,46835,0,1,4,88,1600,G,unchosen,gain,10,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
88,46835,0,1,4,89,1400,L,chosen,gain,28,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
89,46835,0,1,4,90,2000,K,unchosen,no_gain,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
90,46835,0,1,4,91,1300,A,chosen,no_gain,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
91,46835,0,1,4,92,3100,B,chosen,gain,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,38,4,1
92,46835,0,1,4,93,1100,J,unchosen,no_gain,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
93,46835,0,1,4,94,1900,I,chosen,gain,27,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
94,46835,0,1,4,95,1200,F,unchosen,no_gain,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
95,46835,0,1,4,96,1700,E,chosen,no_gain,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
96,46835,0,1,4,97,1200,I,unchosen,gain,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
97,46835,0,1,4,98,2700,J,chosen,no_gain,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,NaN,NaN,0,NaN,NaN,0,38,4,1
98,46835,0,1,4,99,3100,D,unchosen,gain,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,NaN,NaN,0,NaN,NaN,1,38,4,1
