,PID,practice,run,block,trial,pair_type,old_pair,chosen_left,pair_id,chosen_id,iti,left_stimulus,right_stimulus,left_path,right_path,pair_response,pair_acc,pair_rt,long_iti,simulation,version,left_category,right_category,pairs_rt,old_response,no_response
65,1,0,2,3,66,recombined,0,0,,E,2500,18,40,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,NaN,0,NaN,0,37,2,faces,objects,,NaN,1
66,1,0,2,3,67,recombined,0,1,,I,2400,27,9,Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,NaN,0,NaN,0,37,2,body_parts,outdoor_scenes,,NaN,1
67,1,0,2,3,68,intact,1,1,D,D,1600,37,18,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,NaN,0,NaN,0,37,2,objects,faces,,NaN,1
68,1,0,2,3,69,intact,1,1,J,J,2400,17,36,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,NaN,0,NaN,0,37,2,faces,objects,,NaN,1
69,1,0,2,3,70,recombined,0,1,,H,1700,15,5,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,NaN,0,NaN,0,37,2,faces,outdoor_scenes,,NaN,1
70,1,0,2,3,71,intact,1,1,E,E,2200,40,24,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg,NaN,0,NaN,0,37,2,objects,body_parts,,NaN,1
71,1,0,2,3,72,recombined,0,0,,K,2900,19,43,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg,NaN,0,NaN,1,37,2,faces,objects,,NaN,1
72,1,0,2,3,73,intact,1,1,I,I,1500,27,5,Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,NaN,0,NaN,0,37,2,body_parts,outdoor_scenes,,NaN,1
73,1,0,2,3,74,intact,1,1,A,A,1800,3,44,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,NaN,0,NaN,0,37,2,outdoor_scenes,objects,,NaN,1
74,1,0,2,3,75,recombined,0,0,,C,1200,24,0,Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,NaN,0,NaN,0,37,2,body_parts,outdoor_scenes,1763,1,0
75,1,0,2,4,76,intact,1,1,F,F,2200,13,30,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/body_parts/lucrezia-carnelos-kn6QrWtnAtY-unsplash.jpg,NaN,1,NaN,0,37,2,faces,body_parts,681,1,0
76,1,0,2,4,77,intact,1,1,B,B,1200,7,19,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,NaN,0,NaN,0,37,2,outdoor_scenes,faces,,NaN,1
77,1,0,2,4,78,recombined,0,1,,E,1000,40,18,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,NaN,0,NaN,0,37,2,objects,faces,,NaN,1
78,1,0,2,4,79,recombined,0,0,,L,1000,6,29,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg,NaN,0,NaN,0,37,2,outdoor_scenes,body_parts,,NaN,1
79,1,0,2,4,80,intact,1,1,E,E,1700,40,24,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg,NaN,0,NaN,0,37,2,objects,body_parts,,NaN,1
