,PID,practice,run,block,trial,pair_type,old_pair,chosen_left,pair_id,chosen_id,iti,left_stimulus,right_stimulus,left_path,right_path,old_response,pair_acc,pair_rt,long_iti,simulation,version,left_category,right_category,no_response
0,68112,1,0,0,1,,0,0,,,1500,,,Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg,Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg,0,1,499,0,2,1,NaN,NaN,0
1,68112,1,0,0,2,,0,0,,,1000,,,Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg,Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg,0,1,712,0,2,1,NaN,NaN,0
2,68112,1,0,0,3,,0,0,,,3000,,,Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg,Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg,0,1,613,0,2,1,NaN,NaN,0
3,68112,0,1,1,4,recombined,0,1,,A,3700,0,28,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,NaN,0,,1,2,1,outdoor_scenes,body_parts,1
4,68112,0,1,1,5,recombined,0,0,,E,2400,17,40,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,1,0,296,0,2,1,faces,objects,0
5,68112,0,1,1,6,intact,1,0,K,K,2600,25,47,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,0,0,835,0,2,1,body_parts,objects,0
6,68112,0,1,1,7,intact,1,1,E,E,1300,40,29,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,1,1,541,0,2,1,objects,body_parts,0
7,68112,0,1,1,8,recombined,0,0,,I,2200,35,11,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,0,1,946,0,2,1,body_parts,outdoor_scenes,0
8,68112,0,1,1,9,intact,1,0,L,L,3000,31,13,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,1,1,657,1,2,1,body_parts,faces,0
9,68112,0,1,1,10,intact,1,0,J,J,1100,21,45,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,1,1,829,0,2,1,faces,objects,0
10,68112,0,1,1,11,recombined,0,0,,B,1500,29,7,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,0,1,908,0,2,1,body_parts,outdoor_scenes,0
11,68112,0,1,1,12,recombined,0,1,,F,1400,15,43,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,0,1,788,0,2,1,faces,objects,0
12,68112,0,1,1,13,intact,1,1,B,B,2200,7,23,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,1,1,809,0,2,1,outdoor_scenes,faces,0
13,68112,0,1,1,14,recombined,0,1,,K,3200,47,21,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,0,1,736,1,2,1,objects,faces,0
14,68112,0,1,1,15,intact,1,0,I,I,1300,28,11,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,1,1,858,0,2,1,body_parts,outdoor_scenes,0
15,68112,0,1,1,16,recombined,0,0,,H,2700,25,10,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,1,0,561,0,2,1,body_parts,outdoor_scenes,0
16,68112,0,1,1,17,recombined,0,0,,G,1100,34,9,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,0,1,296,0,2,1,body_parts,outdoor_scenes,0
17,68112,0,1,1,18,intact,1,0,H,H,2700,17,10,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,1,1,520,0,2,1,faces,outdoor_scenes,0
18,68112,0,1,1,19,recombined,0,1,,J,2500,45,23,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,0,1,509,0,2,1,objects,faces,0
19,68112,0,1,1,20,recombined,0,1,,L,1700,13,42,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,0,1,722,0,2,1,faces,objects,0
20,68112,0,1,1,21,intact,1,1,A,A,2400,0,42,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,0,0,767,0,2,1,outdoor_scenes,objects,0
21,68112,0,1,1,22,intact,1,1,C,C,1300,2,34,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,0,0,777,0,2,1,outdoor_scenes,body_parts,0
22,68112,0,1,1,23,recombined,0,1,,D,2400,20,39,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,1,0,780,0,2,1,faces,objects,0
23,68112,0,1,1,24,intact,1,1,F,F,1800,15,35,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,0,0,451,0,2,1,faces,body_parts,0
24,68112,0,1,1,25,recombined,0,0,,C,1000,31,2,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,1,0,612,0,2,1,body_parts,outdoor_scenes,0
25,68112,0,1,1,26,intact,1,0,D,D,3200,43,20,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,0,0,564,1,2,1,objects,faces,0
26,68112,0,1,1,27,intact,1,0,G,G,1100,39,9,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,1,1,672,0,2,1,objects,outdoor_scenes,0
27,68112,0,1,2,28,recombined,0,0,,B,1400,29,7,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,0,1,1033,0,2,1,body_parts,outdoor_scenes,0
28,68112,0,1,2,29,intact,1,0,I,I,2100,28,11,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,1,1,869,0,2,1,body_parts,outdoor_scenes,0
29,68112,0,1,2,30,intact,1,0,G,G,1800,39,9,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,0,0,544,0,2,1,objects,outdoor_scenes,0
