,PID,practice,run,block,trial,pair_type,old_pair,chosen_left,pair_id,chosen_id,iti,left_stimulus,right_stimulus,left_path,right_path,old_response,pair_acc,pair_rt,long_iti,simulation,version,left_category,right_category
26,39781,0,1,1,27,intact,1,1,F,F,1200,21,32,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,NaN,NaN,0,12,2,faces,body_parts
27,39781,0,1,2,28,recombined,0,1,,K,1300,44,12,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,NaN,NaN,NaN,0,12,2,objects,faces
28,39781,0,1,2,29,intact,1,0,D,D,2600,45,17,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,NaN,NaN,NaN,0,12,2,objects,faces
29,39781,0,1,2,30,intact,1,1,E,E,1900,36,33,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,NaN,NaN,NaN,0,12,2,objects,body_parts
30,39781,0,1,2,31,recombined,0,1,,J,2600,13,46,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,NaN,NaN,NaN,0,12,2,faces,objects
31,39781,0,1,2,32,recombined,0,1,,A,3000,4,29,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,NaN,NaN,NaN,1,12,2,outdoor_scenes,body_parts
32,39781,0,1,2,33,intact,1,0,I,I,1200,24,7,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,NaN,NaN,NaN,0,12,2,body_parts,outdoor_scenes
33,39781,0,1,2,34,recombined,0,0,,B,1400,34,0,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,NaN,NaN,NaN,0,12,2,body_parts,outdoor_scenes
34,39781,0,1,2,35,intact,1,1,J,J,1300,13,42,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,NaN,NaN,0,12,2,faces,objects
35,39781,0,1,2,36,recombined,0,0,,E,1400,20,36,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,NaN,NaN,NaN,0,12,2,faces,objects
36,39781,0,1,2,37,recombined,0,0,,I,4500,25,7,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,NaN,NaN,NaN,1,12,2,body_parts,outdoor_scenes
37,39781,0,1,2,38,intact,1,0,G,G,1800,37,6,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,NaN,NaN,0,12,2,objects,outdoor_scenes
38,39781,0,1,2,39,recombined,0,1,,L,1200,16,37,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,NaN,NaN,NaN,0,12,2,faces,objects
39,39781,0,1,2,40,intact,1,1,B,B,2500,0,20,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,NaN,NaN,NaN,0,12,2,outdoor_scenes,faces
40,39781,0,1,2,41,intact,1,0,L,L,1300,29,16,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,NaN,NaN,0,12,2,body_parts,faces
41,39781,0,1,2,42,recombined,0,0,,F,3000,45,21,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,NaN,NaN,NaN,1,12,2,objects,faces
42,39781,0,1,2,43,recombined,0,0,,C,1800,33,10,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,NaN,NaN,NaN,0,12,2,body_parts,outdoor_scenes
43,39781,0,1,2,44,intact,1,0,K,K,1300,25,44,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,NaN,NaN,NaN,0,12,2,body_parts,objects
44,39781,0,1,2,45,intact,1,1,A,A,1000,4,46,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,NaN,NaN,NaN,0,12,2,outdoor_scenes,objects
45,39781,0,1,2,46,recombined,0,1,,D,2000,17,42,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,NaN,NaN,0,12,2,faces,objects
46,39781,0,1,2,47,intact,1,0,H,H,1700,12,2,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,NaN,NaN,NaN,0,12,2,faces,outdoor_scenes
47,39781,0,1,2,48,recombined,0,0,,H,1000,24,2,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,NaN,NaN,NaN,0,12,2,body_parts,outdoor_scenes
48,39781,0,1,2,49,recombined,0,1,,G,1800,6,32,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,NaN,NaN,0,12,2,outdoor_scenes,body_parts
49,39781,0,1,2,50,intact,1,1,C,C,1300,10,34,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,NaN,NaN,NaN,0,12,2,outdoor_scenes,body_parts
50,39781,0,1,2,51,intact,1,1,F,F,3500,21,32,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,NaN,NaN,1,12,2,faces,body_parts
51,39781,0,1,3,52,recombined,0,1,,L,2800,16,37,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,NaN,NaN,NaN,1,37,2,faces,objects
52,39781,0,1,3,53,intact,1,1,C,C,1100,10,34,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,NaN,NaN,NaN,0,37,2,outdoor_scenes,body_parts
53,39781,0,1,3,54,recombined,0,1,,D,2400,17,42,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,NaN,NaN,0,37,2,faces,objects
54,39781,0,1,3,55,intact,1,0,G,G,1500,37,6,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,NaN,NaN,0,37,2,objects,outdoor_scenes
55,39781,0,1,3,56,recombined,0,0,,F,1200,45,21,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,NaN,NaN,NaN,0,37,2,objects,faces
56,39781,0,1,3,57,recombined,0,0,,G,1900,32,6,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,NaN,NaN,0,37,2,body_parts,outdoor_scenes
57,39781,0,1,3,58,intact,1,0,H,H,2900,12,2,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,NaN,NaN,NaN,1,37,2,faces,outdoor_scenes
58,39781,0,1,3,59,intact,1,1,B,B,1500,0,20,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,NaN,NaN,NaN,0,37,2,outdoor_scenes,faces
59,39781,0,1,3,60,recombined,0,1,,B,2200,0,34,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,NaN,NaN,NaN,0,37,2,outdoor_scenes,body_parts
60,39781,0,1,3,61,intact,1,1,F,F,2400,21,32,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,NaN,NaN,0,37,2,faces,body_parts
61,39781,0,1,3,62,recombined,0,1,,J,2500,13,46,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,NaN,NaN,NaN,0,37,2,faces,objects
62,39781,0,1,3,63,intact,1,0,K,K,1700,25,44,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,NaN,NaN,NaN,0,37,2,body_parts,objects
63,39781,0,1,3,64,recombined,0,0,,A,1400,29,4,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,NaN,NaN,NaN,0,37,2,body_parts,outdoor_scenes
64,39781,0,1,3,65,intact,1,0,L,L,3000,29,16,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,NaN,NaN,1,37,2,body_parts,faces
65,39781,0,1,3,66,recombined,0,0,,E,2500,20,36,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,NaN,NaN,NaN,0,37,2,faces,objects
66,39781,0,1,3,67,recombined,0,1,,I,2400,7,25,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,NaN,NaN,NaN,0,37,2,outdoor_scenes,body_parts
67,39781,0,1,3,68,intact,1,0,D,D,1600,45,17,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,NaN,NaN,NaN,0,37,2,objects,faces
68,39781,0,1,3,69,intact,1,1,J,J,2400,13,42,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,NaN,NaN,0,37,2,faces,objects
69,39781,0,1,3,70,recombined,0,1,,H,1700,2,24,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,NaN,NaN,NaN,0,37,2,outdoor_scenes,body_parts
70,39781,0,1,3,71,intact,1,1,E,E,2200,36,33,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,NaN,NaN,NaN,0,37,2,objects,body_parts
71,39781,0,1,3,72,recombined,0,0,,K,2900,12,44,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,NaN,NaN,NaN,1,37,2,faces,objects
72,39781,0,1,3,73,intact,1,0,I,I,1500,24,7,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,NaN,NaN,NaN,0,37,2,body_parts,outdoor_scenes
73,39781,0,1,3,74,intact,1,1,A,A,1800,4,46,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,NaN,NaN,NaN,0,37,2,outdoor_scenes,objects
74,39781,0,1,3,75,recombined,0,0,,C,1200,33,10,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,NaN,NaN,NaN,0,37,2,body_parts,outdoor_scenes
75,39781,0,1,4,76,intact,1,1,F,F,2200,21,32,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,NaN,NaN,0,37,2,faces,body_parts
76,39781,0,1,4,77,intact,1,1,B,B,1200,0,20,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,NaN,NaN,NaN,0,37,2,outdoor_scenes,faces
77,39781,0,1,4,78,recombined,0,1,,E,1000,36,20,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,NaN,NaN,NaN,0,37,2,objects,faces
78,39781,0,1,4,79,recombined,0,0,,L,1000,37,16,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,NaN,NaN,0,37,2,objects,faces
79,39781,0,1,4,80,intact,1,1,E,E,1700,36,33,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,NaN,NaN,NaN,0,37,2,objects,body_parts
80,39781,0,1,4,81,recombined,0,1,,D,1800,17,42,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,NaN,NaN,0,37,2,faces,objects
81,39781,0,1,4,82,intact,1,0,L,L,1200,29,16,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,NaN,NaN,0,37,2,body_parts,faces
82,39781,0,1,4,83,recombined,0,0,,K,2000,12,44,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,NaN,NaN,NaN,0,37,2,faces,objects
83,39781,0,1,4,84,intact,1,0,I,I,1800,24,7,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,NaN,NaN,NaN,0,37,2,body_parts,outdoor_scenes
84,39781,0,1,4,85,intact,1,1,A,A,3700,4,46,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,NaN,NaN,NaN,1,37,2,outdoor_scenes,objects
85,39781,0,1,4,86,recombined,0,0,,A,2200,29,4,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,NaN,NaN,NaN,0,37,2,body_parts,outdoor_scenes
86,39781,0,1,4,87,recombined,0,1,,G,1300,6,32,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,NaN,NaN,0,37,2,outdoor_scenes,body_parts
87,39781,0,1,4,88,intact,1,0,G,G,2000,37,6,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,NaN,NaN,0,37,2,objects,outdoor_scenes
88,39781,0,1,4,89,intact,1,1,C,C,2100,10,34,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,NaN,NaN,NaN,0,37,2,outdoor_scenes,body_parts
