,PID,practice,run,block,trial,pair_type,old_pair,chosen_left,pair_id,chosen_id,iti,left_stimulus,right_stimulus,left_path,right_path,old_response,pair_acc,pair_rt,long_iti,simulation,version,left_category,right_category,no_response
0,39660,1,0,0,1,,0,0,,,1500,,,Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg,Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg,0,1,1252,0,2,1,NaN,NaN,0
1,39660,1,0,0,2,,0,0,,,1000,,,Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg,Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg,1,0,549,0,2,1,NaN,NaN,0
2,39660,1,0,0,3,,0,0,,,3000,,,Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg,Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg,1,0,629,0,2,1,NaN,NaN,0
3,39660,0,1,1,4,recombined,0,1,,A,3700,5,31,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,0,1,531,1,2,1,outdoor_scenes,body_parts,0
4,39660,0,1,1,5,recombined,0,0,,E,2400,14,40,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,1,0,476,0,2,1,faces,objects,0
5,39660,0,1,1,6,intact,1,0,K,K,2600,29,36,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,0,0,333,0,2,1,body_parts,objects,0
6,39660,0,1,1,7,intact,1,1,E,E,1300,40,32,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,1,1,485,0,2,1,objects,body_parts,0
7,39660,0,1,1,8,recombined,0,0,,I,2200,29,2,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,0,1,722,0,2,1,body_parts,outdoor_scenes,0
8,39660,0,1,1,9,intact,1,0,L,L,3000,24,20,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,0,0,482,1,2,1,body_parts,faces,0
9,39660,0,1,1,10,intact,1,1,J,J,1100,18,39,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,0,0,535,0,2,1,faces,objects,0
10,39660,0,1,1,11,recombined,0,0,,B,1500,4,22,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,1,0,485,0,2,1,outdoor_scenes,faces,0
11,39660,0,1,1,12,recombined,0,1,,F,1400,25,9,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,1,0,438,0,2,1,body_parts,outdoor_scenes,0
12,39660,0,1,1,13,intact,1,0,B,B,2200,9,22,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,0,0,374,0,2,1,outdoor_scenes,faces,0
13,39660,0,1,1,14,recombined,0,1,,K,3200,36,32,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,1,0,422,1,2,1,objects,body_parts,0
14,39660,0,1,1,15,intact,1,0,I,I,1300,31,2,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,0,0,366,0,2,1,body_parts,outdoor_scenes,0
15,39660,0,1,1,16,recombined,0,0,,H,2700,44,16,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,0,1,1234,0,2,1,objects,faces,0
16,39660,0,1,1,17,recombined,0,0,,G,1100,33,43,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,1,0,449,0,2,1,body_parts,objects,0
17,39660,0,1,1,18,intact,1,1,H,H,2700,16,0,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,1,1,425,0,2,1,faces,outdoor_scenes,0
18,39660,0,1,1,19,recombined,0,1,,J,2500,18,0,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,0,1,426,0,2,1,faces,outdoor_scenes,0
19,39660,0,1,1,20,recombined,0,1,,L,1700,20,38,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,0,1,615,0,2,1,faces,objects,0
20,39660,0,1,1,21,intact,1,1,A,A,2400,5,38,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,0,0,473,0,2,1,outdoor_scenes,objects,0
21,39660,0,1,1,22,intact,1,1,C,C,1300,8,33,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,1,1,384,0,2,1,outdoor_scenes,body_parts,0
22,39660,0,1,1,23,recombined,0,1,,D,2400,13,39,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,0,1,448,0,2,1,faces,objects,0
23,39660,0,1,1,24,intact,1,0,F,F,1800,14,25,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,1,1,450,0,2,1,faces,body_parts,0
24,39660,0,1,1,25,recombined,0,0,,C,1000,24,8,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,0,1,589,0,2,1,body_parts,outdoor_scenes,0
25,39660,0,1,1,26,intact,1,0,D,D,3200,44,13,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,0,0,526,1,2,1,objects,faces,0
26,39660,0,1,1,27,intact,1,1,G,G,1100,43,4,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,0,0,555,0,2,1,objects,outdoor_scenes,0
27,39660,0,1,2,28,recombined,0,0,,B,1400,4,22,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,1,0,471,0,2,1,outdoor_scenes,faces,0
28,39660,0,1,2,29,intact,1,0,I,I,2100,31,2,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,1,1,566,0,2,1,body_parts,outdoor_scenes,0
29,39660,0,1,2,30,intact,1,1,G,G,1800,43,4,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,0,0,378,0,2,1,objects,outdoor_scenes,0
30,39660,0,1,2,31,recombined,0,1,,G,1300,43,33,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,1,0,1191,0,2,1,objects,body_parts,0
31,39660,0,1,2,32,recombined,0,0,,F,1200,9,25,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,0,1,413,0,2,1,outdoor_scenes,body_parts,0
32,39660,0,1,2,33,intact,1,0,F,F,1800,14,25,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,0,0,56,0,2,1,faces,body_parts,0
33,39660,0,1,2,34,recombined,0,1,,K,2100,36,32,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,1,0,393,0,2,1,objects,body_parts,0
34,39660,0,1,2,35,recombined,0,1,,L,2800,20,38,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,0,1,509,0,2,1,faces,objects,0
35,39660,0,1,2,36,intact,1,0,K,K,2800,29,36,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,0,0,467,0,2,1,body_parts,objects,0
36,39660,0,1,2,37,intact,1,0,D,D,1600,44,13,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,0,0,611,0,2,1,objects,faces,0
37,39660,0,1,2,38,recombined,0,0,,H,2900,44,16,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,0,1,724,1,2,1,objects,faces,0
38,39660,0,1,2,39,recombined,0,0,,C,2400,24,8,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,0,1,544,0,2,1,body_parts,outdoor_scenes,0
39,39660,0,1,2,40,intact,1,0,L,L,1500,24,20,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,0,0,1054,0,2,1,body_parts,faces,0
40,39660,0,1,2,41,recombined,0,1,,D,2100,13,39,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,NaN,0,,0,2,1,faces,objects,1
41,39660,0,1,2,42,intact,1,1,J,J,1000,18,39,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,1,1,509,0,2,1,faces,objects,0
42,39660,0,1,2,43,intact,1,0,B,B,1100,9,22,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,1,1,667,0,2,1,outdoor_scenes,faces,0
