,PID,practice,run,block,trial,pair_type,old_pair,chosen_left,pair_id,chosen_id,iti,left_stimulus,right_stimulus,left_path,right_path,old_response,pair_acc,pair_rt,long_iti,simulation,version,left_category,right_category,no_response
0,40201,1,0,0,1,,0,0,,,1500,,,Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg,Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg,0,1,267,0,12,2,NaN,NaN,0
1,40201,1,0,0,2,,0,0,,,1000,,,Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg,Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg,0,1,173,0,12,2,NaN,NaN,0
2,40201,1,0,0,3,,0,0,,,3000,,,Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg,Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg,0,1,1,0,12,2,NaN,NaN,0
3,40201,0,1,1,4,recombined,0,1,,K,1200,34,11,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,1,0,572,0,12,2,body_parts,outdoor_scenes,0
4,40201,0,1,1,5,recombined,0,0,,C,2100,3,27,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,0,1,186,0,12,2,outdoor_scenes,body_parts,0
5,40201,0,1,1,6,intact,1,1,K,K,2300,34,39,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,1,1,199,0,12,2,body_parts,objects,0
6,40201,0,1,1,7,recombined,0,1,,J,1800,17,38,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,0,1,211,0,12,2,faces,objects,0
7,40201,0,1,1,8,recombined,0,0,,B,1600,43,16,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,0,1,165,0,12,2,objects,faces,0
8,40201,0,1,1,9,intact,1,1,J,J,2100,17,43,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,0,0,181,0,12,2,faces,objects,0
9,40201,0,1,1,10,intact,1,0,D,D,2600,42,15,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,0,0,116,0,12,2,objects,faces,0
10,40201,0,1,1,11,recombined,0,0,,E,1300,0,30,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,0,1,212,0,12,2,outdoor_scenes,body_parts,0
11,40201,0,1,1,12,recombined,0,1,,F,4800,26,44,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,0,1,65,1,12,2,body_parts,objects,0
12,40201,0,1,1,13,intact,1,1,H,H,2000,23,0,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,0,0,231,0,12,2,faces,outdoor_scenes,0
13,40201,0,1,1,14,recombined,0,1,,L,1900,14,36,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,1,0,103,0,12,2,faces,objects,0
14,40201,0,1,1,15,intact,1,1,I,I,1600,28,3,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,1,1,3,0,12,2,body_parts,outdoor_scenes,0
15,40201,0,1,1,16,recombined,0,1,,A,1700,1,12,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,0,1,23,0,12,2,outdoor_scenes,faces,0
16,40201,0,1,1,17,intact,1,0,B,B,1200,11,16,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,1,1,9,0,12,2,outdoor_scenes,faces,0
17,40201,0,1,1,18,recombined,0,1,,D,4200,15,39,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,NaN,0,,1,12,2,faces,objects,1
18,40201,0,1,1,19,intact,1,1,A,A,1100,1,44,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,0,0,1208,0,12,2,outdoor_scenes,objects,0
19,40201,0,1,1,20,intact,1,0,E,E,2900,38,30,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,0,0,814,0,12,2,objects,body_parts,0
20,40201,0,1,1,21,recombined,0,0,,G,1000,32,8,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,0,1,8,0,12,2,body_parts,outdoor_scenes,0
21,40201,0,1,1,22,intact,1,0,G,G,2900,36,8,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,0,0,16,0,12,2,objects,outdoor_scenes,0
22,40201,0,1,1,23,intact,1,0,L,L,1600,32,14,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,0,0,1056,0,12,2,body_parts,faces,0
23,40201,0,1,1,24,recombined,0,0,,I,3000,5,28,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,0,1,144,1,12,2,outdoor_scenes,body_parts,0
24,40201,0,1,1,25,intact,1,0,C,C,2100,5,27,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,0,0,272,0,12,2,outdoor_scenes,body_parts,0
25,40201,0,1,1,26,recombined,0,0,,H,1400,42,23,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,0,1,36,0,12,2,objects,faces,0
26,40201,0,1,1,27,intact,1,0,F,F,1200,12,26,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,0,0,48,0,12,2,faces,body_parts,0
27,40201,0,1,2,28,recombined,0,1,,K,1300,34,11,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,0,1,19,0,12,2,body_parts,outdoor_scenes,0
28,40201,0,1,2,29,intact,1,0,D,D,2600,42,15,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,0,0,25,0,12,2,objects,faces,0
29,40201,0,1,2,30,intact,1,0,E,E,1900,38,30,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,0,0,30,0,12,2,objects,body_parts,0
30,40201,0,1,2,31,recombined,0,1,,J,2600,17,38,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,0,1,127,0,12,2,faces,objects,0
31,40201,0,1,2,32,recombined,0,1,,A,3000,1,12,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,0,1,27,1,12,2,outdoor_scenes,faces,0
32,40201,0,1,2,33,intact,1,1,I,I,1200,28,3,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,0,0,163,0,12,2,body_parts,outdoor_scenes,0
33,40201,0,1,2,34,recombined,0,0,,B,1400,43,16,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,0,1,175,0,12,2,objects,faces,0
34,40201,0,1,2,35,intact,1,1,J,J,1300,17,43,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,0,0,74,0,12,2,faces,objects,0
35,40201,0,1,2,36,recombined,0,0,,E,1400,0,30,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,0,1,32,0,12,2,outdoor_scenes,body_parts,0
36,40201,0,1,2,37,recombined,0,0,,I,4500,5,28,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,0,1,83,1,12,2,outdoor_scenes,body_parts,0
37,40201,0,1,2,38,intact,1,0,G,G,1800,36,8,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,NaN,0,,0,12,2,objects,outdoor_scenes,1
38,40201,0,1,2,39,recombined,0,1,,L,1200,14,36,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,1,0,126,0,12,2,faces,objects,0
39,40201,0,1,2,40,intact,1,0,B,B,2500,11,16,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,0,,0,12,2,outdoor_scenes,faces,1
40,40201,0,1,2,41,intact,1,0,L,L,1300,32,14,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,NaN,0,,0,12,2,body_parts,faces,1
41,40201,0,1,2,42,recombined,0,0,,F,3000,44,26,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,0,,1,12,2,objects,body_parts,1
42,40201,0,1,2,43,recombined,0,0,,C,1800,3,27,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,NaN,0,,0,12,2,outdoor_scenes,body_parts,1
43,40201,0,1,2,44,intact,1,1,K,K,1300,34,39,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,NaN,0,,0,12,2,body_parts,objects,1
44,40201,0,1,2,45,intact,1,1,A,A,1000,1,44,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,NaN,0,,0,12,2,outdoor_scenes,objects,1
45,40201,0,1,2,46,recombined,0,1,,D,2000,15,39,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,NaN,0,,0,12,2,faces,objects,1
46,40201,0,1,2,47,intact,1,1,H,H,1700,23,0,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,NaN,0,,0,12,2,faces,outdoor_scenes,1
47,40201,0,1,2,48,recombined,0,0,,H,1000,42,23,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,NaN,0,,0,12,2,objects,faces,1
48,40201,0,1,2,49,recombined,0,1,,G,1800,8,32,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,0,,0,12,2,outdoor_scenes,body_parts,1
49,40201,0,1,2,50,intact,1,0,C,C,1300,5,27,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,NaN,0,,0,12,2,outdoor_scenes,body_parts,1
50,40201,0,1,2,51,intact,1,0,F,F,3500,12,26,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,0,,1,12,2,faces,body_parts,1
51,40201,0,1,3,52,recombined,0,1,,L,2800,14,36,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,NaN,0,,1,37,2,faces,objects,1
52,40201,0,1,3,53,intact,1,0,C,C,1100,5,27,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,NaN,0,,0,37,2,outdoor_scenes,body_parts,1
53,40201,0,1,3,54,recombined,0,1,,D,2400,15,39,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,NaN,0,,0,37,2,faces,objects,1
54,40201,0,1,3,55,intact,1,0,G,G,1500,36,8,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,NaN,0,,0,37,2,objects,outdoor_scenes,1
55,40201,0,1,3,56,recombined,0,0,,F,1200,44,26,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,0,,0,37,2,objects,body_parts,1
56,40201,0,1,3,57,recombined,0,0,,G,1900,32,8,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,NaN,0,,0,37,2,body_parts,outdoor_scenes,1
57,40201,0,1,3,58,intact,1,1,H,H,2900,23,0,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,NaN,0,,1,37,2,faces,outdoor_scenes,1
58,40201,0,1,3,59,intact,1,0,B,B,1500,11,16,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,0,,0,37,2,outdoor_scenes,faces,1
