,PID,practice,run,block,trial,pair_type,old_pair,chosen_left,pair_id,chosen_id,iti,left_stimulus,right_stimulus,left_path,right_path,old_response,pair_acc,pair_rt,long_iti,simulation,version,left_category,right_category,no_response
0,37104,1,0,0,1,,0,0,,,1500,,,Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg,Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg,1,0,745,0,2,1,NaN,NaN,0
1,37104,1,0,0,2,,0,0,,,1000,,,Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg,Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg,0,1,998,0,2,1,NaN,NaN,0
2,37104,1,0,0,3,,0,0,,,3000,,,Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg,Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg,0,1,1054,0,2,1,NaN,NaN,0
3,37104,0,1,1,4,recombined,0,1,,A,3700,8,33,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,1,0,992,1,2,1,outdoor_scenes,body_parts,0
4,37104,0,1,1,5,recombined,0,0,,E,2400,47,28,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,1,0,1159,0,2,1,objects,body_parts,0
5,37104,0,1,1,6,intact,1,1,K,K,2600,27,40,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,0,0,715,0,2,1,body_parts,objects,0
6,37104,0,1,1,7,intact,1,0,E,E,1300,38,28,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,1,1,853,0,2,1,objects,body_parts,0
7,37104,0,1,1,8,recombined,0,0,,I,2200,35,0,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,0,1,1041,0,2,1,body_parts,outdoor_scenes,0
8,37104,0,1,1,9,intact,1,0,L,L,3000,35,17,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,1,1,732,1,2,1,body_parts,faces,0
9,37104,0,1,1,10,intact,1,1,J,J,1100,23,47,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,0,0,836,0,2,1,faces,objects,0
10,37104,0,1,1,11,recombined,0,0,,B,1500,30,2,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,1,0,1003,0,2,1,body_parts,outdoor_scenes,0
11,37104,0,1,1,12,recombined,0,1,,F,1400,19,37,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,0,1,718,0,2,1,faces,objects,0
12,37104,0,1,1,13,intact,1,1,B,B,2200,2,13,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,1,1,931,0,2,1,outdoor_scenes,faces,0
13,37104,0,1,1,14,recombined,0,1,,K,3200,27,45,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,0,1,795,1,2,1,body_parts,objects,0
14,37104,0,1,1,15,intact,1,0,I,I,1300,30,0,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,1,1,687,0,2,1,body_parts,outdoor_scenes,0
15,37104,0,1,1,16,recombined,0,0,,H,2700,34,7,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,1,0,795,0,2,1,body_parts,outdoor_scenes,0
16,37104,0,1,1,17,recombined,0,0,,G,1100,13,3,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,0,1,587,0,2,1,faces,outdoor_scenes,0
17,37104,0,1,1,18,intact,1,0,H,H,2700,14,7,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,1,1,676,0,2,1,faces,outdoor_scenes,0
18,37104,0,1,1,19,recombined,0,1,,J,2500,23,41,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,0,1,882,0,2,1,faces,objects,0
19,37104,0,1,1,20,recombined,0,1,,L,1700,17,38,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,0,1,831,0,2,1,faces,objects,0
20,37104,0,1,1,21,intact,1,1,A,A,2400,8,37,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,0,0,1000,0,2,1,outdoor_scenes,objects,0
21,37104,0,1,1,22,intact,1,1,C,C,1300,10,33,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,0,0,749,0,2,1,outdoor_scenes,body_parts,0
22,37104,0,1,1,23,recombined,0,1,,D,2400,18,40,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,1,0,578,0,2,1,faces,objects,0
23,37104,0,1,1,24,intact,1,1,F,F,1800,19,34,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,1,1,591,0,2,1,faces,body_parts,0
24,37104,0,1,1,25,recombined,0,0,,C,1000,14,10,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,0,1,882,0,2,1,faces,outdoor_scenes,0
25,37104,0,1,1,26,intact,1,0,D,D,3200,45,18,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,0,0,1252,1,2,1,objects,faces,0
26,37104,0,1,1,27,intact,1,0,G,G,1100,41,3,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,1,1,570,0,2,1,objects,outdoor_scenes,0
27,37104,0,1,2,28,recombined,0,0,,B,1400,30,2,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,0,1,697,0,2,1,body_parts,outdoor_scenes,0
28,37104,0,1,2,29,intact,1,0,I,I,2100,30,0,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,0,0,814,0,2,1,body_parts,outdoor_scenes,0
29,37104,0,1,2,30,intact,1,0,G,G,1800,41,3,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,1,1,717,0,2,1,objects,outdoor_scenes,0
30,37104,0,1,2,31,recombined,0,1,,G,1300,3,13,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,0,1,799,0,2,1,outdoor_scenes,faces,0
31,37104,0,1,2,32,recombined,0,0,,F,1200,37,19,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,0,1,967,0,2,1,objects,faces,0
32,37104,0,1,2,33,intact,1,1,F,F,1800,19,34,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,1,1,947,0,2,1,faces,body_parts,0
33,37104,0,1,2,34,recombined,0,1,,K,2100,27,45,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,1,0,805,0,2,1,body_parts,objects,0
34,37104,0,1,2,35,recombined,0,1,,L,2800,17,38,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,0,1,836,0,2,1,faces,objects,0
35,37104,0,1,2,36,intact,1,1,K,K,2800,27,40,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,1,1,857,0,2,1,body_parts,objects,0
36,37104,0,1,2,37,intact,1,0,D,D,1600,45,18,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,1,1,888,0,2,1,objects,faces,0
37,37104,0,1,2,38,recombined,0,0,,H,2900,34,7,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,1,0,995,1,2,1,body_parts,outdoor_scenes,0
38,37104,0,1,2,39,recombined,0,0,,C,2400,14,10,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,1,0,883,0,2,1,faces,outdoor_scenes,0
39,37104,0,1,2,40,intact,1,0,L,L,1500,35,17,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,0,0,783,0,2,1,body_parts,faces,0
40,37104,0,1,2,41,recombined,0,1,,D,2100,18,40,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,1,0,744,0,2,1,faces,objects,0
41,37104,0,1,2,42,intact,1,1,J,J,1000,23,47,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,1,1,733,0,2,1,faces,objects,0
42,37104,0,1,2,43,intact,1,1,B,B,1100,2,13,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,0,0,1103,0,2,1,outdoor_scenes,faces,0
43,37104,0,1,2,44,recombined,0,1,,J,2900,23,41,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,1,0,754,1,2,1,faces,objects,0
