,PID,practice,run,block,trial,pair_type,old_pair,chosen_left,pair_id,chosen_id,iti,left_stimulus,right_stimulus,left_path,right_path,old_response,pair_acc,pair_rt,long_iti,simulation,version,left_category,right_category,pairs_rt,no_response
20,71512,0,1,1,21,intact,1,1,A,A,2400,1,44,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,0,0,NaN,0,2,1,outdoor_scenes,objects,105,0
21,71512,0,1,1,22,intact,1,1,C,C,1300,0,27,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,0,0,NaN,0,2,1,outdoor_scenes,body_parts,37,0
22,71512,0,1,1,23,recombined,0,1,,D,2400,45,21,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,NaN,0,NaN,0,2,1,objects,faces,,1
23,71512,0,1,1,24,intact,1,1,F,F,1800,23,29,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,0,0,NaN,0,2,1,faces,body_parts,81,0
24,71512,0,1,1,25,recombined,0,0,,C,1000,24,0,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,0,1,NaN,0,2,1,body_parts,outdoor_scenes,8,0
25,71512,0,1,1,26,intact,1,1,D,D,3200,45,16,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,0,NaN,1,2,1,objects,faces,,1
26,71512,0,1,1,27,intact,1,1,G,G,1100,40,9,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,NaN,0,NaN,0,2,1,objects,outdoor_scenes,,1
27,71512,0,1,2,28,recombined,0,0,,B,1400,29,11,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,NaN,0,NaN,0,2,1,body_parts,outdoor_scenes,,1
28,71512,0,1,2,29,intact,1,1,I,I,2100,35,4,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,NaN,0,NaN,0,2,1,body_parts,outdoor_scenes,,1
29,71512,0,1,2,30,intact,1,1,G,G,1800,40,9,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,NaN,0,NaN,0,2,1,objects,outdoor_scenes,,1
30,71512,0,1,2,31,recombined,0,1,,G,1300,40,22,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,NaN,0,NaN,0,2,1,objects,faces,,1
31,71512,0,1,2,32,recombined,0,0,,F,1200,47,23,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,NaN,0,NaN,0,2,1,objects,faces,,1
32,71512,0,1,2,33,intact,1,1,F,F,1800,23,29,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,NaN,0,NaN,0,2,1,faces,body_parts,,1
33,71512,0,1,2,34,recombined,0,1,,K,2100,26,8,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,NaN,0,NaN,0,2,1,body_parts,outdoor_scenes,,1
34,71512,0,1,2,35,recombined,0,1,,L,2800,31,4,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,NaN,0,NaN,0,2,1,body_parts,outdoor_scenes,,1
35,71512,0,1,2,36,intact,1,1,K,K,2800,26,39,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,NaN,0,NaN,0,2,1,body_parts,objects,,1
36,71512,0,1,2,37,intact,1,1,D,D,1600,45,16,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,0,NaN,0,2,1,objects,faces,,1
37,71512,0,1,2,38,recombined,0,0,,H,2900,44,15,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,NaN,0,NaN,1,2,1,objects,faces,,1
38,71512,0,1,2,39,recombined,0,0,,C,2400,24,0,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,NaN,0,NaN,0,2,1,body_parts,outdoor_scenes,,1
39,71512,0,1,2,40,intact,1,1,L,L,1500,31,21,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,NaN,0,NaN,0,2,1,body_parts,faces,,1
40,71512,0,1,2,41,recombined,0,1,,D,2100,45,21,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,NaN,0,NaN,0,2,1,objects,faces,,1
41,71512,0,1,2,42,intact,1,1,J,J,1000,14,47,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,NaN,0,NaN,0,2,1,faces,objects,,1
42,71512,0,1,2,43,intact,1,1,B,B,1100,11,22,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,NaN,0,NaN,0,2,1,outdoor_scenes,faces,,1
43,71512,0,1,2,44,recombined,0,1,,J,2900,14,39,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,NaN,0,NaN,1,2,1,faces,objects,,1
44,71512,0,1,2,45,intact,1,1,A,A,2200,1,44,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,NaN,0,NaN,0,2,1,outdoor_scenes,objects,,1
45,71512,0,1,2,46,intact,1,1,E,E,1100,42,24,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,NaN,0,NaN,0,2,1,objects,body_parts,,1
46,71512,0,1,2,47,recombined,0,1,,A,1700,1,27,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,NaN,0,NaN,0,2,1,outdoor_scenes,body_parts,,1
47,71512,0,1,2,48,intact,1,1,C,C,1200,0,27,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,NaN,0,NaN,0,2,1,outdoor_scenes,body_parts,,1
48,71512,0,1,2,49,recombined,0,0,,I,1700,9,35,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,NaN,0,NaN,0,2,1,outdoor_scenes,body_parts,,1
49,71512,0,1,2,50,recombined,0,0,,E,1000,16,42,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,0,NaN,0,2,1,faces,objects,,1
50,71512,0,1,2,51,intact,1,1,H,H,4500,15,8,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,NaN,0,NaN,1,2,1,faces,outdoor_scenes,,1
51,71512,0,1,3,52,recombined,0,0,,F,1900,47,23,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,NaN,0,NaN,0,31,1,objects,faces,,1
52,71512,0,1,3,53,recombined,0,1,,B,1800,11,29,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,body_parts,,1
53,71512,0,1,3,54,intact,1,1,C,C,1300,0,27,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,body_parts,,1
54,71512,0,1,3,55,intact,1,1,L,L,2500,31,21,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,faces,,1
55,71512,0,1,3,56,recombined,0,1,,H,2900,15,44,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,NaN,0,NaN,1,31,1,faces,objects,,1
56,71512,0,1,3,57,intact,1,1,D,D,2200,45,16,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,0,NaN,0,31,1,objects,faces,,1
57,71512,0,1,3,58,recombined,0,1,,L,1300,31,4,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,outdoor_scenes,,1
58,71512,0,1,3,59,intact,1,1,H,H,2200,15,8,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,NaN,0,NaN,0,31,1,faces,outdoor_scenes,,1
59,71512,0,1,3,60,recombined,0,1,,J,2500,14,39,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,NaN,0,NaN,0,31,1,faces,objects,,1
60,71512,0,1,3,61,intact,1,1,G,G,4500,40,9,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,NaN,0,NaN,1,31,1,objects,outdoor_scenes,,1
61,71512,0,1,3,62,recombined,0,0,,K,1900,8,26,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,body_parts,,1
62,71512,0,1,3,63,intact,1,1,F,F,2200,23,29,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,NaN,0,NaN,0,31,1,faces,body_parts,,1
63,71512,0,1,3,64,intact,1,1,A,A,1200,1,44,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,objects,,1
64,71512,0,1,3,65,recombined,0,0,,A,1500,27,1,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,outdoor_scenes,,1
65,71512,0,1,3,66,recombined,0,1,,I,1500,35,9,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,outdoor_scenes,,1
66,71512,0,1,3,67,intact,1,1,E,E,4300,42,24,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,NaN,0,NaN,1,31,1,objects,body_parts,,1
67,71512,0,1,3,68,intact,1,1,J,J,1000,14,47,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,NaN,0,NaN,0,31,1,faces,objects,,1
68,71512,0,1,3,69,recombined,0,0,,E,2300,16,42,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,0,NaN,0,31,1,faces,objects,,1
69,71512,0,1,3,70,intact,1,1,B,B,1500,11,22,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,faces,,1
70,71512,0,1,3,71,recombined,0,1,,D,1700,45,21,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,NaN,0,NaN,0,31,1,objects,faces,,1
71,71512,0,1,3,72,recombined,0,0,,G,4800,22,40,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,NaN,0,NaN,1,31,1,faces,objects,,1
72,71512,0,1,3,73,intact,1,1,I,I,2100,35,4,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,outdoor_scenes,,1
73,71512,0,1,3,74,recombined,0,0,,C,1800,24,0,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,outdoor_scenes,,1
74,71512,0,1,3,75,intact,1,1,K,K,2300,26,39,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,objects,,1
75,71512,0,1,4,76,recombined,0,0,,I,1900,9,35,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,body_parts,,1
76,71512,0,1,4,77,recombined,0,0,,F,1400,47,23,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,NaN,0,NaN,0,31,1,objects,faces,,1
77,71512,0,1,4,78,intact,1,1,E,E,2500,42,24,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,NaN,0,NaN,0,31,1,objects,body_parts,,1
78,71512,0,1,4,79,intact,1,1,G,G,1300,40,9,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,NaN,0,NaN,0,31,1,objects,outdoor_scenes,,1
79,71512,0,1,4,80,recombined,0,1,,J,1100,14,39,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,NaN,0,NaN,0,31,1,faces,objects,,1
80,71512,0,1,4,81,intact,1,1,B,B,1100,11,22,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,faces,,1
81,71512,0,1,4,82,recombined,0,0,,K,2200,8,26,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,body_parts,,1
82,71512,0,1,4,83,intact,1,1,C,C,1300,0,27,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,body_parts,,1
83,71512,0,1,4,84,recombined,0,0,,L,2300,4,31,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,body_parts,,1
84,71512,0,1,4,85,intact,1,1,F,F,1700,23,29,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,NaN,0,NaN,0,31,1,faces,body_parts,,1
85,71512,0,1,4,86,recombined,0,0,,C,2800,24,0,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,NaN,0,NaN,1,31,1,body_parts,outdoor_scenes,,1
86,71512,0,1,4,87,intact,1,1,D,D,2200,45,16,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,0,NaN,0,31,1,objects,faces,,1
87,71512,0,1,4,88,recombined,0,1,,B,1200,11,29,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,body_parts,,1
