,PID,practice,run,block,trial,pair_type,old_pair,chosen_left,pair_id,chosen_id,iti,left_stimulus,right_stimulus,left_path,right_path,pair_response,pair_acc,pair_rt,long_iti,simulation,version,left_category,right_category,pairs_rt,old_response,no_response
21,34892,0,1,1,22,intact,1,1,C,C,1300,10,26,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,0,NaN,0,2,1,outdoor_scenes,body_parts,,NaN,1
22,34892,0,1,1,23,recombined,0,1,,D,2400,41,14,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,NaN,0,NaN,0,2,1,objects,faces,28,1,0
23,34892,0,1,1,24,intact,1,1,F,F,1800,18,25,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,NaN,1,NaN,0,2,1,faces,body_parts,0,1,0
24,34892,0,1,1,25,recombined,0,0,,C,1000,33,10,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,NaN,0,NaN,0,2,1,body_parts,outdoor_scenes,,NaN,1
25,34892,0,1,1,26,intact,1,1,D,D,3200,41,19,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,NaN,0,NaN,1,2,1,objects,faces,,NaN,1
26,34892,0,1,1,27,intact,1,1,G,G,1100,36,11,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,NaN,0,NaN,0,2,1,objects,outdoor_scenes,93,0,0
27,34892,0,1,2,28,recombined,0,0,,B,1400,26,9,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,NaN,0,NaN,0,2,1,body_parts,outdoor_scenes,,NaN,1
28,34892,0,1,2,29,intact,1,1,I,I,2100,35,3,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,NaN,0,NaN,0,2,1,body_parts,outdoor_scenes,,NaN,1
29,34892,0,1,2,30,intact,1,1,G,G,1800,36,11,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,NaN,0,NaN,0,2,1,objects,outdoor_scenes,86,0,0
30,34892,0,1,2,31,recombined,0,1,,G,1300,36,19,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,NaN,1,NaN,0,2,1,objects,faces,16,0,0
31,34892,0,1,2,32,recombined,0,0,,F,1200,44,18,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,NaN,0,NaN,0,2,1,objects,faces,,NaN,1
32,34892,0,1,2,33,intact,1,1,F,F,1800,18,25,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,NaN,0,NaN,0,2,1,faces,body_parts,,NaN,1
33,34892,0,1,2,34,recombined,0,1,,K,2100,32,3,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,NaN,0,NaN,0,2,1,body_parts,outdoor_scenes,,NaN,1
34,34892,0,1,2,35,recombined,0,1,,L,2800,30,6,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,0,NaN,0,2,1,body_parts,outdoor_scenes,,NaN,1
35,34892,0,1,2,36,intact,1,1,K,K,2800,32,47,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,NaN,0,NaN,0,2,1,body_parts,objects,19,0,0
36,34892,0,1,2,37,intact,1,1,D,D,1600,41,19,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,NaN,0,NaN,0,2,1,objects,faces,,NaN,1
37,34892,0,1,2,38,recombined,0,0,,H,2900,43,17,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,NaN,1,NaN,1,2,1,objects,faces,108,0,0
38,34892,0,1,2,39,recombined,0,0,,C,2400,33,10,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,NaN,1,NaN,0,2,1,body_parts,outdoor_scenes,37,0,0
39,34892,0,1,2,40,intact,1,1,L,L,1500,30,23,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,NaN,0,NaN,0,2,1,body_parts,faces,,NaN,1
40,34892,0,1,2,41,recombined,0,1,,D,2100,41,14,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,NaN,0,NaN,0,2,1,objects,faces,,NaN,1
41,34892,0,1,2,42,intact,1,1,J,J,1000,15,43,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,NaN,0,NaN,0,2,1,faces,objects,,NaN,1
42,34892,0,1,2,43,intact,1,1,B,B,1100,9,14,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,NaN,0,NaN,0,2,1,outdoor_scenes,faces,3,0,0
43,34892,0,1,2,44,recombined,0,1,,J,2900,15,47,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,NaN,0,NaN,1,2,1,faces,objects,,NaN,1
44,34892,0,1,2,45,intact,1,1,A,A,2200,1,44,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,NaN,0,NaN,0,2,1,outdoor_scenes,objects,,NaN,1
45,34892,0,1,2,46,intact,1,1,E,E,1100,45,33,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,NaN,0,NaN,0,2,1,objects,body_parts,0,0,0
46,34892,0,1,2,47,recombined,0,1,,A,1700,1,25,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,NaN,1,NaN,0,2,1,outdoor_scenes,body_parts,100,0,0
47,34892,0,1,2,48,intact,1,1,C,C,1200,10,26,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,0,NaN,0,2,1,outdoor_scenes,body_parts,43,0,0
48,34892,0,1,2,49,recombined,0,0,,I,1700,11,35,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,NaN,0,NaN,0,2,1,outdoor_scenes,body_parts,,NaN,1
49,34892,0,1,2,50,recombined,0,0,,E,1000,23,45,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,NaN,1,NaN,0,2,1,faces,objects,7,0,0
50,34892,0,1,2,51,intact,1,1,H,H,4500,17,6,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,0,NaN,1,2,1,faces,outdoor_scenes,,NaN,1
51,34892,0,1,3,52,recombined,0,0,,F,1900,44,18,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,NaN,0,NaN,0,31,1,objects,faces,,NaN,1
52,34892,0,1,3,53,recombined,0,1,,B,1800,9,26,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,body_parts,,NaN,1
53,34892,0,1,3,54,intact,1,1,C,C,1300,10,26,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,body_parts,,NaN,1
54,34892,0,1,3,55,intact,1,1,L,L,2500,30,23,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,faces,,NaN,1
55,34892,0,1,3,56,recombined,0,1,,H,2900,17,43,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,NaN,0,NaN,1,31,1,faces,objects,,NaN,1
56,34892,0,1,3,57,intact,1,1,D,D,2200,41,19,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,NaN,0,NaN,0,31,1,objects,faces,,NaN,1
57,34892,0,1,3,58,recombined,0,1,,L,1300,30,6,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,outdoor_scenes,,NaN,1
58,34892,0,1,3,59,intact,1,1,H,H,2200,17,6,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,0,NaN,0,31,1,faces,outdoor_scenes,,NaN,1
59,34892,0,1,3,60,recombined,0,1,,J,2500,15,47,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,NaN,0,NaN,0,31,1,faces,objects,,NaN,1
60,34892,0,1,3,61,intact,1,1,G,G,4500,36,11,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,NaN,0,NaN,1,31,1,objects,outdoor_scenes,,NaN,1
61,34892,0,1,3,62,recombined,0,0,,K,1900,3,32,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,body_parts,,NaN,1
62,34892,0,1,3,63,intact,1,1,F,F,2200,18,25,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,NaN,0,NaN,0,31,1,faces,body_parts,,NaN,1
63,34892,0,1,3,64,intact,1,1,A,A,1200,1,44,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,objects,,NaN,1
64,34892,0,1,3,65,recombined,0,0,,A,1500,25,1,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,outdoor_scenes,,NaN,1
65,34892,0,1,3,66,recombined,0,1,,I,1500,35,11,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,outdoor_scenes,,NaN,1
66,34892,0,1,3,67,intact,1,1,E,E,4300,45,33,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,NaN,0,NaN,1,31,1,objects,body_parts,,NaN,1
67,34892,0,1,3,68,intact,1,1,J,J,1000,15,43,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,NaN,0,NaN,0,31,1,faces,objects,,NaN,1
68,34892,0,1,3,69,recombined,0,0,,E,2300,23,45,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,NaN,0,NaN,0,31,1,faces,objects,,NaN,1
69,34892,0,1,3,70,intact,1,1,B,B,1500,9,14,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,faces,,NaN,1
70,34892,0,1,3,71,recombined,0,1,,D,1700,41,14,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,NaN,1,NaN,0,31,1,objects,faces,0,0,0
71,34892,0,1,3,72,recombined,0,0,,G,4800,19,36,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,NaN,1,NaN,1,31,1,faces,objects,86,0,0
72,34892,0,1,3,73,intact,1,1,I,I,2100,35,3,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,outdoor_scenes,43,0,0
73,34892,0,1,3,74,recombined,0,0,,C,1800,33,10,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,outdoor_scenes,,NaN,1
74,34892,0,1,3,75,intact,1,1,K,K,2300,32,47,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,objects,0,0,0
75,34892,0,1,4,76,recombined,0,0,,I,1900,11,35,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,NaN,1,NaN,0,31,1,outdoor_scenes,body_parts,98,0,0
76,34892,0,1,4,77,recombined,0,0,,F,1400,44,18,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,NaN,1,NaN,0,31,1,objects,faces,47,0,0
77,34892,0,1,4,78,intact,1,1,E,E,2500,45,33,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,NaN,0,NaN,0,31,1,objects,body_parts,,NaN,1
78,34892,0,1,4,79,intact,1,1,G,G,1300,36,11,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,NaN,0,NaN,0,31,1,objects,outdoor_scenes,10,0,0
79,34892,0,1,4,80,recombined,0,1,,J,1100,15,47,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,NaN,0,NaN,0,31,1,faces,objects,,NaN,1
80,34892,0,1,4,81,intact,1,1,B,B,1100,9,14,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,faces,,NaN,1
81,34892,0,1,4,82,recombined,0,0,,K,2200,3,32,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,body_parts,,NaN,1
82,34892,0,1,4,83,intact,1,1,C,C,1300,10,26,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,body_parts,,NaN,1
83,34892,0,1,4,84,recombined,0,0,,L,2300,6,30,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,NaN,1,NaN,0,31,1,outdoor_scenes,body_parts,0,0,0
84,34892,0,1,4,85,intact,1,1,F,F,1700,18,25,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,NaN,0,NaN,0,31,1,faces,body_parts,,NaN,1
85,34892,0,1,4,86,recombined,0,0,,C,2800,33,10,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,NaN,0,NaN,1,31,1,body_parts,outdoor_scenes,,NaN,1
86,34892,0,1,4,87,intact,1,1,D,D,2200,41,19,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,NaN,0,NaN,0,31,1,objects,faces,,NaN,1
