,PID,practice,run,block,trial,pair_type,old_pair,chosen_left,pair_id,chosen_id,iti,left_stimulus,right_stimulus,left_path,right_path,old_response,pair_acc,pair_rt,long_iti,simulation,version,left_category,right_category,no_response
0,38808,1,0,0,1,,0,0,,,1500,,,Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg,Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg,0,1,15,0,2,1,NaN,NaN,0
1,38808,1,0,0,2,,0,0,,,1000,,,Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg,Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg,0,1,88,0,2,1,NaN,NaN,0
2,38808,1,0,0,3,,0,0,,,3000,,,Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg,Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg,0,1,118,0,2,1,NaN,NaN,0
3,38808,0,1,1,4,recombined,0,1,,A,3700,7,17,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,1,0,882,1,2,1,outdoor_scenes,faces,0
4,38808,0,1,1,5,recombined,0,0,,E,2400,1,33,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,1,0,676,0,2,1,outdoor_scenes,body_parts,0
5,38808,0,1,1,6,intact,1,1,K,K,2600,32,46,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,0,0,560,0,2,1,body_parts,objects,0
6,38808,0,1,1,7,intact,1,0,E,E,1300,42,33,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,1,1,539,0,2,1,objects,body_parts,0
7,38808,0,1,1,8,recombined,0,0,,I,2200,46,26,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,1,0,716,0,2,1,objects,body_parts,0
8,38808,0,1,1,9,intact,1,1,L,L,3000,29,16,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,0,0,2,1,2,1,body_parts,faces,0
9,38808,0,1,1,10,intact,1,0,J,J,1100,17,38,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,0,0,503,0,2,1,faces,objects,0
10,38808,0,1,1,11,recombined,0,0,,B,1500,16,5,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,1,0,539,0,2,1,faces,outdoor_scenes,0
11,38808,0,1,1,12,recombined,0,1,,F,1400,35,37,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,0,1,96,0,2,1,body_parts,objects,0
12,38808,0,1,1,13,intact,1,1,B,B,2200,5,12,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,0,0,269,0,2,1,outdoor_scenes,faces,0
13,38808,0,1,1,14,recombined,0,1,,K,3200,32,39,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,1,0,581,1,2,1,body_parts,objects,0
14,38808,0,1,1,15,intact,1,1,I,I,1300,26,1,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,1,1,765,0,2,1,body_parts,outdoor_scenes,0
15,38808,0,1,1,16,recombined,0,0,,H,2700,24,6,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,0,1,1222,0,2,1,body_parts,outdoor_scenes,0
16,38808,0,1,1,17,recombined,0,0,,G,1100,18,8,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,0,1,783,0,2,1,faces,outdoor_scenes,0
17,38808,0,1,1,18,intact,1,0,H,H,2700,22,6,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,1,1,852,0,2,1,faces,outdoor_scenes,0
18,38808,0,1,1,19,recombined,0,1,,J,2500,38,20,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,0,1,598,0,2,1,objects,faces,0
19,38808,0,1,1,20,recombined,0,1,,L,1700,29,42,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,1,0,615,0,2,1,body_parts,objects,0
20,38808,0,1,1,21,intact,1,1,A,A,2400,7,37,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,0,0,666,0,2,1,outdoor_scenes,objects,0
21,38808,0,1,1,22,intact,1,1,C,C,1300,2,24,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg,1,1,704,0,2,1,outdoor_scenes,body_parts,0
22,38808,0,1,1,23,recombined,0,1,,D,2400,40,22,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg,0,1,904,0,2,1,objects,faces,0
23,38808,0,1,1,24,intact,1,0,F,F,1800,18,35,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,1,1,738,0,2,1,faces,body_parts,0
24,38808,0,1,1,25,recombined,0,0,,C,1000,12,2,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,0,1,837,0,2,1,faces,outdoor_scenes,0
25,38808,0,1,1,26,intact,1,1,D,D,3200,40,20,Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,1,1,878,1,2,1,objects,faces,0
26,38808,0,1,1,27,intact,1,0,G,G,1100,39,8,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,1,1,584,0,2,1,objects,outdoor_scenes,0
27,38808,0,1,2,28,recombined,0,0,,B,1400,16,5,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,0,1,528,0,2,1,faces,outdoor_scenes,0
28,38808,0,1,2,29,intact,1,1,I,I,2100,26,1,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,1,1,818,0,2,1,body_parts,outdoor_scenes,0
29,38808,0,1,2,30,intact,1,0,G,G,1800,39,8,Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,0,0,843,0,2,1,objects,outdoor_scenes,0
30,38808,0,1,2,31,recombined,0,1,,G,1300,8,18,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,1,0,827,0,2,1,outdoor_scenes,faces,0
31,38808,0,1,2,32,recombined,0,0,,F,1200,37,35,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,0,1,832,0,2,1,objects,body_parts,0
