,PID,practice,run,block,trial,pair_type,old_pair,chosen_left,pair_id,chosen_id,iti,left_stimulus,right_stimulus,left_path,right_path,old_response,pair_acc,pair_rt,long_iti,simulation,version,left_category,right_category,no_response
0,21592,1,0,0,1,,0,0,,,1500,,,Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg,Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg,0,1,531,0,2,1,NaN,NaN,0
1,21592,1,0,0,2,,0,0,,,1000,,,Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg,Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg,0,1,861,0,2,1,NaN,NaN,0
2,21592,1,0,0,3,,0,0,,,3000,,,Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg,Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg,0,1,898,0,2,1,NaN,NaN,0
3,21592,0,1,1,4,recombined,0,1,,A,3700,9,16,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,1,0,1144,1,2,1,outdoor_scenes,faces,0
4,21592,0,1,1,5,recombined,0,0,,E,2400,46,28,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,0,1,1082,0,2,1,objects,body_parts,0
5,21592,0,1,1,6,intact,1,0,K,K,2600,33,37,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,0,0,1014,0,2,1,body_parts,objects,0
6,21592,0,1,1,7,intact,1,0,E,E,1300,42,28,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,1,1,1025,0,2,1,objects,body_parts,0
7,21592,0,1,1,8,recombined,0,0,,I,2200,15,1,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,1,0,991,0,2,1,faces,outdoor_scenes,0
8,21592,0,1,1,9,intact,1,0,L,L,3000,35,14,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,1,1,960,1,2,1,body_parts,faces,0
9,21592,0,1,1,10,intact,1,0,J,J,1100,20,47,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,0,0,1034,0,2,1,faces,objects,0
10,21592,0,1,1,11,recombined,0,0,,B,1500,30,8,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,0,1,1108,0,2,1,body_parts,outdoor_scenes,0
11,21592,0,1,1,12,recombined,0,1,,F,1400,32,43,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,0,1,976,0,2,1,body_parts,objects,0
12,21592,0,1,1,13,intact,1,1,B,B,2200,8,16,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,1,1,955,0,2,1,outdoor_scenes,faces,0
13,21592,0,1,1,14,recombined,0,1,,K,3200,37,20,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,0,1,1104,1,2,1,objects,faces,0
