"event","trial","time","PID"
"fullscreenenter","0","7754",""
"fullscreenexit","2827","4163980","21592"
"blur","2827","4166554","21592"
"focus","2827","4167760","21592"
"blur","2827","4173550","21592"
"focus","2827","4190944","21592"
"blur","2828","4196148","21592"
