"event","trial","time","PID"
"fullscreenenter","0","9968",""
"fullscreenexit","1250","1710806","39781"
"blur","1250","1712338","39781"
"focus","1250","1811570","39781"
"blur","1920","2578485","39781"
"focus","1920","2598348","39781"
"blur","2832","3984719","39781"
"focus","2832","3987813","39781"
