"event","trial","time","PID"
"blur","0","3374",""
"focus","0","4334",""
"fullscreenenter","0","5926",""
"fullscreenexit","2875","4315795","39660"
"blur","2875","4317682","39660"
"focus","2875","4322312","39660"
