"event","trial","time","PID"
"blur","0","50184",""
"focus","0","505684",""
"fullscreenenter","0","507516",""
"fullscreenexit","1232","2755743","66556"
"blur","1232","2758273","66556"
"focus","1232","2759887","66556"
"blur","2743","4828261","66556"
"focus","2743","4831460","66556"
"blur","2825","5231838","66556"
"focus","2825","5249783","66556"
