"event","trial","time","PID"
"fullscreenenter","0","21078",""
"blur","982","1377927","53808"
"focus","982","1390031","53808"
"blur","1063","1570970","53808"
"focus","1064","1581237","53808"
"blur","1586","2309149","53808"
"focus","1588","2318809","53808"
"fullscreenexit","2890","3816278","53808"
"blur","2890","3822581","53808"
"focus","2890","3830723","53808"
