"event","trial","time","PID"
"fullscreenenter","0","4122",""
"blur","985","5500970","76661"
"focus","985","5508458","76661"
"fullscreenexit","1072","5726525","76661"
"blur","1074","5732676","76661"
"focus","1074","5732780","76661"
"blur","2778","8079966","76661"
"focus","2778","8079976","76661"
"blur","2781","8084485","76661"
"focus","2781","8084496","76661"
