"event","trial","time","PID"
"fullscreenenter","0","4488",""
"fullscreenexit","1886","2537698","25736"
"blur","1888","2542485","25736"
"focus","1893","2557780","25736"
"blur","2814","4068720","25736"
"focus","2814","4115595","25736"
