"event","trial","time","PID"
"fullscreenenter","0","880",""
"blur","506","209922","36963"
"focus","713","252345","36963"
"blur","798","276515","36963"
"fullscreenexit","1016","134693804","36963"
"focus","1016","145199539","36963"
"blur","1105","145261671","36963"
