"event","trial","time","PID"
"blur","0","146840",""
"focus","0","147328",""
"fullscreenenter","0","155895",""
"blur","421","894623","85508"
"focus","461","919403","85508"
"fullscreenexit","1287","3992102","85508"
"blur","1287","4001440","85508"
"focus","1287","4001448","85508"
"blur","2840","7370376","85508"
"focus","2840","7370397","85508"
"blur","2889","7649364","85508"
"focus","2889","7663170","85508"
