,PID,practice,run,block,trial,iti,pair_id,choice_type,reward_type,stimulus_id,path,outcome_response,outcome_rt,outcome_acc,long_iti,simulation,version
44,,0,1,2,45,1100,I,chosen,,,,,,,0,34,1
45,,0,1,2,46,4500,H,unchosen,,,,,,,1,34,1
46,,0,1,2,47,1300,E,chosen,,,,,,,0,34,1
47,,0,1,2,48,1500,K,unchosen,,,,,,,0,34,1
48,,0,1,2,49,2400,G,chosen,,,,,,,0,34,1
49,,0,1,2,50,2900,E,unchosen,,,,,,,0,34,1
50,,0,1,2,51,1400,D,chosen,,,,,,,0,34,1
51,,0,1,3,52,1900,D,chosen,,,,,,,0,10,1
52,,0,1,3,53,1900,E,unchosen,,,,,,,0,10,1
53,,0,1,3,54,2100,D,unchosen,,,,,,,0,10,1
54,,0,1,3,55,1000,F,chosen,,,,,,,0,10,1
55,,0,1,3,56,3200,F,unchosen,,,,,,,1,10,1
56,,0,1,3,57,2400,H,chosen,,,,,,,0,10,1
57,,0,1,3,58,1100,I,chosen,,,,,,,0,10,1
58,,0,1,3,59,1000,I,unchosen,,,,,,,0,10,1
59,,0,1,3,60,1000,L,chosen,,,,,,,0,10,1
60,,0,1,3,61,1100,C,unchosen,,,,,,,0,10,1
61,,0,1,3,62,1300,E,chosen,,,,,,,0,10,1
62,,0,1,3,63,1200,K,unchosen,,,,,,,0,10,1
63,,0,1,3,64,1800,H,unchosen,,,,,,,0,10,1
64,,0,1,3,65,1900,G,chosen,,,,,,,0,10,1
65,,0,1,3,66,4200,B,chosen,,,,,,,1,10,1
66,,0,1,3,67,3000,L,unchosen,,,,,,,0,10,1
67,,0,1,3,68,1000,J,chosen,,,,,,,0,10,1
68,,0,1,3,69,2100,A,unchosen,,,,,,,0,10,1
69,,0,1,3,70,1000,K,chosen,,,,,,,0,10,1
70,,0,1,3,71,3000,C,chosen,,,,,,,0,10,1
71,,0,1,3,72,3400,J,unchosen,,,,,,,1,10,1
72,,0,1,3,73,1800,G,unchosen,,,,,,,0,10,1
73,,0,1,3,74,1400,A,chosen,,,,,,,0,10,1
74,,0,1,3,75,1300,B,unchosen,,,,,,,0,10,1
75,,0,1,4,76,2200,K,chosen,,,,,,,0,10,1
76,,0,1,4,77,3800,I,unchosen,,,,,,,1,10,1
77,,0,1,4,78,1200,H,unchosen,,,,,,,0,10,1
78,,0,1,4,79,3000,J,chosen,,,,,,,0,10,1
79,,0,1,4,80,2100,E,unchosen,,,,,,,0,10,1
80,,0,1,4,81,1300,I,chosen,,,,,,,0,10,1
81,,0,1,4,82,3200,F,unchosen,,,,,,,1,10,1
82,,0,1,4,83,1100,L,chosen,,,,,,,0,10,1
83,,0,1,4,84,1400,G,chosen,,,,,,,0,10,1
84,,0,1,4,85,1200,C,unchosen,,,,,,,0,10,1
85,,0,1,4,86,2300,L,unchosen,,,,,,,0,10,1
86,,0,1,4,87,3100,C,chosen,,,,,,,1,10,1
87,,0,1,4,88,1200,K,unchosen,,,,,,,0,10,1
88,,0,1,4,89,1100,F,chosen,,,,,,,0,10,1
89,,0,1,4,90,1500,E,chosen,,,,,,,0,10,1
90,,0,1,4,91,2900,B,unchosen,,,,,,,0,10,1
91,,0,1,4,92,1500,B,chosen,,,,,,,0,10,1
92,,0,1,4,93,4200,G,unchosen,,,,,,,1,10,1
93,,0,1,4,94,1600,A,unchosen,,,,,,,0,10,1
94,,0,1,4,95,1000,A,chosen,,,,,,,0,10,1
95,,0,1,4,96,1800,J,unchosen,,,,,,,0,10,1
96,,0,1,4,97,2000,D,chosen,,,,,,,0,10,1
97,,0,1,4,98,1400,D,unchosen,,,,,,,0,10,1
98,,0,1,4,99,4800,H,chosen,,,,,,,1,10,1
