,PID,practice,run,block,trial,iti,pair_id,choice_type,reward_type,stimulus_id,path,outcome_response,outcome_rt,outcome_acc,long_iti,simulation,version
68,,0,1,3,69,1200,L,chosen,,,,,,,0,1,3
69,,0,1,3,70,4400,D,unchosen,,,,,,,1,1,3
70,,0,1,3,71,1100,G,unchosen,,,,,,,0,1,3
71,,0,1,3,72,1100,B,chosen,,,,,,,0,1,3
72,,0,1,3,73,1000,L,unchosen,,,,,,,0,1,3
73,,0,1,3,74,1400,H,unchosen,,,,,,,0,1,3
74,,0,1,3,75,1200,K,chosen,,,,,,,0,1,3
75,,0,1,4,76,2600,C,chosen,,,,,,,0,1,3
76,,0,1,4,77,1500,H,unchosen,,,,,,,0,1,3
77,,0,1,4,78,2600,J,unchosen,,,,,,,0,1,3
78,,0,1,4,79,1800,D,chosen,,,,,,,0,1,3
79,,0,1,4,80,3500,B,chosen,,,,,,,1,1,3
80,,0,1,4,81,1000,G,unchosen,,,,,,,0,1,3
81,,0,1,4,82,2300,K,chosen,,,,,,,0,1,3
82,,0,1,4,83,1900,C,unchosen,,,,,,,0,1,3
83,,0,1,4,84,2200,G,chosen,,,,,,,0,1,3
84,,0,1,4,85,4100,J,chosen,,,,,,,1,1,3
85,,0,1,4,86,1200,B,unchosen,,,,,,,0,1,3
86,,0,1,4,87,1200,K,unchosen,,,,,,,0,1,3
87,,0,1,4,88,1000,I,chosen,,,,,,,0,1,3
88,,0,1,4,89,2300,I,unchosen,,,,,,,0,1,3
89,,0,1,4,90,1900,A,chosen,,,,,,,0,1,3
90,,0,1,4,91,1100,D,unchosen,,,,,,,0,1,3
91,,0,1,4,92,1400,H,chosen,,,,,,,0,1,3
92,,0,1,4,93,1400,L,chosen,,,,,,,0,1,3
93,,0,1,4,94,4900,L,unchosen,,,,,,,1,1,3
94,,0,1,4,95,1700,E,unchosen,,,,,,,0,1,3
95,,0,1,4,96,1300,E,chosen,,,,,,,0,1,3
96,,0,1,4,97,1100,F,unchosen,,,,,,,0,1,3
97,,0,1,4,98,1300,F,chosen,,,,,,,0,1,3
98,,0,1,4,99,3200,A,unchosen,,,,,,,1,1,3
