PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
15966,localizer,0,0,stimulus,0,400,0,413
15966,localizer,0,0,iti,400,300,413,312
15966,localizer,0,0,stimulus,700,400,725,408
15966,localizer,0,0,iti,1100,300,1133,311
15966,localizer,0,0,stimulus,1400,400,1444,409
15966,localizer,0,0,iti,1800,300,1853,311
15966,localizer,0,1,stimulus,2100,400,2164,409
15966,localizer,0,1,iti,2500,300,2573,311
15966,localizer,0,1,stimulus,2800,400,2884,408
15966,localizer,0,1,iti,3200,300,3292,313
15966,localizer,0,2,stimulus,3500,400,3605,407
15966,localizer,0,2,iti,3900,300,4012,312
15966,localizer,0,2,stimulus,4200,400,4324,409
15966,localizer,0,2,iti,4600,300,4733,311
15966,localizer,0,3,stimulus,4900,400,5044,409
15966,localizer,0,3,iti,5300,300,5453,311
15966,localizer,0,3,stimulus,5600,400,5764,410
15966,localizer,0,3,iti,6000,300,6174,311
15966,localizer,0,3,stimulus,6300,400,6485,405
15966,localizer,0,3,iti,6700,300,6890,305
15966,localizer,0,3,stimulus,7000,400,7195,409
15966,localizer,0,3,iti,7400,300,7604,312
15966,localizer,0,3,stimulus,7700,400,7916,407
15966,localizer,0,3,iti,8100,300,8323,305
15966,localizer,0,3,stimulus,8400,400,8628,409
15966,localizer,0,3,iti,8800,300,9037,308
15966,localizer,0,3,stimulus,9100,400,9345,411
15966,localizer,0,3,iti,9500,300,9756,312
15966,localizer,0,3,stimulus,9800,400,10068,409
15966,localizer,0,3,iti,10200,300,10477,311
15966,localizer,0,3,stimulus,10500,400,10788,409
15966,localizer,0,3,iti,10900,300,11197,311
15966,localizer,0,3,stimulus,11200,400,11508,409
15966,localizer,0,3,iti,11600,300,11917,310
15966,localizer,0,3,stimulus,11900,400,12227,408
15966,localizer,0,3,iti,12300,300,12635,314
15966,localizer,0,3,stimulus,12600,400,12949,407
15966,localizer,0,3,iti,13000,300,13356,311
15966,localizer,0,3,stimulus,13300,400,13667,410
15966,localizer,0,3,iti,13700,300,14077,311
15966,localizer,0,3,stimulus,14000,400,14388,409
15966,localizer,0,3,iti,14400,300,14797,307
15966,localizer,0,3,stimulus,14700,400,15104,411
15966,localizer,0,3,iti,15100,300,15515,314
15966,localizer,0,4,stimulus,15400,400,15829,406
15966,localizer,0,4,iti,15800,300,16235,313
15966,localizer,0,4,stimulus,16100,400,16548,407
15966,localizer,0,4,iti,16500,300,16955,313
15966,localizer,0,4,stimulus,16800,400,17268,408
15966,localizer,0,4,iti,17200,300,17676,311
15966,localizer,0,4,stimulus,17500,400,17987,410
15966,localizer,0,4,iti,17900,300,18397,311
15966,localizer,0,4,stimulus,18200,400,18708,408
15966,localizer,0,4,iti,18600,300,19116,313
15966,localizer,0,4,stimulus,18900,400,19429,407
15966,localizer,0,4,iti,19300,300,19836,313
15966,localizer,0,4,stimulus,19600,400,20149,407
15966,localizer,0,4,iti,20000,300,20556,312
15966,localizer,0,4,stimulus,20300,400,20868,408
15966,localizer,0,4,iti,20700,300,21276,313
15966,localizer,0,4,stimulus,21000,400,21589,406
15966,localizer,0,4,iti,21400,300,21995,313
15966,localizer,0,4,stimulus,21700,400,22308,408
15966,localizer,0,4,iti,22100,300,22716,311
15966,localizer,0,4,stimulus,22400,400,23027,409
15966,localizer,0,4,iti,22800,300,23436,312
15966,localizer,0,4,stimulus,23100,400,23748,408
15966,localizer,0,4,iti,23500,300,24156,312
15966,localizer,0,5,stimulus,23800,400,24468,409
15966,localizer,0,5,iti,24200,300,24877,310
15966,localizer,1,6,stimulus,0,400,0,408
15966,localizer,1,6,iti,400,300,408,311
15966,localizer,1,7,stimulus,700,400,719,410
15966,localizer,1,7,iti,1100,300,1129,311
15966,localizer,1,8,stimulus,1400,400,1440,408
15966,localizer,1,8,iti,1800,300,1848,311
15966,localizer,1,9,stimulus,2100,400,2159,410
15966,localizer,1,9,iti,2500,300,2569,311
15966,localizer,1,10,stimulus,2800,400,2880,406
15966,localizer,1,10,iti,3200,300,3286,306
