PID,phase,run,trial,event,onset,duration
90251,localizer,1,81,iti,93.59999999999995,0.4
90251,localizer,1,82,stimulus,93.99999999999996,0.3
90251,localizer,1,82,iti,94.29999999999995,0.4
90251,localizer,1,83,stimulus,94.69999999999996,0.3
90251,localizer,1,83,iti,94.99999999999996,0.4
90251,localizer,1,84,stimulus,95.39999999999996,0.3
90251,localizer,1,84,iti,95.69999999999996,0.4
90251,localizer,1,85,stimulus,96.09999999999997,0.3
90251,localizer,1,85,iti,96.39999999999996,14
90251,localizer,1,86,stimulus,110.39999999999996,0.3
90251,localizer,1,86,iti,110.69999999999996,0.4
90251,localizer,1,87,stimulus,111.09999999999997,0.3
90251,localizer,1,87,iti,111.39999999999996,0.4
90251,localizer,1,88,stimulus,111.79999999999997,0.3
90251,localizer,1,88,iti,112.09999999999997,0.4
90251,localizer,1,89,stimulus,112.49999999999997,0.3
90251,localizer,1,89,iti,112.79999999999997,0.4
90251,localizer,1,90,stimulus,113.19999999999997,0.3
90251,localizer,1,90,iti,113.49999999999997,0.4
90251,localizer,1,91,stimulus,113.89999999999998,0.3
90251,localizer,1,91,iti,114.19999999999997,0.4
90251,localizer,1,92,stimulus,114.59999999999998,0.3
90251,localizer,1,92,iti,114.89999999999998,0.4
90251,localizer,1,93,stimulus,115.29999999999998,0.3
90251,localizer,1,93,iti,115.59999999999998,0.4
90251,localizer,1,94,stimulus,115.99999999999999,0.3
90251,localizer,1,94,iti,116.29999999999998,0.4
90251,localizer,1,95,stimulus,116.69999999999999,0.3
90251,localizer,1,95,iti,116.99999999999999,0.4
90251,localizer,1,96,stimulus,117.39999999999999,0.3
90251,localizer,1,96,iti,117.69999999999999,0.4
90251,localizer,1,97,stimulus,118.1,0.3
90251,localizer,1,97,iti,118.39999999999999,0.4
90251,localizer,1,98,stimulus,118.8,0.3
90251,localizer,1,98,iti,119.1,0.4
90251,localizer,1,99,stimulus,119.5,0.3
90251,localizer,1,99,iti,119.8,0.4
90251,localizer,1,100,stimulus,120.2,0.3
90251,localizer,1,100,iti,120.5,0.4
90251,localizer,1,101,stimulus,120.9,0.3
90251,localizer,1,101,iti,121.2,0.4
90251,localizer,1,102,stimulus,121.60000000000001,0.3
90251,localizer,1,102,iti,121.9,0.4
90251,localizer,1,103,stimulus,122.30000000000001,0.3
90251,localizer,1,103,iti,122.60000000000001,0.4
90251,localizer,1,104,stimulus,123.00000000000001,0.3
90251,localizer,1,104,iti,123.30000000000001,0.4
90251,localizer,1,105,stimulus,123.70000000000002,0.3
90251,localizer,1,105,iti,124.00000000000001,14
90251,localizer,1,106,stimulus,138,0.3
90251,localizer,1,106,iti,138.3,0.4
90251,localizer,1,107,stimulus,138.70000000000002,0.3
90251,localizer,1,107,iti,139.00000000000003,0.4
90251,localizer,1,108,stimulus,139.40000000000003,0.3
90251,localizer,1,108,iti,139.70000000000005,0.4
90251,localizer,1,109,stimulus,140.10000000000005,0.3
90251,localizer,1,109,iti,140.40000000000006,0.4
90251,localizer,1,110,stimulus,140.80000000000007,0.3
90251,localizer,1,110,iti,141.10000000000008,0.4
90251,localizer,1,111,stimulus,141.50000000000009,0.3
90251,localizer,1,111,iti,141.8000000000001,0.4
90251,localizer,1,112,stimulus,142.2000000000001,0.3
90251,localizer,1,112,iti,142.5000000000001,0.4
90251,localizer,1,113,stimulus,142.90000000000012,0.3
90251,localizer,1,113,iti,143.20000000000013,0.4
90251,localizer,1,114,stimulus,143.60000000000014,0.3
90251,localizer,1,114,iti,143.90000000000015,0.4
90251,localizer,1,115,stimulus,144.30000000000015,0.3
90251,localizer,1,115,iti,144.60000000000016,0.4
90251,localizer,1,116,stimulus,145.00000000000017,0.3
90251,localizer,1,116,iti,145.30000000000018,0.4
90251,localizer,1,117,stimulus,145.7000000000002,0.3
90251,localizer,1,117,iti,146.0000000000002,0.4
90251,localizer,1,118,stimulus,146.4000000000002,0.3
90251,localizer,1,118,iti,146.70000000000022,0.4
90251,localizer,1,119,stimulus,147.10000000000022,0.3
90251,localizer,1,119,iti,147.40000000000023,0.4
90251,localizer,1,120,stimulus,147.80000000000024,0.3
90251,localizer,1,120,iti,148.10000000000025,0.4
90251,localizer,1,121,stimulus,148.50000000000026,0.3
90251,localizer,1,121,iti,148.80000000000027,0.4
90251,localizer,1,122,stimulus,149.20000000000027,0.3
90251,localizer,1,122,iti,149.50000000000028,0.4
90251,localizer,1,123,stimulus,149.9000000000003,0.3
90251,localizer,1,123,iti,150.2000000000003,0.4
90251,localizer,1,124,stimulus,150.6000000000003,0.3
90251,localizer,1,124,iti,150.90000000000032,0.4
90251,localizer,1,125,stimulus,151.30000000000032,0.3
90251,localizer,1,125,iti,151.60000000000034,14
90251,localizer,1,126,stimulus,165.60000000000034,0.3
90251,localizer,1,126,iti,165.90000000000035,0.4
90251,localizer,1,127,stimulus,166.30000000000035,0.3
90251,localizer,1,127,iti,166.60000000000036,0.4
90251,localizer,1,128,stimulus,167.00000000000037,0.3
90251,localizer,1,128,iti,167.30000000000038,0.4
90251,localizer,1,129,stimulus,167.7000000000004,0.3
90251,localizer,1,129,iti,168.0000000000004,0.4
90251,localizer,1,130,stimulus,168.4000000000004,0.3
90251,localizer,1,130,iti,168.70000000000041,0.4
90251,localizer,1,131,stimulus,169.10000000000042,0.3
90251,localizer,1,131,iti,169.40000000000043,0.4
90251,localizer,1,132,stimulus,169.80000000000044,0.3
90251,localizer,1,132,iti,170.10000000000045,0.4
90251,localizer,1,133,stimulus,170.50000000000045,0.3
90251,localizer,1,133,iti,170.80000000000047,0.4
90251,localizer,1,134,stimulus,171.20000000000047,0.3
90251,localizer,1,134,iti,171.50000000000048,0.4
90251,localizer,1,135,stimulus,171.9000000000005,0.3
90251,localizer,1,135,iti,172.2000000000005,0.4
90251,localizer,1,136,stimulus,172.6000000000005,0.3
90251,localizer,1,136,iti,172.90000000000052,0.4
90251,localizer,1,137,stimulus,173.30000000000052,0.3
90251,localizer,1,137,iti,173.60000000000053,0.4
90251,localizer,1,138,stimulus,174.00000000000054,0.3
90251,localizer,1,138,iti,174.30000000000055,0.4
90251,localizer,1,139,stimulus,174.70000000000056,0.3
90251,localizer,1,139,iti,175.00000000000057,0.4
90251,localizer,1,140,stimulus,175.40000000000057,0.3
90251,localizer,1,140,iti,175.70000000000059,0.4
90251,localizer,1,141,stimulus,176.1000000000006,0.3
90251,localizer,1,141,iti,176.4000000000006,0.4
90251,localizer,1,142,stimulus,176.8000000000006,0.3
90251,localizer,1,142,iti,177.10000000000062,0.4
90251,localizer,1,143,stimulus,177.50000000000063,0.3
90251,localizer,1,143,iti,177.80000000000064,0.4
90251,localizer,1,144,stimulus,178.20000000000064,0.3
90251,localizer,1,144,iti,178.50000000000065,0.4
90251,localizer,1,145,stimulus,178.90000000000066,0.3
90251,localizer,1,145,iti,179.20000000000067,14
90251,localizer,1,146,stimulus,193.20000000000067,0.3
90251,localizer,1,146,iti,193.50000000000068,0.4
90251,localizer,1,147,stimulus,193.9000000000007,0.3
90251,localizer,1,147,iti,194.2000000000007,0.4
90251,localizer,1,148,stimulus,194.6000000000007,0.3
90251,localizer,1,148,iti,194.90000000000072,0.4
90251,localizer,1,149,stimulus,195.30000000000072,0.3
90251,localizer,1,149,iti,195.60000000000073,0.4
90251,localizer,1,150,stimulus,196.00000000000074,0.3
90251,localizer,1,150,iti,196.30000000000075,0.4
90251,localizer,1,151,stimulus,196.70000000000076,0.3
90251,localizer,1,151,iti,197.00000000000077,0.4
90251,localizer,1,152,stimulus,197.40000000000077,0.3
90251,localizer,1,152,iti,197.70000000000078,0.4
90251,localizer,1,153,stimulus,198.1000000000008,0.3
90251,localizer,1,153,iti,198.4000000000008,0.4
90251,localizer,1,154,stimulus,198.8000000000008,0.3
90251,localizer,1,154,iti,199.10000000000082,0.4
90251,localizer,1,155,stimulus,199.50000000000082,0.3
90251,localizer,1,155,iti,199.80000000000084,0.4
90251,localizer,1,156,stimulus,200.20000000000084,0.3
90251,localizer,1,156,iti,200.50000000000085,0.4
90251,localizer,1,157,stimulus,200.90000000000086,0.3
90251,localizer,1,157,iti,201.20000000000087,0.4
90251,localizer,1,158,stimulus,201.60000000000088,0.3
90251,localizer,1,158,iti,201.9000000000009,0.4
90251,localizer,1,159,stimulus,202.3000000000009,0.3
90251,localizer,1,159,iti,202.6000000000009,0.4
90251,localizer,1,160,stimulus,203.0000000000009,0.3
90251,localizer,1,160,iti,203.30000000000092,0.4
90251,localizer,1,161,stimulus,203.70000000000093,0.3
90251,localizer,1,161,iti,204.00000000000094,0.4
90251,localizer,1,162,stimulus,204.40000000000094,0.3
90251,localizer,1,162,iti,204.70000000000095,0.4
90251,localizer,1,163,stimulus,205.10000000000096,0.3
90251,localizer,1,163,iti,205.40000000000097,0.4
90251,localizer,1,164,stimulus,205.80000000000098,0.3
90251,localizer,1,164,iti,206.100000000001,0.4
90251,localizer,1,165,stimulus,206.500000000001,0.3
90251,localizer,1,165,iti,206.800000000001,14
90251,localizer,1,166,stimulus,220.800000000001,0.3
90251,localizer,1,166,iti,221.10000000000102,0.4
90251,localizer,1,167,stimulus,221.50000000000102,0.3
90251,localizer,1,167,iti,221.80000000000103,0.4
90251,localizer,1,168,stimulus,222.20000000000104,0.3
90251,localizer,1,168,iti,222.50000000000105,0.4
90251,localizer,1,169,stimulus,222.90000000000106,0.3
90251,localizer,1,169,iti,223.20000000000107,0.4
90251,localizer,1,170,stimulus,223.60000000000107,0.3
90251,localizer,1,170,iti,223.90000000000109,0.4
90251,localizer,1,171,stimulus,224.3000000000011,0.3
90251,localizer,1,171,iti,224.6000000000011,0.4
90251,localizer,1,172,stimulus,225.0000000000011,0.3
90251,localizer,1,172,iti,225.30000000000112,0.4
90251,localizer,1,173,stimulus,225.70000000000113,0.3
90251,localizer,1,173,iti,226.00000000000114,0.4
90251,localizer,1,174,stimulus,226.40000000000114,0.3
90251,localizer,1,174,iti,226.70000000000115,0.4
90251,localizer,1,175,stimulus,227.10000000000116,0.3
90251,localizer,1,175,iti,227.40000000000117,0.4
90251,localizer,1,176,stimulus,227.80000000000118,0.3
90251,localizer,1,176,iti,228.1000000000012,0.4
90251,localizer,1,177,stimulus,228.5000000000012,0.3
90251,localizer,1,177,iti,228.8000000000012,0.4
90251,localizer,1,178,stimulus,229.2000000000012,0.3
90251,localizer,1,178,iti,229.50000000000122,0.4
90251,localizer,1,179,stimulus,229.90000000000123,0.3
90251,localizer,1,179,iti,230.20000000000124,0.4
90251,localizer,1,180,stimulus,230.60000000000124,0.3
90251,localizer,1,180,iti,230.90000000000126,0.4
90251,localizer,1,181,stimulus,231.30000000000126,0.3
90251,localizer,1,181,iti,231.60000000000127,0.4
90251,localizer,1,182,stimulus,232.00000000000128,0.3
90251,localizer,1,182,iti,232.3000000000013,0.4
90251,localizer,1,183,stimulus,232.7000000000013,0.3
90251,localizer,1,183,iti,233.0000000000013,0.4
90251,localizer,1,184,stimulus,233.4000000000013,0.3
90251,localizer,1,184,iti,233.70000000000132,0.4
90251,localizer,1,185,stimulus,234.10000000000133,0.3
90251,localizer,1,185,iti,234.40000000000134,14
90251,localizer,1,186,stimulus,248.40000000000134,0.3
90251,localizer,1,186,iti,248.70000000000135,0.4
90251,localizer,1,187,stimulus,249.10000000000136,0.3
90251,localizer,1,187,iti,249.40000000000137,0.4
90251,localizer,1,188,stimulus,249.80000000000138,0.3
90251,localizer,1,188,iti,250.1000000000014,0.4
90251,localizer,1,189,stimulus,250.5000000000014,0.3
90251,localizer,1,189,iti,250.8000000000014,0.4
90251,localizer,1,190,stimulus,251.2000000000014,0.3
90251,localizer,1,190,iti,251.50000000000142,0.4
90251,localizer,1,191,stimulus,251.90000000000143,0.3
90251,localizer,1,191,iti,252.20000000000144,0.4
90251,localizer,1,192,stimulus,252.60000000000144,0.3
90251,localizer,1,192,iti,252.90000000000146,0.4
90251,localizer,1,193,stimulus,253.30000000000146,0.3
90251,localizer,1,193,iti,253.60000000000147,0.4
90251,localizer,1,194,stimulus,254.00000000000148,0.3
90251,localizer,1,194,iti,254.3000000000015,0.4
90251,localizer,1,195,stimulus,254.7000000000015,0.3
90251,localizer,1,195,iti,255.0000000000015,0.4
90251,localizer,1,196,stimulus,255.4000000000015,0.3
90251,localizer,1,196,iti,255.70000000000152,0.4
90251,localizer,1,197,stimulus,256.1000000000015,0.3
90251,localizer,1,197,iti,256.4000000000015,0.4
90251,localizer,1,198,stimulus,256.8000000000015,0.3
90251,localizer,1,198,iti,257.1000000000015,0.4
90251,localizer,1,199,stimulus,257.5000000000015,0.3
90251,localizer,1,199,iti,257.8000000000015,0.4
90251,localizer,1,200,stimulus,258.20000000000147,0.3
90251,localizer,1,200,iti,258.5000000000015,0.4
90251,localizer,1,201,stimulus,258.90000000000146,0.3
90251,localizer,1,201,iti,259.20000000000147,0.4
90251,localizer,1,202,stimulus,259.60000000000144,0.3
90251,localizer,1,202,iti,259.90000000000146,0.4
90251,localizer,1,203,stimulus,260.30000000000143,0.3
90251,localizer,1,203,iti,260.60000000000144,0.4
90251,localizer,1,204,stimulus,261.0000000000014,0.3
90251,localizer,1,204,iti,261.30000000000143,0.4
90251,localizer,1,205,stimulus,261.7000000000014,0.3
90251,localizer,1,205,iti,262.0000000000014,14
90251,localizer,1,206,stimulus,276.0000000000014,0.3
90251,localizer,1,206,iti,276.30000000000143,0.4
90251,localizer,1,207,stimulus,276.7000000000014,0.3
90251,localizer,1,207,iti,277.0000000000014,0.4
90251,localizer,1,208,stimulus,277.4000000000014,0.3
90251,localizer,1,208,iti,277.7000000000014,0.4
90251,localizer,1,209,stimulus,278.1000000000014,0.3
90251,localizer,1,209,iti,278.4000000000014,0.4
90251,localizer,1,210,stimulus,278.8000000000014,0.3
90251,localizer,1,210,iti,279.1000000000014,0.4
90251,localizer,1,211,stimulus,279.50000000000136,0.3
90251,localizer,1,211,iti,279.8000000000014,0.4
90251,localizer,1,212,stimulus,280.20000000000135,0.3
90251,localizer,1,212,iti,280.50000000000136,0.4
90251,localizer,1,213,stimulus,280.90000000000134,0.3
90251,localizer,1,213,iti,281.20000000000135,0.4
90251,localizer,1,214,stimulus,281.60000000000133,0.3
90251,localizer,1,214,iti,281.90000000000134,0.4
90251,localizer,1,215,stimulus,282.3000000000013,0.3
90251,localizer,1,215,iti,282.60000000000133,0.4
90251,localizer,1,216,stimulus,283.0000000000013,0.3
90251,localizer,1,216,iti,283.3000000000013,0.4
90251,localizer,1,217,stimulus,283.7000000000013,0.3
90251,localizer,1,217,iti,284.0000000000013,0.4
90251,localizer,1,218,stimulus,284.4000000000013,0.3
90251,localizer,1,218,iti,284.7000000000013,0.4
90251,localizer,1,219,stimulus,285.1000000000013,0.3
90251,localizer,1,219,iti,285.4000000000013,0.4
90251,localizer,1,220,stimulus,285.80000000000126,0.3
90251,localizer,1,220,iti,286.1000000000013,0.4
90251,localizer,1,221,stimulus,286.50000000000125,0.3
90251,localizer,1,221,iti,286.80000000000126,0.4
90251,localizer,1,222,stimulus,287.20000000000124,0.3
90251,localizer,1,222,iti,287.50000000000125,0.4
90251,localizer,1,223,stimulus,287.9000000000012,0.3
90251,localizer,1,223,iti,288.20000000000124,0.4
90251,localizer,1,224,stimulus,288.6000000000012,0.3
90251,localizer,1,224,iti,288.9000000000012,0.4
90251,localizer,1,225,stimulus,289.3000000000012,0.3
90251,localizer,1,225,iti,289.6000000000012,14
90251,localizer,1,226,stimulus,303.6000000000012,0.3
90251,localizer,1,226,iti,303.9000000000012,0.4
90251,localizer,1,227,stimulus,304.3000000000012,0.3
90251,localizer,1,227,iti,304.6000000000012,0.4
90251,localizer,1,228,stimulus,305.0000000000012,0.3
90251,localizer,1,228,iti,305.3000000000012,0.4
90251,localizer,1,229,stimulus,305.7000000000012,0.3
90251,localizer,1,229,iti,306.0000000000012,0.4
90251,localizer,1,230,stimulus,306.40000000000117,0.3
90251,localizer,1,230,iti,306.7000000000012,0.4
90251,localizer,1,231,stimulus,307.10000000000116,0.3
90251,localizer,1,231,iti,307.40000000000117,0.4
90251,localizer,1,232,stimulus,307.80000000000115,0.3
90251,localizer,1,232,iti,308.10000000000116,0.4
90251,localizer,1,233,stimulus,308.50000000000114,0.3
90251,localizer,1,233,iti,308.80000000000115,0.4
90251,localizer,1,234,stimulus,309.2000000000011,0.3
90251,localizer,1,234,iti,309.50000000000114,0.4
90251,localizer,1,235,stimulus,309.9000000000011,0.3
90251,localizer,1,235,iti,310.2000000000011,0.4
90251,localizer,1,236,stimulus,310.6000000000011,0.3
90251,localizer,1,236,iti,310.9000000000011,0.4
90251,localizer,1,237,stimulus,311.3000000000011,0.3
90251,localizer,1,237,iti,311.6000000000011,0.4
90251,localizer,1,238,stimulus,312.0000000000011,0.3
90251,localizer,1,238,iti,312.3000000000011,0.4
90251,localizer,1,239,stimulus,312.70000000000107,0.3
90251,localizer,1,239,iti,313.0000000000011,0.4
90251,localizer,1,240,stimulus,313.40000000000106,0.3
90251,localizer,1,240,iti,313.70000000000107,0.4
90251,localizer,1,241,stimulus,314.10000000000105,0.3
90251,localizer,1,241,iti,314.40000000000106,0.4
90251,localizer,1,242,stimulus,314.80000000000103,0.3
90251,localizer,1,242,iti,315.10000000000105,0.4
90251,localizer,1,243,stimulus,315.500000000001,0.3
90251,localizer,1,243,iti,315.80000000000103,0.4
90251,localizer,1,244,stimulus,316.200000000001,0.3
90251,localizer,1,244,iti,316.500000000001,0.4
90251,localizer,1,245,stimulus,316.900000000001,0.3
90251,localizer,1,245,iti,317.200000000001,14
90251,deliberation,0,0,choice,331.200000000001,0.529
90251,deliberation,0,0,choice_confirmation,331.729000000001,2.471
90251,deliberation,0,0,iti,334.200000000001,1.5
